abgikaek_tc4tl20.csv	15.0
acehqsss_tc4tl20.csv	4.0
adcmsfnp_tc4tl20.csv	10.0
adljjzjj_tc4tl20.csv	4.0
adzvqmmg_tc4tl20.csv	4.0
aedrrlnv_tc4tl20.csv	15.0
afgsvjro_tc4tl20.csv	4.0
agfvzuay_tc4tl20.csv	15.0
ahemqxug_tc4tl20.csv	10.0
aickywbn_tc4tl20.csv	6.0
aiinuzwr_tc4tl20.csv	4.0
aizrjfot_tc4tl20.csv	6.0
ammbtpon_tc4tl20.csv	6.0
amsmrdmu_tc4tl20.csv	6.0
amuzbxlq_tc4tl20.csv	15.0
anjylsit_tc4tl20.csv	6.0
anvhyrlm_tc4tl20.csv	10.0
aovrirfc_tc4tl20.csv	4.0
aoygxhao_tc4tl20.csv	6.0
aqdsmmwp_tc4tl20.csv	4.0
aqrgrgxb_tc4tl20.csv	15.0
araspbup_tc4tl20.csv	15.0
aromwxcm_tc4tl20.csv	10.0
arsrdzbo_tc4tl20.csv	15.0
aumlniks_tc4tl20.csv	4.0
auqaqpii_tc4tl20.csv	15.0
avlfkkoh_tc4tl20.csv	4.0
awktirlh_tc4tl20.csv	10.0
axrvvbxw_tc4tl20.csv	10.0
ayepsskr_tc4tl20.csv	15.0
azbtooqo_tc4tl20.csv	4.0
azgdiueu_tc4tl20.csv	4.0
baeajxjz_tc4tl20.csv	6.0
bbdghlny_tc4tl20.csv	6.0
bcfqbwqe_tc4tl20.csv	15.0
bdbbxxze_tc4tl20.csv	10.0
bddwcdtw_tc4tl20.csv	6.0
bdywvmfp_tc4tl20.csv	15.0
beopnclm_tc4tl20.csv	6.0
beyeutmr_tc4tl20.csv	10.0
bgkjkhur_tc4tl20.csv	15.0
bgqiydmz_tc4tl20.csv	10.0
bhofksax_tc4tl20.csv	4.0
binlurke_tc4tl20.csv	6.0
bjjvrfvl_tc4tl20.csv	4.0
bkmndqbv_tc4tl20.csv	15.0
bkoadlln_tc4tl20.csv	10.0
blywihbb_tc4tl20.csv	4.0
blzdnqpu_tc4tl20.csv	6.0
bmrzahzp_tc4tl20.csv	10.0
bmwhrysu_tc4tl20.csv	15.0
bqitmtpb_tc4tl20.csv	4.0
brxjhkjf_tc4tl20.csv	6.0
brzhirkd_tc4tl20.csv	10.0
bsflmhln_tc4tl20.csv	10.0
bskmllgz_tc4tl20.csv	6.0
btlzcnlg_tc4tl20.csv	6.0
btolehxd_tc4tl20.csv	10.0
btzgsvlo_tc4tl20.csv	4.0
bugscgqm_tc4tl20.csv	15.0
bvqeecxl_tc4tl20.csv	10.0
bwnijbam_tc4tl20.csv	15.0
bxkgotdq_tc4tl20.csv	15.0
bxpvfddt_tc4tl20.csv	4.0
byogqykf_tc4tl20.csv	15.0
byphllll_tc4tl20.csv	10.0
bzbvjmdh_tc4tl20.csv	6.0
cafetyeq_tc4tl20.csv	4.0
casnnpvm_tc4tl20.csv	4.0
cayetzky_tc4tl20.csv	4.0
cbckoyrp_tc4tl20.csv	6.0
cbuewiqy_tc4tl20.csv	4.0
cccenrhx_tc4tl20.csv	4.0
ccektyku_tc4tl20.csv	4.0
ccsosxfp_tc4tl20.csv	10.0
cexlciwx_tc4tl20.csv	10.0
cezmahjn_tc4tl20.csv	15.0
cfrdngbq_tc4tl20.csv	15.0
cftxjvwa_tc4tl20.csv	4.0
cgfnntpo_tc4tl20.csv	10.0
cgilllkb_tc4tl20.csv	4.0
cgmkqwwb_tc4tl20.csv	10.0
cgtsjqmj_tc4tl20.csv	15.0
cgxqpeba_tc4tl20.csv	15.0
cheszozk_tc4tl20.csv	6.0
chynhwvn_tc4tl20.csv	10.0
cibqqqye_tc4tl20.csv	15.0
cirqqfiw_tc4tl20.csv	15.0
ckiyxojx_tc4tl20.csv	15.0
cktlceyx_tc4tl20.csv	6.0
clrxskhc_tc4tl20.csv	6.0
cofkpdth_tc4tl20.csv	6.0
cofsbmud_tc4tl20.csv	10.0
cpnjrxyx_tc4tl20.csv	10.0
cppwgdcl_tc4tl20.csv	6.0
csdqrtpa_tc4tl20.csv	4.0
cttiglyr_tc4tl20.csv	10.0
cuddzual_tc4tl20.csv	10.0
cumsxxmo_tc4tl20.csv	6.0
cvpqgmzi_tc4tl20.csv	6.0
cvrbhsjq_tc4tl20.csv	6.0
cvspxsun_tc4tl20.csv	10.0
cvvpcquf_tc4tl20.csv	10.0
cvzqhkzl_tc4tl20.csv	15.0
cwbyysrm_tc4tl20.csv	10.0
cxkuwrmg_tc4tl20.csv	10.0
cxodcbwi_tc4tl20.csv	15.0
cxrtkasn_tc4tl20.csv	10.0
cxxvgmom_tc4tl20.csv	10.0
czitmxbq_tc4tl20.csv	4.0
czpaqbjf_tc4tl20.csv	10.0
dakamdat_tc4tl20.csv	4.0
daphbszb_tc4tl20.csv	15.0
datqvtjy_tc4tl20.csv	15.0
dbbmtybu_tc4tl20.csv	6.0
dcnxnhho_tc4tl20.csv	15.0
defrwdjx_tc4tl20.csv	6.0
depgtydr_tc4tl20.csv	4.0
detqkgpx_tc4tl20.csv	10.0
dgnbwsrn_tc4tl20.csv	10.0
dhyffxct_tc4tl20.csv	10.0
diocivyr_tc4tl20.csv	10.0
djdcktby_tc4tl20.csv	10.0
djunsgsr_tc4tl20.csv	6.0
dkqvuckv_tc4tl20.csv	10.0
