aaafrwlt_tc4tl20.csv	6.0
aaasqzop_tc4tl20.csv	10.0
aabadzsd_tc4tl20.csv	10.0
aacevzem_tc4tl20.csv	15.0
aadmezin_tc4tl20.csv	6.0
aaidcbne_tc4tl20.csv	6.0
aalrpupv_tc4tl20.csv	4.0
aanqzbfd_tc4tl20.csv	4.0
aarodjxc_tc4tl20.csv	10.0
aavqtpeu_tc4tl20.csv	10.0
aazfodbn_tc4tl20.csv	15.0
abcrnrla_tc4tl20.csv	6.0
abfalwfs_tc4tl20.csv	10.0
abjaudou_tc4tl20.csv	10.0
abszsehx_tc4tl20.csv	4.0
acaxigmh_tc4tl20.csv	15.0
acgglrty_tc4tl20.csv	15.0
achttthw_tc4tl20.csv	10.0
acvfbpfd_tc4tl20.csv	4.0
adpnpulc_tc4tl20.csv	6.0
adtqpvbf_tc4tl20.csv	15.0
adulaayt_tc4tl20.csv	6.0
adyaeigs_tc4tl20.csv	10.0
aeavlkxg_tc4tl20.csv	15.0
aeeptcvz_tc4tl20.csv	15.0
aekdvywf_tc4tl20.csv	6.0
aeqrjdub_tc4tl20.csv	10.0
aevkbhbu_tc4tl20.csv	6.0
afdagfsj_tc4tl20.csv	15.0
afiavvul_tc4tl20.csv	6.0
afkcdrga_tc4tl20.csv	6.0
afkwydbo_tc4tl20.csv	15.0
afmemufv_tc4tl20.csv	6.0
afokytch_tc4tl20.csv	10.0
afphiqdf_tc4tl20.csv	4.0
aftmsbdn_tc4tl20.csv	6.0
afuclbqt_tc4tl20.csv	15.0
afvhpbbm_tc4tl20.csv	10.0
afweztcs_tc4tl20.csv	4.0
afwugsuu_tc4tl20.csv	15.0
afwwhvyb_tc4tl20.csv	6.0
afxanylk_tc4tl20.csv	6.0
afxgpzgk_tc4tl20.csv	15.0
afzczujy_tc4tl20.csv	15.0
agefkoef_tc4tl20.csv	10.0
agfrchat_tc4tl20.csv	10.0
agojcran_tc4tl20.csv	6.0
agqhjjvy_tc4tl20.csv	15.0
agrexbvs_tc4tl20.csv	6.0
ahfryrpq_tc4tl20.csv	6.0
