Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-57
0.002,Bluetooth,-56
0.036,Bluetooth,-56
0.075,Bluetooth,-57
0.077,Bluetooth,-57
0.113,Bluetooth,-64
0.115,Bluetooth,-64
0.146,Bluetooth,-60
0.147,Bluetooth,-60
0.212,Bluetooth,-62
0.214,Bluetooth,-64
0.251,Bluetooth,-60
0.253,Bluetooth,-59
0.291,Bluetooth,-58
0.293,Bluetooth,-58
0.327,Bluetooth,-69
0.365,Bluetooth,-57
0.367,Bluetooth,-59
0.400,Bluetooth,-68
0.402,Bluetooth,-68
0.497,Bluetooth,-60
0.499,Bluetooth,-60
0.530,Bluetooth,-70
0.532,Bluetooth,-70
0.562,Bluetooth,-60
0.635,Bluetooth,-60
0.701,Bluetooth,-70
0.704,Bluetooth,-70
0.735,Bluetooth,-60
0.737,Bluetooth,-60
0.768,Bluetooth,-58
0.771,Bluetooth,-58
0.806,Bluetooth,-67
0.808,Bluetooth,-67
0.912,Bluetooth,-56
0.949,Bluetooth,-56
0.952,Bluetooth,-57
0.986,Bluetooth,-64
0.988,Bluetooth,-65
1.025,Bluetooth,-60
1.027,Bluetooth,-60
1.064,Bluetooth,-56
1.066,Bluetooth,-55
1.166,Bluetooth,-58
1.169,Bluetooth,-58
1.227,Bluetooth,-66
1.334,Bluetooth,-66
1.336,Bluetooth,-66
1.372,Bluetooth,-57
1.374,Bluetooth,-58
1.414,Bluetooth,-57
1.517,Bluetooth,-59
1.557,Bluetooth,-56
1.558,Bluetooth,-56
1.587,Bluetooth,-65
1.589,Bluetooth,-64
1.626,Bluetooth,-58
1.628,Bluetooth,-58
1.663,Bluetooth,-57
1.665,Bluetooth,-56
1.727,Bluetooth,-65
1.729,Bluetooth,-65
1.758,Bluetooth,-59
1.760,Bluetooth,-58
1.866,Bluetooth,-57
1.868,Bluetooth,-56
1.901,Bluetooth,-64
1.903,Bluetooth,-64
1.979,Bluetooth,-57
1.981,Bluetooth,-58
2.009,Bluetooth,-64
2.011,Bluetooth,-64
2.073,Bluetooth,-58
2.075,Bluetooth,-60
2.142,Bluetooth,-58
2.144,Bluetooth,-58
2.247,Bluetooth,-59
2.250,Bluetooth,-59
2.277,Bluetooth,-57
2.279,Bluetooth,-58
2.358,Bluetooth,-65
2.360,Bluetooth,-64
2.385,Bluetooth,-64
2.386,Bluetooth,-62
2.460,Bluetooth,-59
2.462,Bluetooth,-60
2.498,Bluetooth,-59
2.501,Bluetooth,-58
2.598,Bluetooth,-57
2.600,Bluetooth,-57
2.692,Bluetooth,-63
2.731,Bluetooth,-58
2.762,Bluetooth,-60
2.764,Bluetooth,-57
2.799,Bluetooth,-57
2.801,Bluetooth,-56
2.869,Bluetooth,-60
2.908,Bluetooth,-57
2.910,Bluetooth,-58
3.014,Bluetooth,-65
3.046,Bluetooth,-61
3.048,Bluetooth,-62
3.084,Bluetooth,-56
3.085,Bluetooth,-56
3.192,Bluetooth,-60
3.194,Bluetooth,-59
3.233,Bluetooth,-56
3.235,Bluetooth,-56
3.264,Bluetooth,-69
3.295,Bluetooth,-60
3.297,Bluetooth,-60
3.332,Bluetooth,-60
3.364,Bluetooth,-60
3.366,Bluetooth,-61
3.403,Bluetooth,-55
3.405,Bluetooth,-55
3.439,Bluetooth,-72
3.441,Bluetooth,-73
3.477,Bluetooth,-60
3.479,Bluetooth,-60
3.510,Bluetooth,-55
3.513,Bluetooth,-56
3.582,Bluetooth,-60
3.585,Bluetooth,-59
3.619,Bluetooth,-55
3.652,Bluetooth,-60
3.653,Bluetooth,-59
3.691,Bluetooth,-54
3.692,Bluetooth,-54
3.725,Bluetooth,-69
3.727,Bluetooth,-69
3.765,Bluetooth,-60
3.767,Bluetooth,-61
3.796,Bluetooth,-59
3.798,Bluetooth,-60
3.831,Bluetooth,-53
3.834,Bluetooth,-54
3.974,Bluetooth,-59
89.273,Bluetooth,-70
89.312,Bluetooth,-76
89.314,Bluetooth,-75
89.411,Bluetooth,-71
89.449,Bluetooth,-72
89.451,Bluetooth,-71
89.554,Bluetooth,-73
89.556,Bluetooth,-71
89.635,Bluetooth,-77
89.638,Bluetooth,-78
89.713,Bluetooth,-69
89.746,Bluetooth,-68
89.748,Bluetooth,-68
89.787,Bluetooth,-83
89.789,Bluetooth,-84
89.931,Bluetooth,-70
89.933,Bluetooth,-71
89.963,Bluetooth,-76
89.965,Bluetooth,-76
90.002,Bluetooth,-67
90.004,Bluetooth,-67
90.070,Bluetooth,-67
90.073,Bluetooth,-67
90.165,Bluetooth,-67
90.167,Bluetooth,-67
90.197,Bluetooth,-67
90.304,Bluetooth,-68
