Distance,15.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-59
0.001,Bluetooth,-61
0.030,Bluetooth,-50
0.031,Bluetooth,-50
0.060,Bluetooth,-65
0.062,Bluetooth,-66
0.104,Bluetooth,-63
0.105,Bluetooth,-64
0.210,Bluetooth,-65
0.211,Bluetooth,-64
0.241,Bluetooth,-57
0.242,Bluetooth,-56
0.275,Bluetooth,-51
0.277,Bluetooth,-51
0.304,Bluetooth,-60
0.306,Bluetooth,-60
0.341,Bluetooth,-57
0.342,Bluetooth,-56
0.438,Bluetooth,-61
0.439,Bluetooth,-60
0.503,Bluetooth,-53
0.505,Bluetooth,-52
0.535,Bluetooth,-62
0.536,Bluetooth,-63
0.575,Bluetooth,-56
0.576,Bluetooth,-56
0.606,Bluetooth,-56
0.607,Bluetooth,-56
0.638,Bluetooth,-54
0.639,Bluetooth,-54
0.667,Bluetooth,-60
0.707,Bluetooth,-54
0.709,Bluetooth,-55
0.783,Bluetooth,-55
0.784,Bluetooth,-56
0.820,Bluetooth,-52
0.822,Bluetooth,-53
0.887,Bluetooth,-66
0.888,Bluetooth,-66
0.915,Bluetooth,-54
0.917,Bluetooth,-54
0.955,Bluetooth,-54
0.956,Bluetooth,-54
0.990,Bluetooth,-60
0.991,Bluetooth,-60
1.028,Bluetooth,-55
1.029,Bluetooth,-55
1.066,Bluetooth,-57
1.068,Bluetooth,-58
1.168,Bluetooth,-57
1.169,Bluetooth,-58
1.198,Bluetooth,-57
1.199,Bluetooth,-57
1.234,Bluetooth,-61
1.235,Bluetooth,-60
1.270,Bluetooth,-56
1.271,Bluetooth,-57
1.309,Bluetooth,-57
1.310,Bluetooth,-56
1.343,Bluetooth,-61
1.344,Bluetooth,-62
1.378,Bluetooth,-56
1.379,Bluetooth,-56
1.410,Bluetooth,-56
1.412,Bluetooth,-56
1.451,Bluetooth,-56
1.453,Bluetooth,-56
1.482,Bluetooth,-60
1.484,Bluetooth,-60
1.517,Bluetooth,-55
1.518,Bluetooth,-56
1.558,Bluetooth,-56
1.559,Bluetooth,-57
1.589,Bluetooth,-60
1.591,Bluetooth,-60
1.619,Bluetooth,-55
1.620,Bluetooth,-55
1.700,Bluetooth,-61
1.701,Bluetooth,-60
1.737,Bluetooth,-55
1.738,Bluetooth,-56
1.804,Bluetooth,-56
1.806,Bluetooth,-57
1.841,Bluetooth,-61
1.843,Bluetooth,-61
1.873,Bluetooth,-56
2.021,Bluetooth,-54
2.023,Bluetooth,-57
2.061,Bluetooth,-62
2.062,Bluetooth,-63
2.094,Bluetooth,-56
2.095,Bluetooth,-55
2.128,Bluetooth,-57
2.129,Bluetooth,-57
2.162,Bluetooth,-55
2.163,Bluetooth,-56
2.200,Bluetooth,-62
2.201,Bluetooth,-62
2.229,Bluetooth,-56
2.230,Bluetooth,-56
2.305,Bluetooth,-64
2.307,Bluetooth,-64
2.370,Bluetooth,-56
2.371,Bluetooth,-55
2.401,Bluetooth,-55
2.403,Bluetooth,-56
2.434,Bluetooth,-64
2.435,Bluetooth,-65
2.464,Bluetooth,-56
2.466,Bluetooth,-56
2.502,Bluetooth,-55
2.504,Bluetooth,-55
2.533,Bluetooth,-64
2.567,Bluetooth,-64
2.568,Bluetooth,-63
2.641,Bluetooth,-54
2.642,Bluetooth,-55
2.673,Bluetooth,-64
2.674,Bluetooth,-65
2.783,Bluetooth,-66
2.783,Bluetooth,-65
2.815,Bluetooth,-53
2.857,Bluetooth,-56
2.858,Bluetooth,-56
2.890,Bluetooth,-56
2.891,Bluetooth,-57
2.923,Bluetooth,-64
2.958,Bluetooth,-53
2.988,Bluetooth,-56
3.022,Bluetooth,-64
3.023,Bluetooth,-64
3.084,Bluetooth,-54
3.124,Bluetooth,-55
3.125,Bluetooth,-55
3.160,Bluetooth,-64
3.161,Bluetooth,-64
3.226,Bluetooth,-55
3.227,Bluetooth,-55
3.258,Bluetooth,-63
3.260,Bluetooth,-62
3.324,Bluetooth,-56
3.326,Bluetooth,-56
3.355,Bluetooth,-56
3.356,Bluetooth,-57
3.431,Bluetooth,-56
3.432,Bluetooth,-56
3.467,Bluetooth,-55
3.468,Bluetooth,-57
3.504,Bluetooth,-65
3.505,Bluetooth,-65
3.573,Bluetooth,-56
3.575,Bluetooth,-56
3.607,Bluetooth,-54
3.607,Bluetooth,-55
3.678,Bluetooth,-56
3.679,Bluetooth,-56
3.718,Bluetooth,-56
3.718,Bluetooth,-55
3.750,Bluetooth,-67
3.751,Bluetooth,-67
3.783,Bluetooth,-56
3.784,Bluetooth,-56
3.883,Bluetooth,-65
3.921,Bluetooth,-55
3.922,Bluetooth,-56
3.958,Bluetooth,-54
3.959,Bluetooth,-55
60.962,Bluetooth,-65
60.963,Bluetooth,-65
60.999,Bluetooth,-72
61.000,Bluetooth,-72
61.036,Bluetooth,-62
61.037,Bluetooth,-62
61.070,Bluetooth,-65
61.071,Bluetooth,-66
61.167,Bluetooth,-62
61.168,Bluetooth,-63
61.200,Bluetooth,-64
61.201,Bluetooth,-64
61.236,Bluetooth,-70
61.237,Bluetooth,-70
61.265,Bluetooth,-63
61.267,Bluetooth,-62
61.307,Bluetooth,-65
61.308,Bluetooth,-65
61.346,Bluetooth,-69
61.347,Bluetooth,-69
61.380,Bluetooth,-64
61.381,Bluetooth,-62
61.446,Bluetooth,-65
61.447,Bluetooth,-66
61.521,Bluetooth,-64
61.522,Bluetooth,-65
61.556,Bluetooth,-66
61.557,Bluetooth,-66
61.592,Bluetooth,-72
61.593,Bluetooth,-72
61.631,Bluetooth,-62
61.632,Bluetooth,-62
61.744,Bluetooth,-62
61.745,Bluetooth,-62
61.778,Bluetooth,-64
61.779,Bluetooth,-63
61.818,Bluetooth,-70
61.819,Bluetooth,-70
61.854,Bluetooth,-63
61.855,Bluetooth,-62
61.963,Bluetooth,-66
61.964,Bluetooth,-67
62.001,Bluetooth,-62
62.002,Bluetooth,-62
62.036,Bluetooth,-64
62.037,Bluetooth,-65
62.070,Bluetooth,-69
62.071,Bluetooth,-67
62.106,Bluetooth,-62
62.107,Bluetooth,-62
62.141,Bluetooth,-64
62.143,Bluetooth,-64
62.322,Bluetooth,-68
62.323,Bluetooth,-68
62.353,Bluetooth,-63
62.392,Bluetooth,-65
62.394,Bluetooth,-65
62.498,Bluetooth,-65
62.499,Bluetooth,-65
62.607,Bluetooth,-63
62.608,Bluetooth,-63
62.647,Bluetooth,-66
62.679,Bluetooth,-77
62.680,Bluetooth,-77
62.710,Bluetooth,-63
62.711,Bluetooth,-63
62.741,Bluetooth,-64
62.743,Bluetooth,-65
62.783,Bluetooth,-67
62.784,Bluetooth,-66
62.875,Bluetooth,-66
62.877,Bluetooth,-65
62.916,Bluetooth,-66
62.917,Bluetooth,-66
62.953,Bluetooth,-62
62.992,Bluetooth,-64
62.993,Bluetooth,-64
63.022,Bluetooth,-66
63.023,Bluetooth,-66
63.084,Bluetooth,-62
63.085,Bluetooth,-61
63.162,Bluetooth,-67
63.163,Bluetooth,-67
63.184,Bluetooth,-63
63.185,Bluetooth,-62
63.221,Bluetooth,-65
63.289,Bluetooth,-67
63.290,Bluetooth,-67
63.321,Bluetooth,-62
63.322,Bluetooth,-62
63.360,Bluetooth,-66
63.361,Bluetooth,-66
63.392,Bluetooth,-66
63.393,Bluetooth,-67
63.421,Bluetooth,-62
63.422,Bluetooth,-62
63.459,Bluetooth,-66
63.460,Bluetooth,-65
63.497,Bluetooth,-66
63.498,Bluetooth,-68
63.530,Bluetooth,-67
63.531,Bluetooth,-66
63.566,Bluetooth,-61
63.567,Bluetooth,-62
63.676,Bluetooth,-62
63.677,Bluetooth,-62
63.715,Bluetooth,-66
63.716,Bluetooth,-66
63.748,Bluetooth,-67
63.748,Bluetooth,-67
63.817,Bluetooth,-65
63.818,Bluetooth,-65
63.850,Bluetooth,-66
