Distance,6.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-71
0.001,Bluetooth,-71
0.035,Bluetooth,-71
0.035,Bluetooth,-70
0.065,Bluetooth,-71
0.065,Bluetooth,-71
0.095,Bluetooth,-70
0.095,Bluetooth,-71
0.128,Bluetooth,-71
0.128,Bluetooth,-70
0.161,Bluetooth,-69
0.162,Bluetooth,-70
0.254,Bluetooth,-69
0.255,Bluetooth,-68
0.350,Bluetooth,-67
0.352,Bluetooth,-67
0.384,Bluetooth,-71
0.385,Bluetooth,-73
0.413,Bluetooth,-71
0.414,Bluetooth,-73
0.571,Bluetooth,-69
0.572,Bluetooth,-72
0.729,Bluetooth,-69
0.730,Bluetooth,-69
0.954,Bluetooth,126
0.988,Bluetooth,-71
0.989,Bluetooth,-72
1.047,Bluetooth,-68
1.048,Bluetooth,-69
1.082,Bluetooth,128
1.115,Bluetooth,-71
1.117,Bluetooth,-70
1.212,Bluetooth,-69
1.213,Bluetooth,-68
1.246,Bluetooth,-71
1.247,Bluetooth,-71
1.278,Bluetooth,-69
1.279,Bluetooth,-69
1.314,Bluetooth,-70
1.315,Bluetooth,-69
1.345,Bluetooth,-70
1.346,Bluetooth,-70
1.375,Bluetooth,-70
1.376,Bluetooth,-71
1.404,Bluetooth,-69
1.405,Bluetooth,-70
1.439,Bluetooth,-70
1.440,Bluetooth,-68
1.470,Bluetooth,-70
1.471,Bluetooth,-70
1.501,Bluetooth,-70
1.502,Bluetooth,-70
1.533,Bluetooth,-70
1.535,Bluetooth,-70
1.662,Bluetooth,-72
1.663,Bluetooth,-72
1.974,Bluetooth,-68
1.975,Bluetooth,-67
2.002,Bluetooth,-70
2.004,Bluetooth,-72
2.037,Bluetooth,-71
2.038,Bluetooth,-71
2.169,Bluetooth,-72
2.171,Bluetooth,-71
2.199,Bluetooth,-69
2.201,Bluetooth,-69
2.232,Bluetooth,-69
2.235,Bluetooth,-71
2.265,Bluetooth,-68
2.267,Bluetooth,-70
2.300,Bluetooth,-70
2.302,Bluetooth,-71
2.331,Bluetooth,-70
2.332,Bluetooth,-71
2.360,Bluetooth,-69
2.361,Bluetooth,-68
2.395,Bluetooth,-65
2.396,Bluetooth,-65
2.460,Bluetooth,-67
2.461,Bluetooth,-69
2.493,Bluetooth,-68
2.495,Bluetooth,-69
2.528,Bluetooth,-66
2.529,Bluetooth,-65
2.560,Bluetooth,-70
2.561,Bluetooth,-69
2.591,Bluetooth,-68
2.592,Bluetooth,-69
2.623,Bluetooth,-65
2.625,Bluetooth,-66
2.655,Bluetooth,-65
2.655,Bluetooth,-66
2.717,Bluetooth,-69
2.720,Bluetooth,-70
2.748,Bluetooth,-66
2.749,Bluetooth,-66
2.846,Bluetooth,-69
2.847,Bluetooth,-69
2.971,Bluetooth,-69
2.973,Bluetooth,-69
3.002,Bluetooth,-66
3.003,Bluetooth,-66
3.033,Bluetooth,-68
3.035,Bluetooth,-69
3.061,Bluetooth,-69
3.062,Bluetooth,-70
3.093,Bluetooth,-69
3.094,Bluetooth,-70
3.126,Bluetooth,-66
3.128,Bluetooth,-66
3.291,Bluetooth,128
3.323,Bluetooth,-70
3.324,Bluetooth,-72
3.357,Bluetooth,-67
3.358,Bluetooth,-66
3.389,Bluetooth,-69
3.390,Bluetooth,-69
3.424,Bluetooth,-69
3.425,Bluetooth,-70
3.489,Bluetooth,-67
3.490,Bluetooth,-66
3.520,Bluetooth,-70
3.521,Bluetooth,-70
3.549,Bluetooth,-70
3.551,Bluetooth,-71
3.609,Bluetooth,-68
3.610,Bluetooth,-67
3.640,Bluetooth,-70
3.641,Bluetooth,-69
3.674,Bluetooth,-72
3.675,Bluetooth,-73
3.707,Bluetooth,-64
3.708,Bluetooth,-64
3.771,Bluetooth,-71
3.772,Bluetooth,-71
3.805,Bluetooth,-71
3.806,Bluetooth,-72
3.839,Bluetooth,-68
3.840,Bluetooth,-68
3.870,Bluetooth,-72
3.871,Bluetooth,-70
3.900,Bluetooth,128
3.930,Bluetooth,-72
3.931,Bluetooth,-73
3.965,Bluetooth,-68
3.968,Bluetooth,-66
3.996,Bluetooth,-72
3.997,Bluetooth,-71
63.742,Bluetooth,-82
63.743,Bluetooth,-82
63.776,Bluetooth,-87
63.777,Bluetooth,-88
63.806,Bluetooth,-78
63.807,Bluetooth,-79
63.837,Bluetooth,-79
63.839,Bluetooth,-79
63.870,Bluetooth,-83
