Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.011,Bluetooth,-56
0.012,Bluetooth,-55
0.076,Bluetooth,-62
0.077,Bluetooth,-65
0.104,Bluetooth,-65
0.104,Bluetooth,-65
0.197,Bluetooth,-63
0.198,Bluetooth,-63
0.227,Bluetooth,-60
0.229,Bluetooth,-60
0.264,Bluetooth,-60
0.265,Bluetooth,-59
0.298,Bluetooth,-65
0.299,Bluetooth,-64
0.327,Bluetooth,-59
0.328,Bluetooth,-59
0.391,Bluetooth,-58
0.393,Bluetooth,-59
0.425,Bluetooth,-62
0.426,Bluetooth,-61
0.454,Bluetooth,-59
0.456,Bluetooth,-60
0.488,Bluetooth,-58
0.519,Bluetooth,-57
0.519,Bluetooth,-59
0.550,Bluetooth,-60
0.551,Bluetooth,-61
0.583,Bluetooth,-58
0.584,Bluetooth,-58
0.619,Bluetooth,-58
0.620,Bluetooth,-58
0.652,Bluetooth,-62
0.653,Bluetooth,-62
0.713,Bluetooth,-58
0.714,Bluetooth,-58
0.746,Bluetooth,-57
0.748,Bluetooth,-57
0.784,Bluetooth,-60
0.784,Bluetooth,-60
0.811,Bluetooth,-59
0.812,Bluetooth,-58
0.878,Bluetooth,-57
0.879,Bluetooth,-56
0.942,Bluetooth,-61
0.943,Bluetooth,-62
0.973,Bluetooth,-57
0.974,Bluetooth,-58
1.006,Bluetooth,-57
1.007,Bluetooth,-57
1.099,Bluetooth,-59
1.100,Bluetooth,-58
1.129,Bluetooth,-57
1.130,Bluetooth,-57
1.161,Bluetooth,-63
1.162,Bluetooth,-62
1.226,Bluetooth,-58
1.227,Bluetooth,-59
1.255,Bluetooth,-57
1.257,Bluetooth,-56
1.290,Bluetooth,-61
1.292,Bluetooth,-61
1.326,Bluetooth,-57
1.327,Bluetooth,-58
1.391,Bluetooth,-57
1.393,Bluetooth,-57
1.456,Bluetooth,-58
1.458,Bluetooth,-58
1.488,Bluetooth,-57
1.490,Bluetooth,-57
1.583,Bluetooth,-58
1.584,Bluetooth,-58
1.615,Bluetooth,-56
1.616,Bluetooth,-56
1.647,Bluetooth,-62
1.648,Bluetooth,-63
1.709,Bluetooth,-57
1.710,Bluetooth,-57
1.742,Bluetooth,-56
1.743,Bluetooth,-58
1.776,Bluetooth,-60
1.776,Bluetooth,-60
1.803,Bluetooth,-58
1.804,Bluetooth,-58
1.936,Bluetooth,-57
1.936,Bluetooth,-57
1.966,Bluetooth,-56
1.967,Bluetooth,-57
2.031,Bluetooth,-61
2.032,Bluetooth,-60
2.063,Bluetooth,-58
2.064,Bluetooth,-58
2.092,Bluetooth,-57
2.093,Bluetooth,-57
2.125,Bluetooth,-61
2.127,Bluetooth,-62
2.216,Bluetooth,-58
2.218,Bluetooth,-59
2.248,Bluetooth,-58
2.344,Bluetooth,-58
2.345,Bluetooth,-58
2.379,Bluetooth,-59
2.380,Bluetooth,-59
2.414,Bluetooth,-61
