Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.050,Bluetooth,-64
0.088,Bluetooth,-57
0.090,Bluetooth,-57
0.126,Bluetooth,-64
0.128,Bluetooth,-64
0.194,Bluetooth,-67
0.196,Bluetooth,-66
0.254,Bluetooth,-59
0.255,Bluetooth,-60
0.288,Bluetooth,-61
0.358,Bluetooth,-58
0.396,Bluetooth,-58
0.398,Bluetooth,-58
0.434,Bluetooth,-60
0.466,Bluetooth,-64
0.468,Bluetooth,-64
0.504,Bluetooth,-58
0.505,Bluetooth,-57
0.568,Bluetooth,-61
0.570,Bluetooth,-60
0.603,Bluetooth,-61
0.605,Bluetooth,-61
0.643,Bluetooth,-58
0.645,Bluetooth,-58
0.709,Bluetooth,-57
0.711,Bluetooth,-57
0.742,Bluetooth,-60
0.809,Bluetooth,-57
0.811,Bluetooth,-57
0.839,Bluetooth,-61
0.842,Bluetooth,-60
0.911,Bluetooth,-59
0.913,Bluetooth,-58
0.942,Bluetooth,-57
0.944,Bluetooth,-58
0.980,Bluetooth,-57
0.982,Bluetooth,-56
1.050,Bluetooth,-60
1.052,Bluetooth,-59
1.196,Bluetooth,-58
1.198,Bluetooth,-59
1.371,Bluetooth,-62
1.373,Bluetooth,-62
1.402,Bluetooth,-58
1.404,Bluetooth,-59
1.436,Bluetooth,-56
1.438,Bluetooth,-56
1.474,Bluetooth,-56
1.476,Bluetooth,-56
1.573,Bluetooth,-58
1.683,Bluetooth,-59
1.685,Bluetooth,-58
1.716,Bluetooth,-58
1.821,Bluetooth,-58
1.890,Bluetooth,-56
1.892,Bluetooth,-56
1.928,Bluetooth,-59
1.930,Bluetooth,-60
1.963,Bluetooth,-58
1.965,Bluetooth,-58
2.070,Bluetooth,-58
2.072,Bluetooth,-58
2.107,Bluetooth,-56
2.109,Bluetooth,-56
2.139,Bluetooth,-59
2.142,Bluetooth,-59
2.168,Bluetooth,-56
2.208,Bluetooth,-59
2.211,Bluetooth,-59
2.250,Bluetooth,-59
2.250,Bluetooth,-60
2.357,Bluetooth,-59
2.359,Bluetooth,-59
2.396,Bluetooth,-55
2.398,Bluetooth,-57
2.473,Bluetooth,-60
2.505,Bluetooth,-60
2.507,Bluetooth,-59
2.535,Bluetooth,-60
2.565,Bluetooth,-57
2.567,Bluetooth,-57
2.602,Bluetooth,-60
2.604,Bluetooth,-60
2.632,Bluetooth,-60
2.634,Bluetooth,-61
2.699,Bluetooth,-58
2.701,Bluetooth,-57
2.771,Bluetooth,-60
2.839,Bluetooth,-60
2.841,Bluetooth,-61
2.873,Bluetooth,-57
2.875,Bluetooth,-57
2.914,Bluetooth,-60
2.916,Bluetooth,-59
2.950,Bluetooth,-60
2.952,Bluetooth,-60
2.980,Bluetooth,-61
2.982,Bluetooth,-60
3.017,Bluetooth,-57
3.020,Bluetooth,-59
3.050,Bluetooth,-58
3.125,Bluetooth,-61
3.127,Bluetooth,-61
3.299,Bluetooth,-58
3.301,Bluetooth,-59
3.334,Bluetooth,-61
3.336,Bluetooth,-61
3.364,Bluetooth,-61
3.402,Bluetooth,-61
3.405,Bluetooth,-61
3.507,Bluetooth,-61
3.543,Bluetooth,-60
3.545,Bluetooth,-60
3.583,Bluetooth,-58
3.585,Bluetooth,-58
3.623,Bluetooth,-61
3.625,Bluetooth,-60
3.658,Bluetooth,-60
3.694,Bluetooth,-59
3.696,Bluetooth,-58
3.730,Bluetooth,-59
3.732,Bluetooth,-59
3.760,Bluetooth,-55
3.761,Bluetooth,-57
3.793,Bluetooth,-56
3.794,Bluetooth,-57
3.826,Bluetooth,-58
3.828,Bluetooth,-58
3.865,Bluetooth,-58
3.867,Bluetooth,-58
3.901,Bluetooth,-56
3.903,Bluetooth,-56
3.939,Bluetooth,-58
3.941,Bluetooth,-57
70.960,Bluetooth,-67
70.962,Bluetooth,-66
71.052,Bluetooth,-69
71.054,Bluetooth,-70
71.083,Bluetooth,-66
71.086,Bluetooth,-67
71.193,Bluetooth,-69
71.195,Bluetooth,-69
71.230,Bluetooth,-71
71.232,Bluetooth,-70
71.406,Bluetooth,-68
71.408,Bluetooth,-69
71.495,Bluetooth,-68
71.498,Bluetooth,-68
71.535,Bluetooth,-67
71.538,Bluetooth,-67
71.575,Bluetooth,-68
71.577,Bluetooth,-67
71.604,Bluetooth,-68
71.607,Bluetooth,-68
71.669,Bluetooth,-68
71.671,Bluetooth,-67
71.710,Bluetooth,-69
71.748,Bluetooth,-67
71.888,Bluetooth,-69
71.890,Bluetooth,-68
71.922,Bluetooth,-64
71.923,Bluetooth,-64
72.021,Bluetooth,-67
72.023,Bluetooth,-67
72.057,Bluetooth,-62
72.126,Bluetooth,-70
72.128,Bluetooth,-70
72.166,Bluetooth,-63
72.168,Bluetooth,-63
72.205,Bluetooth,-64
72.208,Bluetooth,-64
72.395,Bluetooth,-63
72.397,Bluetooth,-62
72.429,Bluetooth,-77
72.431,Bluetooth,-77
72.532,Bluetooth,-65
72.534,Bluetooth,-64
72.567,Bluetooth,-78
72.608,Bluetooth,-62
72.610,Bluetooth,-62
72.676,Bluetooth,-62
72.708,Bluetooth,-63
72.710,Bluetooth,-62
72.783,Bluetooth,-62
72.815,Bluetooth,-63
72.817,Bluetooth,-63
72.851,Bluetooth,-83
72.892,Bluetooth,-62
72.894,Bluetooth,-62
72.925,Bluetooth,-63
72.926,Bluetooth,-63
72.959,Bluetooth,-63
72.997,Bluetooth,-64
72.999,Bluetooth,-64
73.101,Bluetooth,-63
