Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-54
0.001,Bluetooth,-55
0.060,Bluetooth,-55
0.061,Bluetooth,-55
0.092,Bluetooth,-52
0.094,Bluetooth,-50
0.128,Bluetooth,-57
0.129,Bluetooth,-57
0.159,Bluetooth,-54
0.160,Bluetooth,-54
0.219,Bluetooth,-49
0.220,Bluetooth,-50
0.284,Bluetooth,-63
0.285,Bluetooth,-62
0.384,Bluetooth,-54
0.385,Bluetooth,-54
0.414,Bluetooth,-54
0.415,Bluetooth,-54
0.448,Bluetooth,-56
0.448,Bluetooth,-54
0.538,Bluetooth,-55
0.539,Bluetooth,-54
0.602,Bluetooth,-59
0.603,Bluetooth,-59
0.666,Bluetooth,-53
0.667,Bluetooth,-53
0.697,Bluetooth,-58
0.698,Bluetooth,-58
0.730,Bluetooth,-63
0.731,Bluetooth,-63
0.760,Bluetooth,-56
0.761,Bluetooth,-54
0.824,Bluetooth,-63
0.826,Bluetooth,-62
0.857,Bluetooth,-60
0.857,Bluetooth,-59
0.885,Bluetooth,-61
0.886,Bluetooth,-62
0.918,Bluetooth,-58
0.920,Bluetooth,-58
0.948,Bluetooth,-56
0.949,Bluetooth,-56
0.981,Bluetooth,-66
0.982,Bluetooth,-66
1.011,Bluetooth,-57
1.012,Bluetooth,-57
1.041,Bluetooth,-55
1.042,Bluetooth,-55
1.104,Bluetooth,-65
1.105,Bluetooth,-64
1.164,Bluetooth,-56
1.166,Bluetooth,-56
1.227,Bluetooth,-62
1.227,Bluetooth,-62
1.259,Bluetooth,-63
1.260,Bluetooth,-64
1.290,Bluetooth,-59
1.291,Bluetooth,-58
1.323,Bluetooth,-65
1.325,Bluetooth,-65
1.383,Bluetooth,-67
1.385,Bluetooth,-68
1.416,Bluetooth,-73
1.417,Bluetooth,-73
1.447,Bluetooth,-70
1.448,Bluetooth,-70
1.538,Bluetooth,-68
1.539,Bluetooth,-68
1.573,Bluetooth,-59
1.574,Bluetooth,-60
1.602,Bluetooth,-59
1.603,Bluetooth,-60
1.667,Bluetooth,-68
1.668,Bluetooth,-67
1.698,Bluetooth,-56
1.700,Bluetooth,-58
1.730,Bluetooth,-60
1.731,Bluetooth,-61
1.764,Bluetooth,-60
1.765,Bluetooth,-60
1.821,Bluetooth,-57
1.824,Bluetooth,-58
1.858,Bluetooth,-61
1.859,Bluetooth,-62
1.889,Bluetooth,-58
