Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-60
0.002,Bluetooth,-59
0.034,Bluetooth,-59
0.035,Bluetooth,-59
0.106,Bluetooth,-59
0.108,Bluetooth,-60
0.143,Bluetooth,-59
0.145,Bluetooth,-59
0.179,Bluetooth,-59
0.181,Bluetooth,-59
0.215,Bluetooth,-59
0.248,Bluetooth,-59
0.251,Bluetooth,-58
0.280,Bluetooth,-60
0.282,Bluetooth,-60
0.320,Bluetooth,-59
0.322,Bluetooth,-59
0.381,Bluetooth,-59
0.383,Bluetooth,-59
0.419,Bluetooth,-58
0.421,Bluetooth,-59
0.451,Bluetooth,-59
0.453,Bluetooth,-59
0.520,Bluetooth,-59
0.557,Bluetooth,-59
0.558,Bluetooth,-59
0.582,Bluetooth,-59
0.584,Bluetooth,-60
0.616,Bluetooth,-58
0.619,Bluetooth,-58
0.655,Bluetooth,-59
0.657,Bluetooth,-59
0.685,Bluetooth,-58
0.687,Bluetooth,-59
0.727,Bluetooth,-58
0.729,Bluetooth,-57
0.805,Bluetooth,-58
0.840,Bluetooth,-59
0.842,Bluetooth,-58
0.913,Bluetooth,-58
0.916,Bluetooth,-58
1.059,Bluetooth,-58
1.060,Bluetooth,-58
1.205,Bluetooth,-57
1.207,Bluetooth,-59
1.237,Bluetooth,-58
1.239,Bluetooth,-58
1.275,Bluetooth,-60
1.277,Bluetooth,-59
1.340,Bluetooth,-57
1.375,Bluetooth,-59
1.377,Bluetooth,-59
1.411,Bluetooth,-59
1.450,Bluetooth,-59
1.452,Bluetooth,-58
1.488,Bluetooth,-58
1.490,Bluetooth,-58
1.521,Bluetooth,-60
1.524,Bluetooth,-58
1.557,Bluetooth,-59
1.559,Bluetooth,-59
1.697,Bluetooth,-59
1.778,Bluetooth,-58
1.815,Bluetooth,-58
1.817,Bluetooth,-57
1.885,Bluetooth,-60
1.887,Bluetooth,-58
1.916,Bluetooth,-58
1.948,Bluetooth,-58
1.950,Bluetooth,-58
1.988,Bluetooth,-59
1.990,Bluetooth,-60
2.018,Bluetooth,-58
2.020,Bluetooth,-57
2.086,Bluetooth,-57
2.088,Bluetooth,-57
2.142,Bluetooth,-58
2.145,Bluetooth,-57
2.186,Bluetooth,-57
2.188,Bluetooth,-57
2.254,Bluetooth,-57
2.257,Bluetooth,-59
2.284,Bluetooth,-59
2.322,Bluetooth,-58
2.357,Bluetooth,-57
2.359,Bluetooth,-58
2.395,Bluetooth,-59
2.397,Bluetooth,-59
2.427,Bluetooth,-58
2.429,Bluetooth,-59
2.462,Bluetooth,-57
2.464,Bluetooth,-58
2.493,Bluetooth,-59
2.495,Bluetooth,-59
2.563,Bluetooth,-59
2.564,Bluetooth,-61
2.596,Bluetooth,-58
2.598,Bluetooth,-58
2.701,Bluetooth,-59
2.703,Bluetooth,-59
2.738,Bluetooth,-59
2.740,Bluetooth,-59
2.771,Bluetooth,-58
2.773,Bluetooth,-58
2.806,Bluetooth,-59
2.808,Bluetooth,-60
2.841,Bluetooth,-59
2.844,Bluetooth,-58
2.916,Bluetooth,-58
2.953,Bluetooth,-58
2.956,Bluetooth,-58
3.030,Bluetooth,-59
3.058,Bluetooth,-57
3.059,Bluetooth,-58
3.096,Bluetooth,-59
3.096,Bluetooth,-59
3.135,Bluetooth,-59
3.136,Bluetooth,-59
3.206,Bluetooth,-59
3.313,Bluetooth,-60
3.315,Bluetooth,-58
3.345,Bluetooth,-59
3.348,Bluetooth,-60
3.490,Bluetooth,-59
3.492,Bluetooth,-59
3.526,Bluetooth,-59
3.558,Bluetooth,-58
3.559,Bluetooth,-57
3.591,Bluetooth,-60
3.594,Bluetooth,-59
3.626,Bluetooth,-60
3.628,Bluetooth,-61
3.655,Bluetooth,-58
3.657,Bluetooth,-58
3.820,Bluetooth,-57
3.850,Bluetooth,-58
3.852,Bluetooth,-59
3.889,Bluetooth,-59
3.891,Bluetooth,-60
3.923,Bluetooth,-59
3.925,Bluetooth,-60
3.958,Bluetooth,-59
3.959,Bluetooth,-59
3.994,Bluetooth,-60
3.995,Bluetooth,-60
76.700,Bluetooth,-61
76.838,Bluetooth,-78
76.840,Bluetooth,-77
76.911,Bluetooth,-82
76.913,Bluetooth,-82
76.980,Bluetooth,-63
77.016,Bluetooth,-63
77.046,Bluetooth,-63
77.086,Bluetooth,-69
77.089,Bluetooth,-69
77.157,Bluetooth,-62
77.159,Bluetooth,-62
77.265,Bluetooth,-74
77.268,Bluetooth,-73
77.298,Bluetooth,-63
77.300,Bluetooth,-63
77.336,Bluetooth,-63
77.338,Bluetooth,-63
77.441,Bluetooth,-72
77.518,Bluetooth,-73
77.521,Bluetooth,-72
77.654,Bluetooth,-70
77.656,Bluetooth,-71
77.783,Bluetooth,-70
77.785,Bluetooth,-70
77.821,Bluetooth,-68
77.823,Bluetooth,-67
77.895,Bluetooth,-73
77.897,Bluetooth,-74
78.043,Bluetooth,-65
78.045,Bluetooth,-63
78.077,Bluetooth,-72
78.079,Bluetooth,-71
78.184,Bluetooth,-69
78.186,Bluetooth,-69
78.216,Bluetooth,-61
78.244,Bluetooth,-69
78.246,Bluetooth,-68
78.285,Bluetooth,-65
78.325,Bluetooth,-63
78.327,Bluetooth,-64
78.358,Bluetooth,-68
78.360,Bluetooth,-68
78.463,Bluetooth,-65
78.465,Bluetooth,-66
78.594,Bluetooth,-71
78.596,Bluetooth,-72
78.626,Bluetooth,-68
78.628,Bluetooth,-68
78.656,Bluetooth,-67
78.659,Bluetooth,-69
78.694,Bluetooth,-72
78.696,Bluetooth,-73
78.763,Bluetooth,-70
78.765,Bluetooth,-69
78.831,Bluetooth,-71
78.904,Bluetooth,-69
78.906,Bluetooth,-71
79.009,Bluetooth,-68
79.011,Bluetooth,-68
79.117,Bluetooth,-68
79.150,Bluetooth,-68
79.153,Bluetooth,-68
79.229,Bluetooth,-68
79.230,Bluetooth,-68
79.301,Bluetooth,-68
79.538,Bluetooth,-67
79.540,Bluetooth,-67
79.568,Bluetooth,-67
79.571,Bluetooth,-67
79.682,Bluetooth,-67
79.684,Bluetooth,-67
79.714,Bluetooth,-67
79.750,Bluetooth,-68
79.783,Bluetooth,-65
79.784,Bluetooth,-64
79.822,Bluetooth,-66
79.824,Bluetooth,-65
79.858,Bluetooth,-66
79.898,Bluetooth,-66
79.901,Bluetooth,-66
79.938,Bluetooth,-66
79.940,Bluetooth,-66
80.009,Bluetooth,-66
80.046,Bluetooth,-69
80.075,Bluetooth,-68
80.147,Bluetooth,-66
80.255,Bluetooth,-68
80.257,Bluetooth,-68
80.288,Bluetooth,-66
80.290,Bluetooth,-66
80.361,Bluetooth,-68
80.364,Bluetooth,-67
80.396,Bluetooth,-69
80.432,Bluetooth,-66
80.434,Bluetooth,-65
80.468,Bluetooth,-68
80.470,Bluetooth,-68
80.505,Bluetooth,-71
80.506,Bluetooth,-69
80.536,Bluetooth,-66
80.537,Bluetooth,-66
80.605,Bluetooth,-69
80.638,Bluetooth,-69
80.639,Bluetooth,-69
80.675,Bluetooth,-72
80.677,Bluetooth,-71
157.244,Bluetooth,-61
157.245,Bluetooth,-61
157.278,Bluetooth,-60
157.280,Bluetooth,-60
157.351,Bluetooth,-61
157.353,Bluetooth,-61
157.386,Bluetooth,-60
157.388,Bluetooth,-59
157.462,Bluetooth,-61
157.464,Bluetooth,-60
157.699,Bluetooth,-61
157.701,Bluetooth,-61
157.741,Bluetooth,-60
157.743,Bluetooth,-59
157.848,Bluetooth,-60
157.850,Bluetooth,-61
157.921,Bluetooth,-63
157.924,Bluetooth,-62
157.952,Bluetooth,-61
157.954,Bluetooth,-61
157.988,Bluetooth,-60
157.989,Bluetooth,-60
158.021,Bluetooth,-61
158.054,Bluetooth,-61
158.056,Bluetooth,-61
158.096,Bluetooth,-62
158.098,Bluetooth,-60
158.129,Bluetooth,-61
158.132,Bluetooth,-61
158.166,Bluetooth,-62
158.166,Bluetooth,-62
158.271,Bluetooth,-62
158.310,Bluetooth,-63
158.340,Bluetooth,-63
158.342,Bluetooth,-63
158.377,Bluetooth,-63
158.380,Bluetooth,-63
158.444,Bluetooth,-63
158.446,Bluetooth,-63
158.476,Bluetooth,-66
158.479,Bluetooth,-66
158.511,Bluetooth,-62
158.514,Bluetooth,-62
158.547,Bluetooth,-63
158.550,Bluetooth,-64
158.582,Bluetooth,-65
158.585,Bluetooth,-65
158.652,Bluetooth,-65
158.654,Bluetooth,-65
158.685,Bluetooth,-62
158.686,Bluetooth,-62
