Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-74
0.003,Bluetooth,-73
0.094,Bluetooth,-75
0.095,Bluetooth,-76
0.193,Bluetooth,-77
0.194,Bluetooth,-77
0.317,Bluetooth,-77
0.318,Bluetooth,-76
0.415,Bluetooth,-75
0.417,Bluetooth,-75
0.445,Bluetooth,-77
0.446,Bluetooth,-77
0.480,Bluetooth,-76
0.482,Bluetooth,-75
0.510,Bluetooth,-74
0.511,Bluetooth,-73
0.540,Bluetooth,-75
0.541,Bluetooth,-74
0.569,Bluetooth,-76
0.569,Bluetooth,-76
0.603,Bluetooth,-74
0.604,Bluetooth,-75
0.640,Bluetooth,-74
0.641,Bluetooth,-75
0.670,Bluetooth,-77
0.671,Bluetooth,-77
0.700,Bluetooth,-79
0.702,Bluetooth,-78
0.731,Bluetooth,-77
0.733,Bluetooth,-75
0.765,Bluetooth,-75
0.766,Bluetooth,-74
0.794,Bluetooth,-77
0.795,Bluetooth,-75
0.857,Bluetooth,-76
0.858,Bluetooth,-74
0.920,Bluetooth,-77
0.921,Bluetooth,-78
0.953,Bluetooth,126
0.987,Bluetooth,-75
0.988,Bluetooth,-75
1.018,Bluetooth,-74
1.019,Bluetooth,-74
1.050,Bluetooth,-77
1.051,Bluetooth,-77
1.081,Bluetooth,-76
1.084,Bluetooth,-75
1.111,Bluetooth,-75
1.112,Bluetooth,-76
1.145,Bluetooth,-75
1.147,Bluetooth,-75
1.179,Bluetooth,-78
1.180,Bluetooth,-77
1.210,Bluetooth,-76
1.211,Bluetooth,-74
1.242,Bluetooth,-76
1.243,Bluetooth,-77
1.270,Bluetooth,-78
1.271,Bluetooth,-77
1.300,Bluetooth,-77
1.301,Bluetooth,-76
1.331,Bluetooth,-75
1.333,Bluetooth,-74
1.363,Bluetooth,-73
1.364,Bluetooth,-74
1.394,Bluetooth,-77
1.395,Bluetooth,-76
1.462,Bluetooth,-74
1.464,Bluetooth,-72
1.500,Bluetooth,-75
1.501,Bluetooth,-75
1.528,Bluetooth,-77
1.529,Bluetooth,-76
1.560,Bluetooth,-75
1.561,Bluetooth,-74
1.591,Bluetooth,-75
1.593,Bluetooth,-77
1.620,Bluetooth,-75
1.621,Bluetooth,-78
1.654,Bluetooth,-78
1.655,Bluetooth,-78
1.685,Bluetooth,-77
1.686,Bluetooth,-75
1.715,Bluetooth,-76
1.717,Bluetooth,-76
1.745,Bluetooth,-76
1.747,Bluetooth,-75
1.774,Bluetooth,-78
1.775,Bluetooth,-76
1.810,Bluetooth,-76
1.811,Bluetooth,-76
1.845,Bluetooth,-76
1.846,Bluetooth,-76
1.878,Bluetooth,-77
1.879,Bluetooth,-76
1.938,Bluetooth,-78
1.939,Bluetooth,-76
1.973,Bluetooth,-74
1.974,Bluetooth,-75
2.003,Bluetooth,-78
2.004,Bluetooth,-78
2.033,Bluetooth,-78
2.034,Bluetooth,-77
2.070,Bluetooth,-74
2.071,Bluetooth,-73
2.103,Bluetooth,-73
2.104,Bluetooth,-76
2.132,Bluetooth,-75
2.133,Bluetooth,-75
2.166,Bluetooth,-76
2.167,Bluetooth,-76
2.196,Bluetooth,-77
2.198,Bluetooth,-74
2.257,Bluetooth,-76
2.259,Bluetooth,-76
2.291,Bluetooth,-75
2.292,Bluetooth,-76
2.321,Bluetooth,-77
2.322,Bluetooth,-76
2.354,Bluetooth,-75
2.355,Bluetooth,-75
2.384,Bluetooth,-76
2.385,Bluetooth,-74
2.417,Bluetooth,-77
2.418,Bluetooth,-76
2.449,Bluetooth,-77
2.450,Bluetooth,-78
2.482,Bluetooth,-76
2.483,Bluetooth,-75
2.512,Bluetooth,-78
2.514,Bluetooth,-77
2.550,Bluetooth,-78
2.551,Bluetooth,-77
2.580,Bluetooth,-75
2.582,Bluetooth,-78
2.609,Bluetooth,-78
2.610,Bluetooth,-77
2.640,Bluetooth,-77
2.641,Bluetooth,-76
2.670,Bluetooth,-78
2.671,Bluetooth,-79
2.700,Bluetooth,-80
2.702,Bluetooth,-78
2.860,Bluetooth,-75
2.861,Bluetooth,-74
2.892,Bluetooth,-75
2.893,Bluetooth,-73
2.925,Bluetooth,-78
2.926,Bluetooth,-78
2.955,Bluetooth,-76
2.956,Bluetooth,-75
2.987,Bluetooth,-78
2.988,Bluetooth,-75
3.019,Bluetooth,-75
3.020,Bluetooth,-75
3.050,Bluetooth,-78
3.051,Bluetooth,-77
3.078,Bluetooth,-77
3.079,Bluetooth,-75
3.175,Bluetooth,-80
3.176,Bluetooth,-80
3.204,Bluetooth,126
3.336,Bluetooth,-75
3.337,Bluetooth,-75
3.370,Bluetooth,-75
3.371,Bluetooth,-75
3.400,Bluetooth,-83
3.401,Bluetooth,-83
3.434,Bluetooth,-75
3.435,Bluetooth,-75
3.465,Bluetooth,-76
3.466,Bluetooth,-76
