Distance,6.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-67
0.001,Bluetooth,-66
0.015,Bluetooth,-74
0.016,Bluetooth,-73
0.046,Bluetooth,-75
0.047,Bluetooth,-75
0.079,Bluetooth,-67
0.079,Bluetooth,-67
0.109,Bluetooth,-67
0.110,Bluetooth,-66
0.143,Bluetooth,-74
0.145,Bluetooth,-74
0.172,Bluetooth,-75
0.173,Bluetooth,-74
0.207,Bluetooth,-67
0.208,Bluetooth,-66
0.242,Bluetooth,-75
0.244,Bluetooth,-73
0.275,Bluetooth,-74
0.277,Bluetooth,-75
0.303,Bluetooth,-74
0.305,Bluetooth,-75
0.335,Bluetooth,-66
0.336,Bluetooth,-67
0.370,Bluetooth,-75
0.371,Bluetooth,-74
0.431,Bluetooth,-75
0.432,Bluetooth,-75
0.461,Bluetooth,-68
0.462,Bluetooth,-67
0.495,Bluetooth,-77
0.495,Bluetooth,-74
0.525,Bluetooth,-75
0.526,Bluetooth,-75
0.558,Bluetooth,-68
0.559,Bluetooth,-67
0.593,Bluetooth,-67
0.594,Bluetooth,-67
0.624,Bluetooth,-74
0.625,Bluetooth,-74
0.658,Bluetooth,-75
0.659,Bluetooth,-75
0.690,Bluetooth,-66
0.691,Bluetooth,-67
0.722,Bluetooth,-75
0.724,Bluetooth,-74
0.786,Bluetooth,-75
0.788,Bluetooth,-74
0.818,Bluetooth,-67
0.819,Bluetooth,-66
0.853,Bluetooth,-74
0.854,Bluetooth,-74
0.882,Bluetooth,-75
0.883,Bluetooth,-75
0.916,Bluetooth,-76
0.917,Bluetooth,-76
0.949,Bluetooth,-66
0.950,Bluetooth,-65
0.981,Bluetooth,-74
0.982,Bluetooth,-73
1.009,Bluetooth,-76
1.011,Bluetooth,-75
1.043,Bluetooth,-68
1.044,Bluetooth,-67
1.076,Bluetooth,-67
1.079,Bluetooth,-67
1.106,Bluetooth,-74
1.107,Bluetooth,-72
1.135,Bluetooth,-75
1.136,Bluetooth,-76
1.166,Bluetooth,-67
1.167,Bluetooth,-67
1.197,Bluetooth,-67
1.198,Bluetooth,-67
1.227,Bluetooth,-74
1.228,Bluetooth,-73
1.256,Bluetooth,-75
1.257,Bluetooth,-75
1.294,Bluetooth,-68
1.295,Bluetooth,-68
1.329,Bluetooth,-74
1.330,Bluetooth,-74
1.394,Bluetooth,-74
1.395,Bluetooth,-76
1.423,Bluetooth,-67
1.424,Bluetooth,-67
1.453,Bluetooth,-73
1.454,Bluetooth,-72
1.485,Bluetooth,-75
1.486,Bluetooth,-76
1.515,Bluetooth,-75
1.516,Bluetooth,-75
1.545,Bluetooth,-65
1.547,Bluetooth,-66
1.579,Bluetooth,-74
1.580,Bluetooth,-73
1.607,Bluetooth,-76
1.608,Bluetooth,-75
1.641,Bluetooth,-67
1.644,Bluetooth,-66
1.673,Bluetooth,-67
1.674,Bluetooth,-67
1.709,Bluetooth,-73
1.711,Bluetooth,-74
1.737,Bluetooth,-75
1.739,Bluetooth,-75
1.770,Bluetooth,-67
1.771,Bluetooth,-67
1.803,Bluetooth,-73
1.805,Bluetooth,-74
1.834,Bluetooth,-73
1.835,Bluetooth,-72
1.864,Bluetooth,-76
1.865,Bluetooth,-76
1.898,Bluetooth,-66
1.898,Bluetooth,-66
1.932,Bluetooth,-74
1.934,Bluetooth,-72
1.963,Bluetooth,-75
1.964,Bluetooth,-75
2.028,Bluetooth,-65
2.028,Bluetooth,-66
2.059,Bluetooth,-73
2.060,Bluetooth,-74
2.091,Bluetooth,-75
2.092,Bluetooth,-75
2.122,Bluetooth,-67
2.122,Bluetooth,-67
2.152,Bluetooth,-67
2.152,Bluetooth,-67
2.183,Bluetooth,-73
2.183,Bluetooth,-73
2.213,Bluetooth,-75
2.214,Bluetooth,-77
2.249,Bluetooth,-67
2.250,Bluetooth,-67
2.284,Bluetooth,-73
2.285,Bluetooth,-72
2.314,Bluetooth,-73
2.315,Bluetooth,-74
2.348,Bluetooth,-76
2.349,Bluetooth,-76
2.377,Bluetooth,-66
2.378,Bluetooth,-67
2.408,Bluetooth,-73
2.408,Bluetooth,-72
2.469,Bluetooth,-75
2.470,Bluetooth,-75
2.501,Bluetooth,-67
2.502,Bluetooth,-66
2.533,Bluetooth,-73
2.533,Bluetooth,-74
2.566,Bluetooth,-75
2.567,Bluetooth,-74
2.596,Bluetooth,-76
2.598,Bluetooth,-75
2.628,Bluetooth,-67
2.631,Bluetooth,-66
2.658,Bluetooth,-75
2.659,Bluetooth,-72
2.687,Bluetooth,-76
2.688,Bluetooth,-76
2.718,Bluetooth,-76
2.719,Bluetooth,-77
2.752,Bluetooth,-67
2.753,Bluetooth,-66
2.785,Bluetooth,-73
2.785,Bluetooth,-71
2.814,Bluetooth,-77
2.816,Bluetooth,-77
2.847,Bluetooth,-66
2.849,Bluetooth,-67
2.880,Bluetooth,127
2.913,Bluetooth,-72
2.914,Bluetooth,-71
2.940,Bluetooth,-74
2.941,Bluetooth,-76
2.977,Bluetooth,-66
2.979,Bluetooth,-66
3.006,Bluetooth,-73
3.007,Bluetooth,-72
3.071,Bluetooth,-77
3.072,Bluetooth,-77
3.104,Bluetooth,-67
3.105,Bluetooth,-67
3.136,Bluetooth,-74
3.137,Bluetooth,-73
3.166,Bluetooth,-76
3.167,Bluetooth,-77
3.199,Bluetooth,-68
3.202,Bluetooth,-68
3.234,Bluetooth,-68
3.235,Bluetooth,-68
3.266,Bluetooth,-74
3.268,Bluetooth,-73
3.296,Bluetooth,-78
3.296,Bluetooth,-79
3.322,Bluetooth,-69
3.322,Bluetooth,-66
3.388,Bluetooth,-74
3.388,Bluetooth,-74
3.417,Bluetooth,-78
3.418,Bluetooth,-78
3.449,Bluetooth,-69
3.449,Bluetooth,-68
3.481,Bluetooth,-75
3.481,Bluetooth,-75
3.545,Bluetooth,-79
3.545,Bluetooth,-79
3.577,Bluetooth,-69
3.578,Bluetooth,-70
3.606,Bluetooth,-76
3.606,Bluetooth,-76
3.666,Bluetooth,-79
3.667,Bluetooth,-80
3.729,Bluetooth,-77
3.729,Bluetooth,-77
3.789,Bluetooth,-79
3.789,Bluetooth,-79
3.819,Bluetooth,-69
3.819,Bluetooth,-68
3.854,Bluetooth,-79
3.854,Bluetooth,-77
3.882,Bluetooth,-79
3.883,Bluetooth,-79
3.913,Bluetooth,-78
3.913,Bluetooth,-78
3.943,Bluetooth,-70
3.943,Bluetooth,-69
3.974,Bluetooth,-78
3.974,Bluetooth,-77
166.327,Bluetooth,-70
166.360,Bluetooth,-64
166.361,Bluetooth,-67
166.391,Bluetooth,-68
166.392,Bluetooth,-68
166.421,Bluetooth,-67
166.422,Bluetooth,-67
166.451,Bluetooth,-70
166.452,Bluetooth,-69
166.479,Bluetooth,-65
166.480,Bluetooth,-67
166.513,Bluetooth,-67
166.514,Bluetooth,-67
166.542,Bluetooth,-68
166.544,Bluetooth,-67
166.576,Bluetooth,-68
166.577,Bluetooth,-69
166.611,Bluetooth,-65
166.612,Bluetooth,-67
166.646,Bluetooth,-68
166.647,Bluetooth,-68
166.676,Bluetooth,-70
166.677,Bluetooth,-70
166.741,Bluetooth,-66
166.742,Bluetooth,-67
166.775,Bluetooth,-68
166.776,Bluetooth,-69
166.810,Bluetooth,-69
166.811,Bluetooth,-70
166.839,Bluetooth,-64
166.840,Bluetooth,-67
166.874,Bluetooth,-69
166.875,Bluetooth,-68
166.906,Bluetooth,-68
166.908,Bluetooth,-66
166.941,Bluetooth,-68
166.943,Bluetooth,-68
166.970,Bluetooth,-65
166.972,Bluetooth,-67
167.004,Bluetooth,-68
167.005,Bluetooth,-68
167.035,Bluetooth,-69
167.036,Bluetooth,-70
167.101,Bluetooth,-65
167.102,Bluetooth,-66
167.132,Bluetooth,-67
167.133,Bluetooth,-67
167.419,Bluetooth,-69
167.421,Bluetooth,-70
167.447,Bluetooth,-64
167.447,Bluetooth,-66
167.478,Bluetooth,-68
167.478,Bluetooth,-67
167.513,Bluetooth,-69
167.514,Bluetooth,-70
167.544,Bluetooth,-68
167.545,Bluetooth,-68
167.576,Bluetooth,-66
167.578,Bluetooth,-67
167.607,Bluetooth,-68
167.608,Bluetooth,-68
167.642,Bluetooth,-68
167.643,Bluetooth,-70
167.801,Bluetooth,-65
167.802,Bluetooth,-67
167.834,Bluetooth,-69
167.835,Bluetooth,-68
167.865,Bluetooth,-67
167.866,Bluetooth,-67
167.899,Bluetooth,-69
167.900,Bluetooth,-69
167.931,Bluetooth,-66
167.932,Bluetooth,-67
167.961,Bluetooth,-68
167.962,Bluetooth,-68
167.993,Bluetooth,-70
167.994,Bluetooth,-70
168.024,Bluetooth,-70
168.025,Bluetooth,-71
168.056,Bluetooth,-67
168.058,Bluetooth,-69
168.092,Bluetooth,-71
168.093,Bluetooth,-71
168.124,Bluetooth,-70
168.125,Bluetooth,-70
168.157,Bluetooth,-68
168.158,Bluetooth,-70
168.186,Bluetooth,-71
168.188,Bluetooth,-70
168.218,Bluetooth,-70
168.219,Bluetooth,-72
168.249,Bluetooth,-70
168.250,Bluetooth,-69
168.280,Bluetooth,-69
168.281,Bluetooth,-71
168.310,Bluetooth,-72
168.310,Bluetooth,-72
168.343,Bluetooth,-72
168.344,Bluetooth,-72
168.379,Bluetooth,-71
168.380,Bluetooth,-71
168.411,Bluetooth,-68
168.412,Bluetooth,-69
168.442,Bluetooth,-70
168.443,Bluetooth,-70
168.476,Bluetooth,-71
168.477,Bluetooth,-71
168.542,Bluetooth,-69
168.544,Bluetooth,-71
168.573,Bluetooth,-70
168.574,Bluetooth,-70
168.605,Bluetooth,-72
168.608,Bluetooth,-73
168.639,Bluetooth,-69
168.640,Bluetooth,-70
168.766,Bluetooth,-70
168.767,Bluetooth,-69
168.797,Bluetooth,-71
168.798,Bluetooth,-71
168.861,Bluetooth,-71
168.862,Bluetooth,-72
168.891,Bluetooth,-70
168.892,Bluetooth,-71
169.056,Bluetooth,-71
169.058,Bluetooth,-70
169.156,Bluetooth,-70
169.157,Bluetooth,-71
169.187,Bluetooth,-71
169.189,Bluetooth,-69
169.222,Bluetooth,-71
169.223,Bluetooth,-72
169.254,Bluetooth,-70
169.255,Bluetooth,-71
169.320,Bluetooth,-71
169.322,Bluetooth,-71
169.352,Bluetooth,-70
169.354,Bluetooth,-70
169.385,Bluetooth,-70
169.386,Bluetooth,-70
169.415,Bluetooth,-70
169.417,Bluetooth,-71
169.450,Bluetooth,-71
169.451,Bluetooth,-71
169.481,Bluetooth,-69
169.482,Bluetooth,-69
169.512,Bluetooth,-70
169.513,Bluetooth,-69
169.541,Bluetooth,-70
169.543,Bluetooth,-70
169.602,Bluetooth,-69
169.604,Bluetooth,-71
169.634,Bluetooth,-70
169.635,Bluetooth,-71
169.667,Bluetooth,-71
169.668,Bluetooth,-71
169.700,Bluetooth,-72
169.701,Bluetooth,-71
169.732,Bluetooth,-69
169.733,Bluetooth,-69
169.764,Bluetooth,-71
169.765,Bluetooth,-71
169.795,Bluetooth,-72
169.796,Bluetooth,-71
169.859,Bluetooth,-70
169.860,Bluetooth,-72
169.892,Bluetooth,-70
169.893,Bluetooth,-71
169.925,Bluetooth,-72
169.926,Bluetooth,-71
169.956,Bluetooth,-70
169.958,Bluetooth,-73
169.986,Bluetooth,-71
169.989,Bluetooth,-72
170.018,Bluetooth,-72
170.019,Bluetooth,-72
170.049,Bluetooth,-72
170.050,Bluetooth,-72
170.082,Bluetooth,-70
170.083,Bluetooth,-71
170.115,Bluetooth,-71
170.116,Bluetooth,-72
170.145,Bluetooth,-72
170.146,Bluetooth,-73
