Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-65
0.001,Bluetooth,-65
0.030,Bluetooth,-64
0.031,Bluetooth,-65
0.093,Bluetooth,-67
0.094,Bluetooth,-67
0.124,Bluetooth,-75
0.126,Bluetooth,-74
0.158,Bluetooth,-60
0.160,Bluetooth,-59
0.223,Bluetooth,-58
0.223,Bluetooth,-57
0.252,Bluetooth,-64
0.253,Bluetooth,-64
0.283,Bluetooth,-64
0.284,Bluetooth,-64
0.315,Bluetooth,-64
0.316,Bluetooth,-64
0.377,Bluetooth,-55
0.378,Bluetooth,-55
0.410,Bluetooth,-61
0.411,Bluetooth,-61
0.473,Bluetooth,-52
0.474,Bluetooth,-53
0.603,Bluetooth,-57
0.605,Bluetooth,-56
0.639,Bluetooth,-59
0.640,Bluetooth,-59
0.668,Bluetooth,-58
0.670,Bluetooth,-58
0.735,Bluetooth,-58
0.737,Bluetooth,-58
0.770,Bluetooth,-62
0.771,Bluetooth,-62
0.800,Bluetooth,-57
0.801,Bluetooth,-59
0.834,Bluetooth,-58
0.835,Bluetooth,-59
0.933,Bluetooth,-59
0.934,Bluetooth,-59
0.966,Bluetooth,-60
0.967,Bluetooth,-58
1.002,Bluetooth,-68
1.002,Bluetooth,-69
1.032,Bluetooth,-59
1.033,Bluetooth,-60
1.123,Bluetooth,-61
1.125,Bluetooth,-61
1.159,Bluetooth,-60
1.160,Bluetooth,-61
1.222,Bluetooth,-61
1.222,Bluetooth,-62
1.251,Bluetooth,-56
1.252,Bluetooth,-56
1.284,Bluetooth,-56
1.285,Bluetooth,-57
1.347,Bluetooth,-59
1.348,Bluetooth,-57
1.379,Bluetooth,-56
1.381,Bluetooth,-55
1.411,Bluetooth,-57
1.412,Bluetooth,-57
1.442,Bluetooth,-60
1.444,Bluetooth,-59
1.478,Bluetooth,-54
1.479,Bluetooth,-55
1.543,Bluetooth,-64
1.544,Bluetooth,-64
1.571,Bluetooth,-65
1.571,Bluetooth,-65
1.664,Bluetooth,-64
1.665,Bluetooth,-63
1.694,Bluetooth,-59
1.696,Bluetooth,-61
1.731,Bluetooth,-59
1.732,Bluetooth,-59
1.765,Bluetooth,-63
1.766,Bluetooth,-64
1.794,Bluetooth,-59
1.795,Bluetooth,-59
1.858,Bluetooth,-60
1.860,Bluetooth,-59
1.892,Bluetooth,-62
1.893,Bluetooth,-62
1.921,Bluetooth,-60
1.923,Bluetooth,-60
1.955,Bluetooth,-58
1.986,Bluetooth,-58
1.986,Bluetooth,-58
2.017,Bluetooth,-61
2.018,Bluetooth,-61
2.050,Bluetooth,-59
2.051,Bluetooth,-57
2.086,Bluetooth,-58
2.087,Bluetooth,-57
2.119,Bluetooth,-62
2.120,Bluetooth,-63
2.180,Bluetooth,-57
2.181,Bluetooth,-59
2.213,Bluetooth,-57
2.215,Bluetooth,-57
2.251,Bluetooth,-60
2.251,Bluetooth,-60
2.278,Bluetooth,-58
2.279,Bluetooth,-58
2.345,Bluetooth,-57
2.346,Bluetooth,-57
2.409,Bluetooth,-61
2.410,Bluetooth,-62
2.440,Bluetooth,-59
2.441,Bluetooth,-58
2.473,Bluetooth,-57
2.474,Bluetooth,-57
2.566,Bluetooth,-58
2.567,Bluetooth,-59
2.596,Bluetooth,-58
2.597,Bluetooth,-57
2.628,Bluetooth,-62
2.629,Bluetooth,-61
2.693,Bluetooth,-58
2.694,Bluetooth,-59
2.722,Bluetooth,-57
2.724,Bluetooth,-58
2.757,Bluetooth,-61
2.759,Bluetooth,-61
2.793,Bluetooth,-57
2.794,Bluetooth,-57
2.858,Bluetooth,-56
2.860,Bluetooth,-57
2.923,Bluetooth,-57
2.925,Bluetooth,-58
