Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-57
0.001,Bluetooth,-58
0.034,Bluetooth,-57
0.035,Bluetooth,-58
0.065,Bluetooth,-58
0.067,Bluetooth,-59
0.138,Bluetooth,-57
0.138,Bluetooth,-57
0.169,Bluetooth,-59
0.170,Bluetooth,-59
0.198,Bluetooth,-58
0.199,Bluetooth,-59
0.258,Bluetooth,-57
0.259,Bluetooth,-57
0.381,Bluetooth,-55
0.416,Bluetooth,-58
0.417,Bluetooth,-58
0.446,Bluetooth,-57
0.447,Bluetooth,-58
0.476,Bluetooth,-57
0.476,Bluetooth,-58
0.538,Bluetooth,-58
0.540,Bluetooth,-58
0.666,Bluetooth,-58
0.667,Bluetooth,-59
0.696,Bluetooth,-56
0.698,Bluetooth,-57
0.729,Bluetooth,-57
0.731,Bluetooth,-57
0.760,Bluetooth,-57
0.761,Bluetooth,-59
0.796,Bluetooth,-58
0.797,Bluetooth,-59
0.857,Bluetooth,-56
0.859,Bluetooth,-56
0.890,Bluetooth,-58
0.891,Bluetooth,-58
0.918,Bluetooth,-56
0.918,Bluetooth,-57
0.987,Bluetooth,-57
0.988,Bluetooth,-57
1.020,Bluetooth,-58
1.021,Bluetooth,-59
1.179,Bluetooth,-57
1.181,Bluetooth,-56
1.216,Bluetooth,-56
1.217,Bluetooth,-55
1.248,Bluetooth,-60
1.249,Bluetooth,-59
1.278,Bluetooth,-56
1.279,Bluetooth,-56
1.340,Bluetooth,-56
1.341,Bluetooth,-56
1.408,Bluetooth,-59
1.409,Bluetooth,-59
1.438,Bluetooth,-58
1.440,Bluetooth,-57
1.568,Bluetooth,-58
1.569,Bluetooth,-56
1.605,Bluetooth,-55
1.606,Bluetooth,-54
1.639,Bluetooth,-59
1.640,Bluetooth,-59
1.700,Bluetooth,-58
1.701,Bluetooth,-56
1.734,Bluetooth,-56
1.736,Bluetooth,-56
1.769,Bluetooth,-60
1.771,Bluetooth,-60
1.801,Bluetooth,-56
1.802,Bluetooth,-57
1.863,Bluetooth,-55
1.864,Bluetooth,-56
1.895,Bluetooth,-60
1.896,Bluetooth,-59
1.953,Bluetooth,-56
1.954,Bluetooth,-56
1.984,Bluetooth,-56
1.985,Bluetooth,-56
2.014,Bluetooth,-60
2.016,Bluetooth,-59
2.045,Bluetooth,-58
2.046,Bluetooth,-57
2.076,Bluetooth,-55
2.077,Bluetooth,-54
2.141,Bluetooth,-60
2.142,Bluetooth,-59
2.169,Bluetooth,-56
2.170,Bluetooth,-56
2.200,Bluetooth,-58
2.202,Bluetooth,-57
2.236,Bluetooth,-60
2.237,Bluetooth,-60
2.295,Bluetooth,-57
2.325,Bluetooth,-56
2.326,Bluetooth,-56
2.358,Bluetooth,-59
2.359,Bluetooth,-59
2.419,Bluetooth,-57
2.421,Bluetooth,-56
2.458,Bluetooth,-56
2.459,Bluetooth,-56
2.491,Bluetooth,-59
2.492,Bluetooth,-59
2.520,Bluetooth,-57
2.521,Bluetooth,-57
2.554,Bluetooth,-57
2.555,Bluetooth,-58
2.617,Bluetooth,-61
2.618,Bluetooth,-61
2.682,Bluetooth,-58
2.683,Bluetooth,-58
2.719,Bluetooth,-54
2.720,Bluetooth,-55
2.755,Bluetooth,-61
2.756,Bluetooth,-61
2.817,Bluetooth,-57
2.818,Bluetooth,-57
2.850,Bluetooth,-56
2.851,Bluetooth,-56
2.889,Bluetooth,-60
2.890,Bluetooth,-59
2.916,Bluetooth,-57
2.918,Bluetooth,-57
3.016,Bluetooth,-60
3.049,Bluetooth,-58
3.050,Bluetooth,-57
3.111,Bluetooth,-61
3.112,Bluetooth,-61
3.142,Bluetooth,-61
3.143,Bluetooth,-60
3.235,Bluetooth,-61
3.236,Bluetooth,-61
3.298,Bluetooth,-58
3.299,Bluetooth,-58
3.333,Bluetooth,-56
3.334,Bluetooth,-56
3.364,Bluetooth,-61
3.365,Bluetooth,-61
3.392,Bluetooth,-58
3.393,Bluetooth,-59
3.422,Bluetooth,-56
3.423,Bluetooth,-56
3.456,Bluetooth,-55
3.457,Bluetooth,-57
3.515,Bluetooth,-58
3.516,Bluetooth,-58
3.579,Bluetooth,-57
3.580,Bluetooth,-58
3.613,Bluetooth,-61
3.613,Bluetooth,-63
3.644,Bluetooth,-55
3.675,Bluetooth,-56
3.677,Bluetooth,-56
3.709,Bluetooth,-61
3.711,Bluetooth,-62
3.745,Bluetooth,-61
3.745,Bluetooth,-62
3.841,Bluetooth,-63
3.842,Bluetooth,-63
3.874,Bluetooth,-57
3.875,Bluetooth,-56
3.904,Bluetooth,-57
3.905,Bluetooth,-57
3.964,Bluetooth,-57
3.965,Bluetooth,-57
