Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.019,Bluetooth,-61
0.020,Bluetooth,-61
0.083,Bluetooth,-61
0.084,Bluetooth,-61
0.118,Bluetooth,-63
0.119,Bluetooth,-62
0.220,Bluetooth,-59
0.220,Bluetooth,-58
0.253,Bluetooth,-64
0.254,Bluetooth,-64
0.282,Bluetooth,-61
0.283,Bluetooth,-61
0.315,Bluetooth,-59
0.316,Bluetooth,-58
0.352,Bluetooth,-62
0.353,Bluetooth,-63
0.410,Bluetooth,-59
0.411,Bluetooth,-60
0.439,Bluetooth,-60
0.440,Bluetooth,-59
0.474,Bluetooth,-62
0.475,Bluetooth,-61
0.537,Bluetooth,-58
0.538,Bluetooth,-58
0.567,Bluetooth,-61
0.568,Bluetooth,-61
0.601,Bluetooth,-61
0.603,Bluetooth,-61
0.633,Bluetooth,-57
0.634,Bluetooth,-60
0.762,Bluetooth,-60
0.763,Bluetooth,-60
0.793,Bluetooth,-61
0.793,Bluetooth,-61
0.889,Bluetooth,-61
0.890,Bluetooth,-60
0.924,Bluetooth,-60
0.925,Bluetooth,-61
0.959,Bluetooth,-61
0.960,Bluetooth,-61
0.991,Bluetooth,-59
0.992,Bluetooth,-60
1.056,Bluetooth,-59
1.057,Bluetooth,-58
1.089,Bluetooth,-60
1.090,Bluetooth,-59
1.118,Bluetooth,-59
1.119,Bluetooth,-60
1.149,Bluetooth,-59
1.150,Bluetooth,-60
1.209,Bluetooth,-61
1.211,Bluetooth,-61
1.240,Bluetooth,-58
1.241,Bluetooth,-59
1.273,Bluetooth,-58
1.275,Bluetooth,-59
1.368,Bluetooth,-58
1.369,Bluetooth,-58
1.401,Bluetooth,-59
1.402,Bluetooth,-59
1.432,Bluetooth,-60
1.433,Bluetooth,-60
1.529,Bluetooth,-59
1.530,Bluetooth,-61
1.561,Bluetooth,-60
1.562,Bluetooth,-60
1.590,Bluetooth,-59
1.591,Bluetooth,-59
1.655,Bluetooth,-60
1.656,Bluetooth,-60
1.686,Bluetooth,-60
1.687,Bluetooth,-59
1.714,Bluetooth,-59
1.715,Bluetooth,-59
1.748,Bluetooth,-61
1.753,Bluetooth,-60
1.818,Bluetooth,-60
1.819,Bluetooth,-60
1.846,Bluetooth,-59
1.847,Bluetooth,-58
1.970,Bluetooth,-59
1.971,Bluetooth,-59
2.003,Bluetooth,-59
2.004,Bluetooth,-60
2.032,Bluetooth,-60
2.033,Bluetooth,-59
2.093,Bluetooth,-59
2.094,Bluetooth,-59
2.124,Bluetooth,-60
2.125,Bluetooth,-60
2.160,Bluetooth,-61
2.161,Bluetooth,-61
2.191,Bluetooth,-60
2.192,Bluetooth,-59
2.254,Bluetooth,-60
2.254,Bluetooth,-59
