Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-66
0.002,Bluetooth,-63
0.064,Bluetooth,-68
0.066,Bluetooth,-67
0.095,Bluetooth,-66
0.097,Bluetooth,-66
0.210,Bluetooth,-56
0.211,Bluetooth,-56
0.237,Bluetooth,-62
0.239,Bluetooth,-61
0.304,Bluetooth,-61
0.306,Bluetooth,-62
0.378,Bluetooth,-61
0.381,Bluetooth,-61
0.417,Bluetooth,-58
0.452,Bluetooth,-62
0.454,Bluetooth,-61
0.488,Bluetooth,-62
0.491,Bluetooth,-62
0.528,Bluetooth,-60
0.529,Bluetooth,-60
0.560,Bluetooth,-63
0.562,Bluetooth,-61
0.710,Bluetooth,-60
0.750,Bluetooth,-62
0.752,Bluetooth,-62
0.823,Bluetooth,-60
0.825,Bluetooth,-58
0.857,Bluetooth,-62
0.859,Bluetooth,-62
0.922,Bluetooth,-62
0.958,Bluetooth,-59
0.959,Bluetooth,-59
0.989,Bluetooth,-60
1.021,Bluetooth,-61
1.129,Bluetooth,-59
1.131,Bluetooth,-59
1.167,Bluetooth,-60
1.169,Bluetooth,-60
1.198,Bluetooth,-60
1.200,Bluetooth,-60
1.338,Bluetooth,-60
1.340,Bluetooth,-60
1.403,Bluetooth,-60
1.405,Bluetooth,-60
1.437,Bluetooth,-59
1.438,Bluetooth,-60
1.509,Bluetooth,-60
1.511,Bluetooth,-60
1.546,Bluetooth,-59
1.548,Bluetooth,-60
1.582,Bluetooth,-58
1.584,Bluetooth,-59
1.618,Bluetooth,-60
1.651,Bluetooth,-59
1.654,Bluetooth,-58
1.683,Bluetooth,-61
1.685,Bluetooth,-61
1.723,Bluetooth,-59
1.725,Bluetooth,-59
1.784,Bluetooth,-59
1.786,Bluetooth,-59
1.822,Bluetooth,-60
1.824,Bluetooth,-59
1.854,Bluetooth,-58
1.856,Bluetooth,-59
1.923,Bluetooth,-60
1.960,Bluetooth,-59
1.961,Bluetooth,-60
1.985,Bluetooth,-59
1.987,Bluetooth,-59
2.019,Bluetooth,-59
2.022,Bluetooth,-59
2.058,Bluetooth,-59
2.060,Bluetooth,-59
2.088,Bluetooth,-59
2.090,Bluetooth,-59
2.130,Bluetooth,-58
2.132,Bluetooth,-58
2.208,Bluetooth,-60
2.243,Bluetooth,-59
2.245,Bluetooth,-59
2.316,Bluetooth,-58
2.319,Bluetooth,-58
2.462,Bluetooth,-58
2.463,Bluetooth,-57
2.608,Bluetooth,-57
2.610,Bluetooth,-59
2.640,Bluetooth,-59
2.642,Bluetooth,-58
2.678,Bluetooth,-59
2.680,Bluetooth,-59
2.743,Bluetooth,-58
2.778,Bluetooth,-59
2.780,Bluetooth,-59
2.814,Bluetooth,-58
2.853,Bluetooth,-59
2.855,Bluetooth,-58
2.891,Bluetooth,-58
2.893,Bluetooth,-58
2.924,Bluetooth,-59
2.927,Bluetooth,-57
2.960,Bluetooth,-59
2.962,Bluetooth,-59
3.100,Bluetooth,-59
3.181,Bluetooth,-58
3.218,Bluetooth,-58
3.220,Bluetooth,-58
3.288,Bluetooth,-59
3.290,Bluetooth,-58
3.319,Bluetooth,-58
3.351,Bluetooth,-57
3.353,Bluetooth,-58
3.391,Bluetooth,-59
3.393,Bluetooth,-58
3.421,Bluetooth,-57
3.423,Bluetooth,-58
3.489,Bluetooth,-57
3.491,Bluetooth,-58
3.545,Bluetooth,-57
3.548,Bluetooth,-58
3.589,Bluetooth,-56
3.591,Bluetooth,-58
3.657,Bluetooth,-58
3.660,Bluetooth,-60
3.687,Bluetooth,-59
3.725,Bluetooth,-58
3.760,Bluetooth,-57
3.762,Bluetooth,-58
3.798,Bluetooth,-59
3.800,Bluetooth,-60
3.830,Bluetooth,-60
3.832,Bluetooth,-59
3.865,Bluetooth,-57
3.867,Bluetooth,-58
3.896,Bluetooth,-59
3.898,Bluetooth,-59
40.857,Bluetooth,-58
40.859,Bluetooth,-59
40.969,Bluetooth,-68
41.006,Bluetooth,-68
41.008,Bluetooth,-68
41.039,Bluetooth,-60
41.074,Bluetooth,-67
41.076,Bluetooth,-68
41.150,Bluetooth,-58
41.152,Bluetooth,-59
41.183,Bluetooth,-66
41.184,Bluetooth,-66
41.218,Bluetooth,-65
41.251,Bluetooth,-65
41.252,Bluetooth,-65
41.282,Bluetooth,-79
41.284,Bluetooth,-80
41.317,Bluetooth,-59
41.319,Bluetooth,-59
41.385,Bluetooth,-63
41.417,Bluetooth,-75
41.419,Bluetooth,-74
41.448,Bluetooth,-60
41.450,Bluetooth,-59
41.517,Bluetooth,-71
41.548,Bluetooth,-62
41.551,Bluetooth,-62
41.583,Bluetooth,-68
41.585,Bluetooth,-68
41.685,Bluetooth,-62
41.686,Bluetooth,-60
41.721,Bluetooth,-67
41.723,Bluetooth,-67
41.760,Bluetooth,-63
41.763,Bluetooth,-63
41.791,Bluetooth,-59
41.793,Bluetooth,-60
41.826,Bluetooth,-63
41.929,Bluetooth,-65
41.931,Bluetooth,-67
41.963,Bluetooth,-62
41.965,Bluetooth,-61
42.036,Bluetooth,-65
42.038,Bluetooth,-65
42.072,Bluetooth,-61
42.074,Bluetooth,-61
42.106,Bluetooth,-59
42.135,Bluetooth,-59
42.137,Bluetooth,-59
42.280,Bluetooth,-58
42.282,Bluetooth,-58
42.312,Bluetooth,-69
42.314,Bluetooth,-67
42.351,Bluetooth,-62
42.353,Bluetooth,-62
42.385,Bluetooth,-58
42.387,Bluetooth,-59
42.422,Bluetooth,-68
42.461,Bluetooth,-59
42.462,Bluetooth,-60
42.527,Bluetooth,-58
42.529,Bluetooth,-59
42.558,Bluetooth,-59
42.560,Bluetooth,-59
42.625,Bluetooth,-67
42.627,Bluetooth,-68
42.662,Bluetooth,-59
42.664,Bluetooth,-59
42.731,Bluetooth,-58
42.761,Bluetooth,-59
42.763,Bluetooth,-60
42.831,Bluetooth,-59
42.833,Bluetooth,-59
42.865,Bluetooth,-59
42.867,Bluetooth,-59
43.013,Bluetooth,-60
43.046,Bluetooth,-59
43.048,Bluetooth,-60
43.086,Bluetooth,-67
43.089,Bluetooth,-67
43.122,Bluetooth,-59
43.124,Bluetooth,-59
43.195,Bluetooth,-60
43.197,Bluetooth,-59
43.233,Bluetooth,-65
43.235,Bluetooth,-66
43.275,Bluetooth,-59
43.277,Bluetooth,-61
43.313,Bluetooth,-66
43.345,Bluetooth,-60
43.348,Bluetooth,-60
43.380,Bluetooth,-65
43.522,Bluetooth,-66
43.525,Bluetooth,-65
43.558,Bluetooth,-63
43.560,Bluetooth,-62
43.658,Bluetooth,-60
43.659,Bluetooth,-62
43.727,Bluetooth,-64
43.728,Bluetooth,-64
43.762,Bluetooth,-60
43.764,Bluetooth,-61
43.801,Bluetooth,-64
43.803,Bluetooth,-65
43.838,Bluetooth,-67
43.840,Bluetooth,-66
43.906,Bluetooth,-61
43.939,Bluetooth,-60
43.941,Bluetooth,-61
44.043,Bluetooth,-70
44.212,Bluetooth,-67
44.245,Bluetooth,-63
44.247,Bluetooth,-63
44.321,Bluetooth,-72
44.394,Bluetooth,-63
44.395,Bluetooth,-64
44.451,Bluetooth,-67
44.453,Bluetooth,-67
44.514,Bluetooth,-72
44.547,Bluetooth,-65
44.548,Bluetooth,-65
44.583,Bluetooth,-67
44.586,Bluetooth,-68
44.617,Bluetooth,-73
44.620,Bluetooth,-73
44.647,Bluetooth,-73
44.648,Bluetooth,-73
44.718,Bluetooth,-67
44.753,Bluetooth,-72
44.754,Bluetooth,-74
73.097,Bluetooth,-74
73.099,Bluetooth,-74
73.128,Bluetooth,-80
73.130,Bluetooth,-80
73.159,Bluetooth,-72
73.161,Bluetooth,-72
73.188,Bluetooth,-74
73.190,Bluetooth,-73
73.224,Bluetooth,-79
73.227,Bluetooth,-78
73.262,Bluetooth,-74
73.263,Bluetooth,-74
73.300,Bluetooth,-75
73.302,Bluetooth,-75
73.364,Bluetooth,-75
73.437,Bluetooth,-71
73.439,Bluetooth,-72
73.472,Bluetooth,-76
73.474,Bluetooth,-76
73.508,Bluetooth,-73
73.510,Bluetooth,-73
73.539,Bluetooth,-72
73.541,Bluetooth,-73
73.608,Bluetooth,-77
73.638,Bluetooth,-77
73.641,Bluetooth,-78
73.679,Bluetooth,-72
73.681,Bluetooth,-71
73.717,Bluetooth,-70
73.783,Bluetooth,-77
73.785,Bluetooth,-78
73.822,Bluetooth,-72
73.892,Bluetooth,-70
73.894,Bluetooth,-71
73.923,Bluetooth,-73
73.958,Bluetooth,-78
73.960,Bluetooth,-78
73.995,Bluetooth,-74
73.996,Bluetooth,-71
74.072,Bluetooth,-77
74.074,Bluetooth,-77
74.102,Bluetooth,-72
74.104,Bluetooth,-73
74.244,Bluetooth,-76
74.246,Bluetooth,-77
74.280,Bluetooth,-73
74.282,Bluetooth,-73
74.386,Bluetooth,-77
74.388,Bluetooth,-78
74.423,Bluetooth,-72
74.425,Bluetooth,-72
74.462,Bluetooth,-69
74.464,Bluetooth,-69
74.499,Bluetooth,-76
74.501,Bluetooth,-76
74.534,Bluetooth,-76
74.572,Bluetooth,-75
74.573,Bluetooth,-75
74.600,Bluetooth,-71
74.602,Bluetooth,-72
74.639,Bluetooth,-69
74.641,Bluetooth,-67
74.672,Bluetooth,-75
74.710,Bluetooth,-70
74.712,Bluetooth,-69
74.743,Bluetooth,-67
74.745,Bluetooth,-69
74.777,Bluetooth,-73
74.779,Bluetooth,-73
74.814,Bluetooth,-71
74.855,Bluetooth,-74
74.857,Bluetooth,-73
74.890,Bluetooth,-70
74.892,Bluetooth,-70
74.928,Bluetooth,-68
74.929,Bluetooth,-69
74.961,Bluetooth,-73
74.963,Bluetooth,-73
74.991,Bluetooth,-73
74.993,Bluetooth,-73
75.072,Bluetooth,-68
75.073,Bluetooth,-67
75.106,Bluetooth,-68
75.247,Bluetooth,-68
75.248,Bluetooth,-68
75.278,Bluetooth,-75
75.280,Bluetooth,-73
75.344,Bluetooth,-71
75.422,Bluetooth,-74
75.487,Bluetooth,-73
75.489,Bluetooth,-72
75.527,Bluetooth,-66
75.528,Bluetooth,-67
75.558,Bluetooth,-72
75.560,Bluetooth,-72
75.598,Bluetooth,-72
75.600,Bluetooth,-72
75.666,Bluetooth,-67
75.669,Bluetooth,-67
75.699,Bluetooth,-71
75.701,Bluetooth,-72
75.734,Bluetooth,-71
75.797,Bluetooth,-70
75.864,Bluetooth,-71
75.866,Bluetooth,-73
75.902,Bluetooth,-71
75.904,Bluetooth,-71
75.937,Bluetooth,-67
75.939,Bluetooth,-67
75.968,Bluetooth,-67
76.168,Bluetooth,-74
76.169,Bluetooth,-74
76.205,Bluetooth,-71
76.207,Bluetooth,-72
76.237,Bluetooth,-66
76.239,Bluetooth,-67
76.270,Bluetooth,-66
76.272,Bluetooth,-66
76.303,Bluetooth,-75
76.305,Bluetooth,-76
76.450,Bluetooth,-72
76.452,Bluetooth,-71
76.491,Bluetooth,-71
76.493,Bluetooth,-70
76.554,Bluetooth,-73
76.556,Bluetooth,-73
76.619,Bluetooth,-74
76.650,Bluetooth,-70
76.652,Bluetooth,-70
76.681,Bluetooth,-72
76.684,Bluetooth,-73
76.720,Bluetooth,-69
76.722,Bluetooth,-69
76.869,Bluetooth,-67
76.871,Bluetooth,-67
76.940,Bluetooth,-67
76.942,Bluetooth,-66
77.011,Bluetooth,-67
77.013,Bluetooth,-66
115.865,Bluetooth,-78
115.867,Bluetooth,-78
115.939,Bluetooth,-65
115.942,Bluetooth,-65
116.120,Bluetooth,-65
116.122,Bluetooth,-65
116.157,Bluetooth,-72
116.159,Bluetooth,-72
116.192,Bluetooth,-75
116.193,Bluetooth,-75
116.224,Bluetooth,-62
116.257,Bluetooth,-76
116.301,Bluetooth,-63
116.302,Bluetooth,-62
116.340,Bluetooth,-75
116.408,Bluetooth,-62
116.410,Bluetooth,-63
116.440,Bluetooth,-89
116.550,Bluetooth,-74
116.582,Bluetooth,-62
116.584,Bluetooth,-61
116.621,Bluetooth,-74
116.624,Bluetooth,-74
116.686,Bluetooth,-77
116.688,Bluetooth,-77
116.724,Bluetooth,-64
116.726,Bluetooth,-62
116.765,Bluetooth,-72
116.766,Bluetooth,-72
116.796,Bluetooth,-79
116.798,Bluetooth,-78
116.834,Bluetooth,-78
116.867,Bluetooth,-78
116.870,Bluetooth,-77
116.903,Bluetooth,-63
116.905,Bluetooth,-64
116.938,Bluetooth,-71
116.941,Bluetooth,-73
117.050,Bluetooth,-70
117.052,Bluetooth,-71
117.087,Bluetooth,-77
117.089,Bluetooth,-76
117.126,Bluetooth,-63
117.156,Bluetooth,-76
117.158,Bluetooth,-77
117.188,Bluetooth,-64
117.190,Bluetooth,-64
117.221,Bluetooth,-70
117.223,Bluetooth,-71
117.288,Bluetooth,-76
117.290,Bluetooth,-76
117.356,Bluetooth,-69
117.358,Bluetooth,-70
117.394,Bluetooth,-69
117.395,Bluetooth,-71
117.427,Bluetooth,-70
117.466,Bluetooth,-69
117.468,Bluetooth,-69
117.528,Bluetooth,-65
117.530,Bluetooth,-67
117.561,Bluetooth,-67
117.563,Bluetooth,-67
117.600,Bluetooth,-77
117.602,Bluetooth,-75
117.643,Bluetooth,-66
117.645,Bluetooth,-65
117.711,Bluetooth,-75
117.742,Bluetooth,-71
117.743,Bluetooth,-71
117.780,Bluetooth,-74
117.781,Bluetooth,-74
117.955,Bluetooth,-76
117.957,Bluetooth,-76
