Distance,4.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-75
0.001,Bluetooth,-73
0.028,Bluetooth,-75
0.029,Bluetooth,-75
0.062,Bluetooth,-67
0.065,Bluetooth,-66
0.094,Bluetooth,-67
0.095,Bluetooth,-67
0.130,Bluetooth,-73
0.132,Bluetooth,-73
0.158,Bluetooth,-75
0.160,Bluetooth,-76
0.191,Bluetooth,-67
0.192,Bluetooth,-68
0.224,Bluetooth,-73
0.226,Bluetooth,-74
0.255,Bluetooth,-74
0.256,Bluetooth,-73
0.285,Bluetooth,-76
0.286,Bluetooth,-75
0.319,Bluetooth,-67
0.319,Bluetooth,-67
0.353,Bluetooth,-74
0.355,Bluetooth,-73
0.384,Bluetooth,-75
0.385,Bluetooth,-75
0.449,Bluetooth,-66
0.449,Bluetooth,-67
0.480,Bluetooth,-73
0.481,Bluetooth,-73
0.512,Bluetooth,-76
0.513,Bluetooth,-75
0.543,Bluetooth,-67
0.543,Bluetooth,-67
0.573,Bluetooth,-67
0.573,Bluetooth,-66
0.604,Bluetooth,-73
0.604,Bluetooth,-72
0.634,Bluetooth,-75
0.635,Bluetooth,-75
0.670,Bluetooth,-68
0.671,Bluetooth,-68
0.705,Bluetooth,-72
0.706,Bluetooth,-72
0.735,Bluetooth,-73
0.736,Bluetooth,-73
0.769,Bluetooth,-75
0.770,Bluetooth,-75
0.798,Bluetooth,-65
0.799,Bluetooth,-66
0.829,Bluetooth,-74
0.829,Bluetooth,-72
0.890,Bluetooth,-75
0.891,Bluetooth,-75
0.922,Bluetooth,-67
0.923,Bluetooth,-67
0.954,Bluetooth,-73
0.954,Bluetooth,-75
0.987,Bluetooth,-75
0.988,Bluetooth,-74
1.017,Bluetooth,-76
1.019,Bluetooth,-77
1.049,Bluetooth,-67
1.052,Bluetooth,-67
1.079,Bluetooth,-74
1.080,Bluetooth,-72
1.108,Bluetooth,-77
1.109,Bluetooth,-76
1.139,Bluetooth,-77
1.140,Bluetooth,-76
1.173,Bluetooth,-67
1.174,Bluetooth,-68
1.206,Bluetooth,-73
1.206,Bluetooth,-72
