Distance,6.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.050,Bluetooth,-68
0.051,Bluetooth,-69
0.081,Bluetooth,127
0.113,Bluetooth,-78
0.115,Bluetooth,-79
0.145,Bluetooth,-69
0.147,Bluetooth,-69
0.175,Bluetooth,-69
0.176,Bluetooth,-67
0.206,Bluetooth,-77
0.207,Bluetooth,-76
0.235,Bluetooth,-78
0.237,Bluetooth,-78
0.266,Bluetooth,-68
0.268,Bluetooth,-66
0.299,Bluetooth,128
0.330,Bluetooth,-77
0.331,Bluetooth,-76
0.362,Bluetooth,-78
0.364,Bluetooth,-77
0.392,Bluetooth,128
0.424,Bluetooth,-75
0.426,Bluetooth,-76
0.454,Bluetooth,126
0.484,Bluetooth,-77
0.485,Bluetooth,-78
0.515,Bluetooth,-69
0.517,Bluetooth,-68
0.548,Bluetooth,-76
0.549,Bluetooth,-74
0.576,Bluetooth,-78
0.577,Bluetooth,-76
0.671,Bluetooth,-76
0.672,Bluetooth,-74
0.703,Bluetooth,-74
0.704,Bluetooth,-76
0.764,Bluetooth,-67
0.766,Bluetooth,-67
0.827,Bluetooth,-75
0.830,Bluetooth,-75
0.857,Bluetooth,127
0.889,Bluetooth,-65
0.890,Bluetooth,-65
0.923,Bluetooth,127
0.953,Bluetooth,-74
0.955,Bluetooth,-74
0.985,Bluetooth,126
1.017,Bluetooth,-66
1.018,Bluetooth,-65
1.051,Bluetooth,127
1.080,Bluetooth,-74
1.082,Bluetooth,-74
1.112,Bluetooth,127
1.146,Bluetooth,-74
1.148,Bluetooth,-74
1.175,Bluetooth,127
1.208,Bluetooth,-74
1.208,Bluetooth,-73
1.243,Bluetooth,127
1.274,Bluetooth,-73
1.274,Bluetooth,-74
1.306,Bluetooth,127
1.337,Bluetooth,-74
1.338,Bluetooth,-74
1.372,Bluetooth,-65
1.373,Bluetooth,-64
1.406,Bluetooth,-74
1.407,Bluetooth,-74
1.438,Bluetooth,-75
1.439,Bluetooth,-75
1.471,Bluetooth,-67
1.472,Bluetooth,-66
1.506,Bluetooth,-76
1.508,Bluetooth,-74
