Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.012,Bluetooth,-66
0.014,Bluetooth,-65
0.046,Bluetooth,-68
0.048,Bluetooth,-69
0.107,Bluetooth,-66
0.109,Bluetooth,-66
0.212,Bluetooth,-70
0.286,Bluetooth,-69
0.325,Bluetooth,-85
0.327,Bluetooth,-85
0.501,Bluetooth,-73
0.532,Bluetooth,-72
0.534,Bluetooth,-71
0.561,Bluetooth,-64
0.600,Bluetooth,-72
0.602,Bluetooth,-72
0.700,Bluetooth,-63
0.770,Bluetooth,-62
0.772,Bluetooth,-63
0.808,Bluetooth,-61
0.876,Bluetooth,-61
0.878,Bluetooth,-61
0.916,Bluetooth,-61
0.918,Bluetooth,-61
0.952,Bluetooth,-71
0.955,Bluetooth,-71
1.018,Bluetooth,-61
1.020,Bluetooth,-62
1.048,Bluetooth,-61
1.050,Bluetooth,-60
1.128,Bluetooth,-66
1.130,Bluetooth,-66
1.199,Bluetooth,-62
1.201,Bluetooth,-62
1.227,Bluetooth,-62
1.229,Bluetooth,-62
1.261,Bluetooth,-63
1.263,Bluetooth,-62
1.299,Bluetooth,-61
1.301,Bluetooth,-60
1.326,Bluetooth,-63
1.369,Bluetooth,-60
1.371,Bluetooth,-60
1.408,Bluetooth,-60
1.444,Bluetooth,-58
1.446,Bluetooth,-57
1.482,Bluetooth,-60
1.483,Bluetooth,-60
1.516,Bluetooth,-66
1.518,Bluetooth,-65
1.556,Bluetooth,-57
1.558,Bluetooth,-57
1.626,Bluetooth,-69
1.702,Bluetooth,-62
1.737,Bluetooth,-56
1.739,Bluetooth,-56
1.839,Bluetooth,-58
1.841,Bluetooth,-58
1.903,Bluetooth,-63
1.905,Bluetooth,-63
1.935,Bluetooth,-65
1.937,Bluetooth,-64
1.971,Bluetooth,-60
1.973,Bluetooth,-59
2.008,Bluetooth,-63
2.075,Bluetooth,-61
2.114,Bluetooth,-62
2.115,Bluetooth,-62
2.213,Bluetooth,-61
2.215,Bluetooth,-62
2.244,Bluetooth,-58
2.246,Bluetooth,-59
2.273,Bluetooth,-61
2.275,Bluetooth,-61
2.312,Bluetooth,-64
2.343,Bluetooth,-61
2.345,Bluetooth,-61
2.379,Bluetooth,-63
2.380,Bluetooth,-64
2.440,Bluetooth,-62
2.442,Bluetooth,-62
2.548,Bluetooth,-57
2.581,Bluetooth,-66
2.584,Bluetooth,-64
2.645,Bluetooth,-63
2.647,Bluetooth,-63
2.717,Bluetooth,-57
2.720,Bluetooth,-55
2.749,Bluetooth,-62
2.751,Bluetooth,-63
2.787,Bluetooth,-61
2.790,Bluetooth,-62
2.893,Bluetooth,-61
2.930,Bluetooth,-61
2.933,Bluetooth,-61
2.964,Bluetooth,-60
2.966,Bluetooth,-60
3.103,Bluetooth,-59
3.105,Bluetooth,-59
3.143,Bluetooth,-56
3.145,Bluetooth,-56
3.175,Bluetooth,-61
3.177,Bluetooth,-62
3.216,Bluetooth,-58
3.404,Bluetooth,-57
3.443,Bluetooth,-56
3.445,Bluetooth,-56
3.476,Bluetooth,-55
3.478,Bluetooth,-56
3.512,Bluetooth,-56
3.551,Bluetooth,-56
3.553,Bluetooth,-57
3.589,Bluetooth,-65
3.591,Bluetooth,-64
3.622,Bluetooth,-60
3.623,Bluetooth,-60
3.688,Bluetooth,-63
3.690,Bluetooth,-62
3.727,Bluetooth,-60
3.729,Bluetooth,-60
3.767,Bluetooth,-58
3.769,Bluetooth,-58
3.803,Bluetooth,-68
3.841,Bluetooth,-58
3.843,Bluetooth,-58
3.876,Bluetooth,-68
3.878,Bluetooth,-68
3.973,Bluetooth,-60
3.975,Bluetooth,-60
20.672,Bluetooth,-55
20.674,Bluetooth,-56
20.710,Bluetooth,-61
20.748,Bluetooth,-60
20.750,Bluetooth,-60
20.779,Bluetooth,-54
20.779,Bluetooth,-55
20.819,Bluetooth,-62
20.822,Bluetooth,-62
20.887,Bluetooth,-59
20.888,Bluetooth,-60
20.917,Bluetooth,-60
20.919,Bluetooth,-60
20.987,Bluetooth,-54
20.989,Bluetooth,-55
21.021,Bluetooth,-61
21.022,Bluetooth,-62
21.087,Bluetooth,-55
21.087,Bluetooth,-55
21.120,Bluetooth,-62
21.194,Bluetooth,-55
21.223,Bluetooth,-60
21.225,Bluetooth,-60
21.402,Bluetooth,-60
21.404,Bluetooth,-60
21.441,Bluetooth,-56
21.443,Bluetooth,-56
21.476,Bluetooth,-63
21.478,Bluetooth,-63
21.542,Bluetooth,-64
21.544,Bluetooth,-63
21.570,Bluetooth,-60
21.572,Bluetooth,-60
21.610,Bluetooth,-56
21.612,Bluetooth,-56
21.641,Bluetooth,-63
21.643,Bluetooth,-63
21.781,Bluetooth,-62
21.783,Bluetooth,-63
21.812,Bluetooth,-59
21.885,Bluetooth,-60
21.887,Bluetooth,-59
21.952,Bluetooth,-56
21.954,Bluetooth,-56
21.982,Bluetooth,-61
21.984,Bluetooth,-62
22.126,Bluetooth,-55
22.128,Bluetooth,-56
22.220,Bluetooth,-59
22.253,Bluetooth,-58
22.255,Bluetooth,-58
22.323,Bluetooth,-58
22.325,Bluetooth,-58
22.485,Bluetooth,-91
22.486,Bluetooth,-90
22.521,Bluetooth,-57
22.562,Bluetooth,-58
22.623,Bluetooth,-58
22.625,Bluetooth,-59
22.750,Bluetooth,-58
22.826,Bluetooth,-71
22.828,Bluetooth,-72
22.859,Bluetooth,-59
22.897,Bluetooth,-54
22.899,Bluetooth,-56
22.924,Bluetooth,-69
22.926,Bluetooth,-68
22.986,Bluetooth,-60
23.230,Bluetooth,-61
23.232,Bluetooth,-60
23.262,Bluetooth,-58
23.263,Bluetooth,-59
23.377,Bluetooth,-58
23.379,Bluetooth,-57
23.542,Bluetooth,-56
23.544,Bluetooth,-55
23.609,Bluetooth,-55
23.648,Bluetooth,-57
23.688,Bluetooth,-62
23.690,Bluetooth,-61
23.727,Bluetooth,-55
23.729,Bluetooth,-56
23.761,Bluetooth,-57
23.794,Bluetooth,-61
23.796,Bluetooth,-62
24.003,Bluetooth,-61
24.004,Bluetooth,-61
24.037,Bluetooth,-56
24.039,Bluetooth,-56
24.073,Bluetooth,-58
24.075,Bluetooth,-58
24.110,Bluetooth,-62
24.112,Bluetooth,-62
24.248,Bluetooth,-58
24.284,Bluetooth,-60
24.285,Bluetooth,-61
24.313,Bluetooth,-56
24.315,Bluetooth,-56
24.346,Bluetooth,-57
24.348,Bluetooth,-56
24.386,Bluetooth,-62
24.387,Bluetooth,-62
24.485,Bluetooth,-58
24.515,Bluetooth,-56
24.549,Bluetooth,-58
24.550,Bluetooth,-57
24.617,Bluetooth,-57
24.619,Bluetooth,-56
24.650,Bluetooth,-56
24.651,Bluetooth,-55
38.718,Bluetooth,-68
38.720,Bluetooth,-67
38.749,Bluetooth,-65
38.751,Bluetooth,-65
38.782,Bluetooth,-60
38.784,Bluetooth,-60
38.852,Bluetooth,-68
38.854,Bluetooth,-68
38.888,Bluetooth,-70
38.923,Bluetooth,-63
38.925,Bluetooth,-62
39.098,Bluetooth,-58
39.101,Bluetooth,-58
39.135,Bluetooth,-72
39.136,Bluetooth,-72
39.173,Bluetooth,-68
39.175,Bluetooth,-67
39.209,Bluetooth,-67
39.245,Bluetooth,-67
39.247,Bluetooth,-69
39.283,Bluetooth,-59
39.285,Bluetooth,-60
39.313,Bluetooth,-60
39.316,Bluetooth,-59
39.532,Bluetooth,-70
39.534,Bluetooth,-72
39.564,Bluetooth,-69
39.566,Bluetooth,-69
39.789,Bluetooth,-69
39.830,Bluetooth,-68
39.833,Bluetooth,-69
39.903,Bluetooth,-60
39.905,Bluetooth,-60
40.078,Bluetooth,-72
40.080,Bluetooth,-72
40.112,Bluetooth,-69
40.175,Bluetooth,-70
40.177,Bluetooth,-71
40.209,Bluetooth,-59
40.211,Bluetooth,-60
40.246,Bluetooth,-74
40.248,Bluetooth,-73
40.285,Bluetooth,-73
40.286,Bluetooth,-72
40.417,Bluetooth,-76
40.516,Bluetooth,-57
40.518,Bluetooth,-57
40.654,Bluetooth,-77
40.656,Bluetooth,-75
40.687,Bluetooth,-59
40.689,Bluetooth,-57
40.729,Bluetooth,-74
40.731,Bluetooth,-74
40.766,Bluetooth,-77
40.768,Bluetooth,-75
40.805,Bluetooth,-59
40.806,Bluetooth,-57
40.837,Bluetooth,-74
40.839,Bluetooth,-74
40.875,Bluetooth,-73
40.877,Bluetooth,-73
40.949,Bluetooth,-57
40.950,Bluetooth,-58
40.974,Bluetooth,-72
40.976,Bluetooth,-72
41.006,Bluetooth,-72
41.115,Bluetooth,-73
41.116,Bluetooth,-72
41.219,Bluetooth,-71
41.221,Bluetooth,-72
41.300,Bluetooth,-58
41.330,Bluetooth,-71
41.332,Bluetooth,-70
41.361,Bluetooth,-58
41.364,Bluetooth,-58
41.429,Bluetooth,-69
41.430,Bluetooth,-69
41.462,Bluetooth,-66
41.464,Bluetooth,-66
41.495,Bluetooth,-59
41.497,Bluetooth,-58
41.528,Bluetooth,-67
41.530,Bluetooth,-66
41.563,Bluetooth,-65
41.565,Bluetooth,-66
41.625,Bluetooth,-64
41.628,Bluetooth,-65
41.661,Bluetooth,-60
