Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-65
0.003,Bluetooth,-64
0.040,Bluetooth,-60
0.042,Bluetooth,-58
0.144,Bluetooth,-64
0.146,Bluetooth,-64
0.178,Bluetooth,-68
0.180,Bluetooth,-67
0.256,Bluetooth,-65
0.258,Bluetooth,-66
0.289,Bluetooth,-59
0.291,Bluetooth,-59
0.322,Bluetooth,-72
0.324,Bluetooth,-73
0.363,Bluetooth,-71
0.398,Bluetooth,-66
0.401,Bluetooth,-66
0.437,Bluetooth,-55
0.439,Bluetooth,-55
0.471,Bluetooth,-59
0.472,Bluetooth,-61
0.650,Bluetooth,-56
0.689,Bluetooth,-69
0.691,Bluetooth,-71
0.727,Bluetooth,-57
0.729,Bluetooth,-55
0.830,Bluetooth,-58
0.831,Bluetooth,-57
0.902,Bluetooth,-64
0.904,Bluetooth,-64
0.940,Bluetooth,-60
0.942,Bluetooth,-60
0.976,Bluetooth,-60
1.044,Bluetooth,-64
1.045,Bluetooth,-63
1.083,Bluetooth,-62
1.086,Bluetooth,-62
1.120,Bluetooth,-61
1.122,Bluetooth,-62
1.252,Bluetooth,-64
1.290,Bluetooth,-57
1.292,Bluetooth,-56
1.328,Bluetooth,-65
1.330,Bluetooth,-64
1.396,Bluetooth,-66
1.398,Bluetooth,-66
1.456,Bluetooth,-60
1.457,Bluetooth,-60
1.490,Bluetooth,-61
1.560,Bluetooth,-58
1.598,Bluetooth,-58
1.600,Bluetooth,-58
1.636,Bluetooth,-61
1.668,Bluetooth,-64
1.670,Bluetooth,-64
1.706,Bluetooth,-58
1.707,Bluetooth,-57
1.770,Bluetooth,-61
1.772,Bluetooth,-61
1.805,Bluetooth,-61
1.807,Bluetooth,-61
1.845,Bluetooth,-57
1.847,Bluetooth,-58
1.911,Bluetooth,-57
1.913,Bluetooth,-57
1.944,Bluetooth,-60
2.011,Bluetooth,-57
2.013,Bluetooth,-57
2.041,Bluetooth,-60
2.044,Bluetooth,-60
2.113,Bluetooth,-59
2.115,Bluetooth,-59
