Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-57
0.001,Bluetooth,-57
0.031,Bluetooth,-56
0.091,Bluetooth,-55
0.093,Bluetooth,-55
0.127,Bluetooth,-57
0.128,Bluetooth,-56
0.157,Bluetooth,-56
0.158,Bluetooth,-56
0.192,Bluetooth,-54
0.193,Bluetooth,-55
0.287,Bluetooth,-56
0.288,Bluetooth,-57
0.319,Bluetooth,-56
0.320,Bluetooth,-56
0.349,Bluetooth,-54
0.350,Bluetooth,-55
0.410,Bluetooth,-56
0.412,Bluetooth,-56
0.442,Bluetooth,-57
0.443,Bluetooth,-56
0.472,Bluetooth,-55
0.475,Bluetooth,-55
0.512,Bluetooth,-56
0.514,Bluetooth,-56
0.569,Bluetooth,-57
0.570,Bluetooth,-57
0.604,Bluetooth,-54
0.605,Bluetooth,-55
0.635,Bluetooth,-57
0.636,Bluetooth,-57
0.728,Bluetooth,-56
0.729,Bluetooth,-56
0.763,Bluetooth,-58
0.828,Bluetooth,-56
0.830,Bluetooth,-55
0.890,Bluetooth,-58
0.891,Bluetooth,-57
0.990,Bluetooth,-57
0.991,Bluetooth,-57
1.050,Bluetooth,-58
1.051,Bluetooth,-57
1.082,Bluetooth,-56
1.083,Bluetooth,-57
1.115,Bluetooth,-58
1.116,Bluetooth,-57
1.147,Bluetooth,-58
1.149,Bluetooth,-58
1.240,Bluetooth,-58
1.241,Bluetooth,-59
1.269,Bluetooth,-58
1.270,Bluetooth,-58
1.330,Bluetooth,-56
1.331,Bluetooth,-57
1.362,Bluetooth,-58
1.364,Bluetooth,-59
1.392,Bluetooth,-58
1.393,Bluetooth,-58
1.488,Bluetooth,-58
1.489,Bluetooth,-58
1.519,Bluetooth,-58
1.520,Bluetooth,-59
1.550,Bluetooth,-59
1.552,Bluetooth,-59
1.652,Bluetooth,-58
1.653,Bluetooth,-57
1.688,Bluetooth,-59
1.689,Bluetooth,-59
1.718,Bluetooth,-58
1.718,Bluetooth,-56
1.749,Bluetooth,-58
1.750,Bluetooth,-57
1.778,Bluetooth,-58
1.779,Bluetooth,-58
1.813,Bluetooth,-59
1.814,Bluetooth,-59
1.846,Bluetooth,-58
1.847,Bluetooth,-57
1.880,Bluetooth,-58
1.881,Bluetooth,-59
1.912,Bluetooth,-59
1.913,Bluetooth,-59
2.004,Bluetooth,-58
2.005,Bluetooth,-58
2.035,Bluetooth,-59
2.036,Bluetooth,-59
2.065,Bluetooth,-57
2.067,Bluetooth,-57
2.097,Bluetooth,-58
2.098,Bluetooth,-57
2.127,Bluetooth,-59
2.128,Bluetooth,-58
2.157,Bluetooth,-59
2.158,Bluetooth,-59
2.191,Bluetooth,-57
2.192,Bluetooth,-56
2.256,Bluetooth,-58
2.258,Bluetooth,-59
2.290,Bluetooth,-59
2.291,Bluetooth,-58
2.354,Bluetooth,-58
2.355,Bluetooth,-58
2.412,Bluetooth,-59
2.413,Bluetooth,-59
2.447,Bluetooth,-57
2.448,Bluetooth,-57
2.478,Bluetooth,-58
2.479,Bluetooth,-58
2.509,Bluetooth,-59
2.510,Bluetooth,-59
2.571,Bluetooth,-57
2.572,Bluetooth,-57
2.673,Bluetooth,-58
2.673,Bluetooth,-58
2.736,Bluetooth,-58
2.737,Bluetooth,-57
2.765,Bluetooth,-58
2.766,Bluetooth,-60
2.796,Bluetooth,-58
2.797,Bluetooth,-58
2.827,Bluetooth,-57
2.828,Bluetooth,-56
2.894,Bluetooth,-59
2.895,Bluetooth,-58
2.923,Bluetooth,-60
2.924,Bluetooth,-59
2.988,Bluetooth,-58
2.989,Bluetooth,-58
3.018,Bluetooth,-58
3.019,Bluetooth,-57
3.048,Bluetooth,-59
3.049,Bluetooth,-59
3.078,Bluetooth,-57
3.079,Bluetooth,-56
3.109,Bluetooth,-58
3.110,Bluetooth,-58
3.172,Bluetooth,-58
3.173,Bluetooth,-59
3.235,Bluetooth,-60
3.237,Bluetooth,-59
3.394,Bluetooth,-59
3.395,Bluetooth,-59
3.490,Bluetooth,-60
3.492,Bluetooth,-59
3.520,Bluetooth,-58
3.521,Bluetooth,-59
3.553,Bluetooth,-57
3.554,Bluetooth,-57
3.642,Bluetooth,-59
3.644,Bluetooth,-59
3.673,Bluetooth,-57
3.674,Bluetooth,-57
3.736,Bluetooth,-58
3.737,Bluetooth,-57
3.764,Bluetooth,-59
3.765,Bluetooth,-58
3.796,Bluetooth,-59
3.797,Bluetooth,-57
3.828,Bluetooth,-58
3.829,Bluetooth,-58
3.858,Bluetooth,-58
3.860,Bluetooth,-58
3.887,Bluetooth,-59
3.888,Bluetooth,-59
3.917,Bluetooth,-58
3.919,Bluetooth,-58
3.950,Bluetooth,-57
3.951,Bluetooth,-58
