Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-72
0.001,Bluetooth,-73
0.034,Bluetooth,-74
0.035,Bluetooth,-75
0.062,Bluetooth,-74
0.063,Bluetooth,-75
0.098,Bluetooth,-73
0.099,Bluetooth,-74
0.129,Bluetooth,-74
0.130,Bluetooth,-75
0.164,Bluetooth,-74
0.165,Bluetooth,-74
0.193,Bluetooth,-75
0.193,Bluetooth,-75
0.223,Bluetooth,-74
0.224,Bluetooth,-74
0.258,Bluetooth,-75
0.259,Bluetooth,-76
0.318,Bluetooth,-75
0.319,Bluetooth,-75
0.348,Bluetooth,-74
0.350,Bluetooth,-75
0.382,Bluetooth,-74
0.383,Bluetooth,-73
0.413,Bluetooth,-76
0.413,Bluetooth,-75
0.446,Bluetooth,-74
0.447,Bluetooth,-74
0.478,Bluetooth,-74
0.479,Bluetooth,-73
0.510,Bluetooth,-76
0.510,Bluetooth,-76
0.542,Bluetooth,-74
0.543,Bluetooth,-75
0.572,Bluetooth,-73
0.573,Bluetooth,-73
0.602,Bluetooth,-74
0.603,Bluetooth,-76
0.636,Bluetooth,-76
0.637,Bluetooth,-75
0.670,Bluetooth,-75
0.672,Bluetooth,-77
0.698,Bluetooth,-74
0.700,Bluetooth,-74
0.733,Bluetooth,-76
0.735,Bluetooth,-75
0.797,Bluetooth,-74
0.798,Bluetooth,-75
0.832,Bluetooth,-74
0.834,Bluetooth,-74
0.867,Bluetooth,-76
0.869,Bluetooth,-75
0.898,Bluetooth,-76
0.899,Bluetooth,-74
0.928,Bluetooth,-74
0.929,Bluetooth,-73
0.958,Bluetooth,-74
0.959,Bluetooth,-75
0.989,Bluetooth,-75
0.990,Bluetooth,-75
1.020,Bluetooth,-75
1.021,Bluetooth,-75
1.055,Bluetooth,-73
1.056,Bluetooth,-73
1.089,Bluetooth,-75
1.089,Bluetooth,-74
1.123,Bluetooth,-74
1.125,Bluetooth,-76
1.283,Bluetooth,-74
1.285,Bluetooth,-76
1.316,Bluetooth,-73
1.317,Bluetooth,-74
1.378,Bluetooth,-75
1.379,Bluetooth,-75
1.472,Bluetooth,-75
1.473,Bluetooth,-75
1.502,Bluetooth,-73
1.503,Bluetooth,-74
1.537,Bluetooth,-73
1.539,Bluetooth,-73
