Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-75
0.001,Bluetooth,-76
0.031,Bluetooth,-76
0.032,Bluetooth,-76
0.061,Bluetooth,-76
0.063,Bluetooth,-78
0.092,Bluetooth,-72
0.093,Bluetooth,-72
0.124,Bluetooth,-75
0.125,Bluetooth,-75
0.154,Bluetooth,-77
0.156,Bluetooth,-77
0.187,Bluetooth,-71
0.187,Bluetooth,-72
0.217,Bluetooth,-74
0.218,Bluetooth,-75
0.248,Bluetooth,-76
0.250,Bluetooth,-75
0.279,Bluetooth,-77
0.281,Bluetooth,-77
0.310,Bluetooth,-73
0.311,Bluetooth,-74
0.345,Bluetooth,-75
0.347,Bluetooth,-76
0.377,Bluetooth,-76
0.379,Bluetooth,-76
0.405,Bluetooth,-76
0.406,Bluetooth,-77
0.439,Bluetooth,-73
0.440,Bluetooth,-73
0.475,Bluetooth,-75
0.476,Bluetooth,-75
0.536,Bluetooth,-76
0.537,Bluetooth,-77
0.569,Bluetooth,-74
0.570,Bluetooth,-75
0.601,Bluetooth,-75
0.603,Bluetooth,-75
0.633,Bluetooth,-77
0.634,Bluetooth,-77
0.666,Bluetooth,-72
0.667,Bluetooth,-74
0.696,Bluetooth,-74
0.697,Bluetooth,-73
0.727,Bluetooth,-76
0.729,Bluetooth,-76
0.759,Bluetooth,-77
0.760,Bluetooth,-78
0.789,Bluetooth,-74
0.790,Bluetooth,-74
0.822,Bluetooth,-74
0.823,Bluetooth,-75
0.857,Bluetooth,-78
0.858,Bluetooth,-78
0.886,Bluetooth,-78
0.887,Bluetooth,-79
0.917,Bluetooth,-74
0.919,Bluetooth,-74
0.948,Bluetooth,-78
0.950,Bluetooth,-79
0.981,Bluetooth,-78
0.982,Bluetooth,-78
1.009,Bluetooth,-78
1.010,Bluetooth,-78
1.040,Bluetooth,-76
1.041,Bluetooth,-75
1.071,Bluetooth,-76
1.072,Bluetooth,-77
1.133,Bluetooth,-80
1.134,Bluetooth,-80
1.168,Bluetooth,-76
1.169,Bluetooth,-77
1.198,Bluetooth,-77
1.198,Bluetooth,-78
1.228,Bluetooth,-81
1.229,Bluetooth,-80
1.258,Bluetooth,-80
1.259,Bluetooth,-80
1.292,Bluetooth,-77
1.293,Bluetooth,-77
1.326,Bluetooth,-76
1.328,Bluetooth,-77
1.355,Bluetooth,-79
1.356,Bluetooth,-81
1.387,Bluetooth,-78
1.388,Bluetooth,-77
1.418,Bluetooth,-78
1.453,Bluetooth,-78
1.453,Bluetooth,-78
1.486,Bluetooth,-80
1.487,Bluetooth,-80
1.518,Bluetooth,-77
1.519,Bluetooth,-76
1.551,Bluetooth,-79
1.552,Bluetooth,-78
1.581,Bluetooth,-80
1.582,Bluetooth,-79
1.611,Bluetooth,-79
1.613,Bluetooth,-80
1.642,Bluetooth,-76
1.644,Bluetooth,-77
1.677,Bluetooth,-78
1.679,Bluetooth,-80
1.706,Bluetooth,-79
1.707,Bluetooth,-79
1.739,Bluetooth,-79
1.741,Bluetooth,-79
1.772,Bluetooth,-76
1.773,Bluetooth,-76
1.808,Bluetooth,-77
1.809,Bluetooth,-77
1.837,Bluetooth,-78
1.838,Bluetooth,-79
1.868,Bluetooth,-77
1.869,Bluetooth,-75
1.901,Bluetooth,-75
1.902,Bluetooth,-75
1.931,Bluetooth,-75
1.933,Bluetooth,-75
1.962,Bluetooth,-78
1.964,Bluetooth,-78
1.993,Bluetooth,-74
1.994,Bluetooth,-73
2.023,Bluetooth,-75
2.024,Bluetooth,-75
2.053,Bluetooth,-76
2.054,Bluetooth,-75
2.082,Bluetooth,-78
2.083,Bluetooth,-79
2.113,Bluetooth,-73
2.114,Bluetooth,-74
2.143,Bluetooth,-71
2.144,Bluetooth,-72
2.174,Bluetooth,-76
2.175,Bluetooth,-77
2.204,Bluetooth,-76
2.206,Bluetooth,-77
2.238,Bluetooth,-71
2.239,Bluetooth,-72
2.270,Bluetooth,-74
2.271,Bluetooth,-76
2.300,Bluetooth,-75
2.301,Bluetooth,-76
2.332,Bluetooth,-77
2.334,Bluetooth,-76
2.363,Bluetooth,-73
2.364,Bluetooth,-72
2.398,Bluetooth,-74
2.399,Bluetooth,-74
2.429,Bluetooth,-76
2.431,Bluetooth,-77
2.459,Bluetooth,-77
2.463,Bluetooth,-77
2.491,Bluetooth,-72
2.492,Bluetooth,-72
2.526,Bluetooth,-75
2.527,Bluetooth,-74
2.554,Bluetooth,-75
2.556,Bluetooth,-75
2.586,Bluetooth,-71
2.587,Bluetooth,-72
2.622,Bluetooth,-71
2.623,Bluetooth,-72
2.653,Bluetooth,-74
2.654,Bluetooth,-74
2.686,Bluetooth,-76
2.687,Bluetooth,-77
2.718,Bluetooth,-71
2.719,Bluetooth,-73
2.748,Bluetooth,-74
2.750,Bluetooth,-74
2.779,Bluetooth,-74
2.781,Bluetooth,-74
2.809,Bluetooth,-76
2.810,Bluetooth,-77
2.845,Bluetooth,-72
2.848,Bluetooth,-72
2.880,Bluetooth,-75
2.881,Bluetooth,-74
2.913,Bluetooth,-75
2.914,Bluetooth,-77
2.943,Bluetooth,-72
2.945,Bluetooth,-71
2.974,Bluetooth,-73
2.975,Bluetooth,-72
3.006,Bluetooth,-74
3.007,Bluetooth,-73
3.038,Bluetooth,-78
3.039,Bluetooth,-77
3.070,Bluetooth,-72
3.071,Bluetooth,-72
3.100,Bluetooth,-72
3.101,Bluetooth,-72
3.131,Bluetooth,-74
3.133,Bluetooth,-74
3.159,Bluetooth,-75
3.160,Bluetooth,-76
