Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-44
0.001,Bluetooth,-43
0.035,Bluetooth,-43
0.036,Bluetooth,-43
0.074,Bluetooth,-45
0.076,Bluetooth,-45
0.106,Bluetooth,-43
0.107,Bluetooth,-43
0.169,Bluetooth,-43
0.170,Bluetooth,-45
0.278,Bluetooth,-42
0.279,Bluetooth,-42
0.316,Bluetooth,-42
0.317,Bluetooth,-43
0.351,Bluetooth,-44
0.352,Bluetooth,-43
0.381,Bluetooth,-45
0.382,Bluetooth,-44
0.409,Bluetooth,-46
0.411,Bluetooth,-46
0.447,Bluetooth,-46
0.448,Bluetooth,-48
0.567,Bluetooth,-46
0.568,Bluetooth,-47
0.606,Bluetooth,-45
0.607,Bluetooth,-47
0.644,Bluetooth,-46
0.645,Bluetooth,-46
0.717,Bluetooth,-46
0.718,Bluetooth,-45
0.748,Bluetooth,-45
0.749,Bluetooth,-46
0.781,Bluetooth,-46
0.782,Bluetooth,-47
0.818,Bluetooth,-46
0.820,Bluetooth,-46
0.856,Bluetooth,-45
0.857,Bluetooth,-44
0.889,Bluetooth,-46
0.890,Bluetooth,-46
0.920,Bluetooth,-45
0.921,Bluetooth,-45
0.955,Bluetooth,-41
0.956,Bluetooth,-42
1.027,Bluetooth,-43
1.028,Bluetooth,-43
1.066,Bluetooth,-40
1.067,Bluetooth,-40
1.131,Bluetooth,-40
1.132,Bluetooth,-40
1.169,Bluetooth,-40
1.171,Bluetooth,-40
1.232,Bluetooth,-39
1.234,Bluetooth,-38
1.273,Bluetooth,-36
1.275,Bluetooth,-35
1.306,Bluetooth,-35
1.308,Bluetooth,-35
1.375,Bluetooth,-33
1.377,Bluetooth,-33
1.407,Bluetooth,-34
1.409,Bluetooth,-34
1.517,Bluetooth,-42
1.558,Bluetooth,-44
1.559,Bluetooth,-43
1.628,Bluetooth,-43
1.630,Bluetooth,-43
1.705,Bluetooth,-44
1.706,Bluetooth,-45
1.740,Bluetooth,-42
