Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-64
0.001,Bluetooth,-63
0.209,Bluetooth,-69
0.239,Bluetooth,-64
0.240,Bluetooth,-62
0.275,Bluetooth,-76
0.276,Bluetooth,-76
0.314,Bluetooth,-76
0.315,Bluetooth,-75
0.352,Bluetooth,-65
0.353,Bluetooth,-64
0.391,Bluetooth,-65
0.425,Bluetooth,-76
0.426,Bluetooth,-75
0.458,Bluetooth,-70
0.460,Bluetooth,-68
0.492,Bluetooth,-64
0.493,Bluetooth,-64
0.530,Bluetooth,-76
0.531,Bluetooth,-75
0.602,Bluetooth,-64
0.672,Bluetooth,-68
0.673,Bluetooth,-71
0.774,Bluetooth,-72
0.775,Bluetooth,-71
0.812,Bluetooth,-69
0.813,Bluetooth,-68
0.843,Bluetooth,-65
0.845,Bluetooth,-65
0.874,Bluetooth,-72
0.911,Bluetooth,-70
0.912,Bluetooth,-68
0.947,Bluetooth,-69
0.948,Bluetooth,-69
0.985,Bluetooth,-66
1.062,Bluetooth,-70
1.063,Bluetooth,-69
1.095,Bluetooth,-65
1.096,Bluetooth,-67
1.140,Bluetooth,-73
1.141,Bluetooth,-73
1.173,Bluetooth,-70
1.175,Bluetooth,-70
1.308,Bluetooth,-68
1.309,Bluetooth,-69
1.348,Bluetooth,-66
1.350,Bluetooth,-66
1.417,Bluetooth,-69
1.418,Bluetooth,-69
1.447,Bluetooth,-71
1.448,Bluetooth,-71
1.482,Bluetooth,-74
1.520,Bluetooth,-69
1.521,Bluetooth,-69
1.558,Bluetooth,-66
1.559,Bluetooth,-67
1.719,Bluetooth,-74
1.751,Bluetooth,-68
1.752,Bluetooth,-70
1.783,Bluetooth,-70
1.784,Bluetooth,-69
1.882,Bluetooth,-69
1.884,Bluetooth,-70
2.052,Bluetooth,-66
2.053,Bluetooth,-65
2.082,Bluetooth,-73
2.122,Bluetooth,-70
2.123,Bluetooth,-70
2.155,Bluetooth,-65
2.195,Bluetooth,-75
2.267,Bluetooth,-69
2.268,Bluetooth,-70
2.302,Bluetooth,-64
2.303,Bluetooth,-65
2.339,Bluetooth,-76
2.340,Bluetooth,-75
2.371,Bluetooth,-70
2.372,Bluetooth,-69
2.407,Bluetooth,-66
2.409,Bluetooth,-65
2.439,Bluetooth,-75
2.479,Bluetooth,-70
2.480,Bluetooth,-70
2.554,Bluetooth,-76
2.555,Bluetooth,-75
2.589,Bluetooth,-76
2.627,Bluetooth,-70
2.629,Bluetooth,-70
2.662,Bluetooth,-64
2.663,Bluetooth,-65
2.695,Bluetooth,-77
2.696,Bluetooth,-77
2.865,Bluetooth,-70
2.866,Bluetooth,-70
2.894,Bluetooth,-64
2.895,Bluetooth,-64
2.961,Bluetooth,-70
2.962,Bluetooth,-70
3.032,Bluetooth,-77
3.033,Bluetooth,-77
3.061,Bluetooth,-77
3.062,Bluetooth,-77
3.093,Bluetooth,-70
3.094,Bluetooth,-69
3.162,Bluetooth,-77
3.163,Bluetooth,-77
3.199,Bluetooth,-70
3.200,Bluetooth,-70
3.277,Bluetooth,-77
3.316,Bluetooth,-70
3.317,Bluetooth,-69
3.352,Bluetooth,-64
3.353,Bluetooth,-63
3.392,Bluetooth,-64
3.393,Bluetooth,-64
3.421,Bluetooth,-77
3.422,Bluetooth,-77
3.454,Bluetooth,-71
3.455,Bluetooth,-70
3.484,Bluetooth,-64
3.485,Bluetooth,-63
3.517,Bluetooth,-76
3.559,Bluetooth,-71
3.560,Bluetooth,-70
3.588,Bluetooth,-70
3.589,Bluetooth,-70
3.624,Bluetooth,-64
3.625,Bluetooth,-64
3.692,Bluetooth,-70
3.693,Bluetooth,-69
3.760,Bluetooth,-73
3.761,Bluetooth,-74
3.800,Bluetooth,-70
3.801,Bluetooth,-69
3.863,Bluetooth,-64
3.865,Bluetooth,-64
3.899,Bluetooth,-74
3.900,Bluetooth,-76
3.932,Bluetooth,-70
3.933,Bluetooth,-69
