Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-62
0.001,Bluetooth,-60
0.040,Bluetooth,-57
0.100,Bluetooth,-51
0.102,Bluetooth,-51
0.174,Bluetooth,-51
0.176,Bluetooth,-51
0.244,Bluetooth,-57
0.347,Bluetooth,-62
0.423,Bluetooth,-56
0.425,Bluetooth,-56
0.490,Bluetooth,-53
0.491,Bluetooth,-52
0.598,Bluetooth,-58
0.600,Bluetooth,-59
0.631,Bluetooth,-68
0.703,Bluetooth,-68
0.704,Bluetooth,-68
0.764,Bluetooth,-57
0.766,Bluetooth,-56
0.799,Bluetooth,-62
0.800,Bluetooth,-63
0.835,Bluetooth,-50
0.837,Bluetooth,-51
0.871,Bluetooth,-56
0.873,Bluetooth,-57
0.953,Bluetooth,-57
1.059,Bluetooth,-58
1.060,Bluetooth,-57
1.156,Bluetooth,-53
1.158,Bluetooth,-51
1.191,Bluetooth,-58
1.194,Bluetooth,-58
1.229,Bluetooth,-57
1.232,Bluetooth,-58
1.264,Bluetooth,-56
1.293,Bluetooth,-57
1.294,Bluetooth,-57
1.369,Bluetooth,-58
1.406,Bluetooth,-57
1.408,Bluetooth,-57
1.444,Bluetooth,-54
1.446,Bluetooth,-54
1.514,Bluetooth,-58
1.516,Bluetooth,-59
1.543,Bluetooth,-54
1.576,Bluetooth,-60
1.578,Bluetooth,-59
1.636,Bluetooth,-55
1.673,Bluetooth,-57
1.674,Bluetooth,-58
1.704,Bluetooth,-59
1.706,Bluetooth,-59
1.816,Bluetooth,-60
1.818,Bluetooth,-60
1.961,Bluetooth,-55
1.962,Bluetooth,-56
1.996,Bluetooth,-60
1.998,Bluetooth,-60
2.034,Bluetooth,-61
2.036,Bluetooth,-61
2.062,Bluetooth,-55
2.064,Bluetooth,-56
2.100,Bluetooth,-60
2.102,Bluetooth,-61
2.138,Bluetooth,-60
2.321,Bluetooth,-60
2.323,Bluetooth,-61
2.350,Bluetooth,-57
2.352,Bluetooth,-57
2.390,Bluetooth,-62
2.393,Bluetooth,-62
2.422,Bluetooth,-61
2.425,Bluetooth,-60
2.459,Bluetooth,-57
2.494,Bluetooth,-60
2.496,Bluetooth,-60
2.525,Bluetooth,-58
2.526,Bluetooth,-57
2.562,Bluetooth,-63
2.564,Bluetooth,-62
2.598,Bluetooth,-59
2.600,Bluetooth,-60
2.670,Bluetooth,-65
2.673,Bluetooth,-64
3.049,Bluetooth,-60
3.088,Bluetooth,-59
3.090,Bluetooth,-58
3.117,Bluetooth,-58
3.249,Bluetooth,-58
3.252,Bluetooth,-57
3.278,Bluetooth,-58
3.279,Bluetooth,-57
3.310,Bluetooth,-63
3.386,Bluetooth,-57
3.388,Bluetooth,-57
3.424,Bluetooth,-59
3.424,Bluetooth,-59
3.454,Bluetooth,-63
3.456,Bluetooth,-62
3.522,Bluetooth,-58
3.524,Bluetooth,-58
3.550,Bluetooth,-61
3.552,Bluetooth,-61
3.582,Bluetooth,-64
3.621,Bluetooth,-59
3.623,Bluetooth,-58
3.653,Bluetooth,-63
3.690,Bluetooth,-58
3.692,Bluetooth,-59
3.752,Bluetooth,-64
3.755,Bluetooth,-64
3.832,Bluetooth,-65
3.834,Bluetooth,-67
3.871,Bluetooth,-64
3.873,Bluetooth,-64
3.935,Bluetooth,-59
3.937,Bluetooth,-59
3.973,Bluetooth,-59
3.975,Bluetooth,-59
