Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,127
0.033,Bluetooth,-71
0.034,Bluetooth,-72
0.065,Bluetooth,127
0.093,Bluetooth,-75
0.094,Bluetooth,-75
0.125,Bluetooth,127
0.158,Bluetooth,127
0.191,Bluetooth,-75
0.192,Bluetooth,-75
0.252,Bluetooth,-72
0.253,Bluetooth,-73
0.284,Bluetooth,127
0.318,Bluetooth,-74
0.319,Bluetooth,-76
0.349,Bluetooth,127
0.381,Bluetooth,-72
0.382,Bluetooth,-72
0.413,Bluetooth,128
0.414,Bluetooth,-75
0.475,Bluetooth,-74
0.476,Bluetooth,-75
0.509,Bluetooth,-73
0.511,Bluetooth,-73
0.540,Bluetooth,-75
0.541,Bluetooth,-75
0.568,Bluetooth,-75
0.569,Bluetooth,-75
0.600,Bluetooth,-74
0.601,Bluetooth,-75
0.639,Bluetooth,-74
0.640,Bluetooth,-74
0.666,Bluetooth,-75
0.667,Bluetooth,-74
0.695,Bluetooth,-75
0.696,Bluetooth,-75
0.725,Bluetooth,-74
0.726,Bluetooth,-73
0.756,Bluetooth,-72
0.756,Bluetooth,-74
0.791,Bluetooth,-75
0.792,Bluetooth,-74
0.821,Bluetooth,-75
0.822,Bluetooth,-74
0.853,Bluetooth,-73
0.854,Bluetooth,-75
0.884,Bluetooth,-73
0.885,Bluetooth,-73
0.918,Bluetooth,-72
0.919,Bluetooth,-73
0.948,Bluetooth,-75
0.949,Bluetooth,-75
0.980,Bluetooth,-74
0.982,Bluetooth,-74
1.013,Bluetooth,-74
1.015,Bluetooth,-74
1.079,Bluetooth,-76
1.083,Bluetooth,-75
1.109,Bluetooth,-71
1.111,Bluetooth,-74
1.141,Bluetooth,-74
1.142,Bluetooth,-74
1.170,Bluetooth,-75
1.171,Bluetooth,-75
1.202,Bluetooth,-74
1.203,Bluetooth,-74
1.233,Bluetooth,-72
1.234,Bluetooth,-75
1.264,Bluetooth,-75
1.265,Bluetooth,-74
1.296,Bluetooth,-74
1.297,Bluetooth,-74
1.332,Bluetooth,-73
1.333,Bluetooth,-74
1.362,Bluetooth,-73
1.364,Bluetooth,-74
1.395,Bluetooth,-74
1.397,Bluetooth,-75
1.429,Bluetooth,-75
1.430,Bluetooth,-75
1.459,Bluetooth,-73
1.461,Bluetooth,-73
1.490,Bluetooth,-74
1.491,Bluetooth,-74
1.523,Bluetooth,-73
1.524,Bluetooth,-74
1.552,Bluetooth,-74
1.554,Bluetooth,-76
1.584,Bluetooth,-74
1.585,Bluetooth,-74
1.615,Bluetooth,128
1.645,Bluetooth,-73
1.647,Bluetooth,-73
1.678,Bluetooth,127
1.711,Bluetooth,-71
1.713,Bluetooth,-72
1.740,Bluetooth,-73
1.741,Bluetooth,-73
1.770,Bluetooth,128
1.800,Bluetooth,-75
1.801,Bluetooth,-74
1.835,Bluetooth,127
1.865,Bluetooth,-73
1.866,Bluetooth,-74
1.895,Bluetooth,127
1.928,Bluetooth,127
1.961,Bluetooth,-73
1.962,Bluetooth,-74
1.995,Bluetooth,-75
1.996,Bluetooth,-75
2.023,Bluetooth,-73
2.024,Bluetooth,-74
2.059,Bluetooth,-73
2.060,Bluetooth,-74
2.090,Bluetooth,-76
2.091,Bluetooth,-75
2.125,Bluetooth,-73
2.126,Bluetooth,-74
2.154,Bluetooth,-75
2.154,Bluetooth,-75
2.184,Bluetooth,-74
2.185,Bluetooth,-74
2.219,Bluetooth,-75
2.220,Bluetooth,-75
2.279,Bluetooth,-74
2.280,Bluetooth,-75
2.309,Bluetooth,-72
2.311,Bluetooth,-74
2.343,Bluetooth,-74
2.344,Bluetooth,-74
2.374,Bluetooth,-76
2.374,Bluetooth,-75
2.407,Bluetooth,-73
2.408,Bluetooth,-74
2.439,Bluetooth,-73
2.440,Bluetooth,-73
2.471,Bluetooth,-76
2.471,Bluetooth,-77
2.503,Bluetooth,-75
2.504,Bluetooth,-74
2.533,Bluetooth,-74
2.534,Bluetooth,-73
2.563,Bluetooth,-73
2.564,Bluetooth,-76
2.597,Bluetooth,-76
2.598,Bluetooth,-76
2.631,Bluetooth,-76
2.633,Bluetooth,-75
2.659,Bluetooth,-75
2.661,Bluetooth,-74
2.694,Bluetooth,-77
2.696,Bluetooth,-75
2.758,Bluetooth,-73
2.759,Bluetooth,-75
2.793,Bluetooth,-73
2.795,Bluetooth,-74
2.828,Bluetooth,-76
2.830,Bluetooth,-76
2.859,Bluetooth,-75
2.860,Bluetooth,-75
2.889,Bluetooth,-75
2.890,Bluetooth,-72
2.919,Bluetooth,-72
2.920,Bluetooth,-74
2.950,Bluetooth,-75
2.951,Bluetooth,-75
2.981,Bluetooth,-75
2.982,Bluetooth,-75
3.016,Bluetooth,-73
3.017,Bluetooth,-73
3.050,Bluetooth,-74
3.050,Bluetooth,-74
3.084,Bluetooth,-76
3.086,Bluetooth,-76
3.244,Bluetooth,-75
3.246,Bluetooth,-76
3.277,Bluetooth,-74
3.278,Bluetooth,-73
3.339,Bluetooth,-75
3.340,Bluetooth,-76
3.433,Bluetooth,-75
3.434,Bluetooth,-76
3.463,Bluetooth,-74
3.464,Bluetooth,-75
3.498,Bluetooth,-73
3.500,Bluetooth,-73
3.530,Bluetooth,-74
3.531,Bluetooth,-75
3.564,Bluetooth,-74
3.565,Bluetooth,-75
3.594,Bluetooth,-75
3.596,Bluetooth,-75
3.625,Bluetooth,-73
3.626,Bluetooth,-72
3.660,Bluetooth,-74
3.664,Bluetooth,-74
3.691,Bluetooth,-75
3.692,Bluetooth,-75
3.721,Bluetooth,-75
3.721,Bluetooth,-76
3.752,Bluetooth,-73
3.753,Bluetooth,-73
3.783,Bluetooth,-75
3.784,Bluetooth,-75
3.814,Bluetooth,-76
3.815,Bluetooth,-76
3.844,Bluetooth,-76
3.846,Bluetooth,-76
3.875,Bluetooth,-72
3.876,Bluetooth,-71
3.907,Bluetooth,-76
3.908,Bluetooth,-75
3.937,Bluetooth,-77
3.939,Bluetooth,-76
3.970,Bluetooth,-72
3.970,Bluetooth,-72
50.036,Bluetooth,-75
50.037,Bluetooth,127
50.070,Bluetooth,-76
50.071,Bluetooth,-75
50.102,Bluetooth,-77
50.103,Bluetooth,-75
50.133,Bluetooth,-81
50.134,Bluetooth,-80
50.164,Bluetooth,-75
50.165,Bluetooth,127
50.196,Bluetooth,-76
50.197,Bluetooth,-74
50.228,Bluetooth,-81
50.229,Bluetooth,-81
50.261,Bluetooth,-80
50.262,Bluetooth,-80
50.291,Bluetooth,-75
50.292,Bluetooth,127
50.322,Bluetooth,-75
50.323,Bluetooth,-76
50.355,Bluetooth,-81
50.357,Bluetooth,-80
50.385,Bluetooth,127
50.416,Bluetooth,127
50.449,Bluetooth,128
50.479,Bluetooth,126
50.604,Bluetooth,127
50.633,Bluetooth,127
50.661,Bluetooth,-76
50.663,Bluetooth,127
50.755,Bluetooth,-75
50.756,Bluetooth,127
50.952,Bluetooth,-80
50.953,Bluetooth,-81
50.983,Bluetooth,-79
50.984,Bluetooth,127
51.133,Bluetooth,-76
51.134,Bluetooth,127
51.163,Bluetooth,-74
51.166,Bluetooth,-75
51.195,Bluetooth,-80
51.196,Bluetooth,-79
51.255,Bluetooth,-75
51.256,Bluetooth,127
51.285,Bluetooth,-75
51.287,Bluetooth,-74
51.316,Bluetooth,-81
51.317,Bluetooth,-81
51.381,Bluetooth,-76
51.383,Bluetooth,128
51.412,Bluetooth,-76
51.413,Bluetooth,-74
51.445,Bluetooth,-81
51.446,Bluetooth,-82
51.476,Bluetooth,-77
51.477,Bluetooth,126
51.510,Bluetooth,-74
51.511,Bluetooth,-75
51.543,Bluetooth,-75
51.544,Bluetooth,127
51.574,Bluetooth,-80
51.575,Bluetooth,-82
51.604,Bluetooth,-77
51.605,Bluetooth,127
51.636,Bluetooth,-75
51.637,Bluetooth,-74
51.671,Bluetooth,-80
51.672,Bluetooth,-82
51.736,Bluetooth,-77
51.737,Bluetooth,127
51.766,Bluetooth,-75
51.767,Bluetooth,-75
51.797,Bluetooth,-80
51.800,Bluetooth,-79
51.859,Bluetooth,-77
51.860,Bluetooth,127
51.890,Bluetooth,-74
51.891,Bluetooth,-73
51.920,Bluetooth,-82
51.921,Bluetooth,-83
51.953,Bluetooth,-77
51.954,Bluetooth,127
51.983,Bluetooth,-78
51.984,Bluetooth,127
52.017,Bluetooth,-75
52.019,Bluetooth,-75
52.048,Bluetooth,-83
52.050,Bluetooth,-81
52.079,Bluetooth,-77
52.080,Bluetooth,127
52.115,Bluetooth,-74
52.117,Bluetooth,-74
52.145,Bluetooth,-75
52.146,Bluetooth,-75
52.174,Bluetooth,-82
52.175,Bluetooth,126
52.204,Bluetooth,-76
52.204,Bluetooth,128
52.238,Bluetooth,-75
52.239,Bluetooth,-77
52.270,Bluetooth,-81
52.270,Bluetooth,-82
52.299,Bluetooth,-82
52.300,Bluetooth,-81
52.329,Bluetooth,-78
52.330,Bluetooth,127
52.360,Bluetooth,-74
52.361,Bluetooth,-73
52.393,Bluetooth,-83
52.394,Bluetooth,-83
52.460,Bluetooth,-77
52.461,Bluetooth,127
52.491,Bluetooth,-74
52.492,Bluetooth,-74
52.526,Bluetooth,-82
52.528,Bluetooth,-83
52.556,Bluetooth,-76
52.557,Bluetooth,127
52.588,Bluetooth,-74
52.589,Bluetooth,-73
52.618,Bluetooth,-73
52.619,Bluetooth,-73
52.650,Bluetooth,-77
52.650,Bluetooth,127
52.683,Bluetooth,-74
52.683,Bluetooth,-74
52.715,Bluetooth,-81
52.716,Bluetooth,-81
52.774,Bluetooth,-76
52.775,Bluetooth,126
52.809,Bluetooth,-74
52.809,Bluetooth,-75
52.839,Bluetooth,-81
52.840,Bluetooth,-83
52.869,Bluetooth,-76
52.870,Bluetooth,127
52.902,Bluetooth,-75
52.902,Bluetooth,127
52.934,Bluetooth,-74
52.934,Bluetooth,-75
52.965,Bluetooth,-82
52.965,Bluetooth,-84
52.996,Bluetooth,-76
52.996,Bluetooth,128
53.032,Bluetooth,-74
53.033,Bluetooth,-74
53.065,Bluetooth,-75
53.066,Bluetooth,127
53.095,Bluetooth,-83
53.095,Bluetooth,-83
53.127,Bluetooth,-75
53.128,Bluetooth,127
53.161,Bluetooth,-75
53.162,Bluetooth,-74
53.195,Bluetooth,-83
53.195,Bluetooth,-84
53.223,Bluetooth,-83
53.224,Bluetooth,-83
53.252,Bluetooth,-76
53.253,Bluetooth,126
53.285,Bluetooth,-74
53.286,Bluetooth,-72
53.317,Bluetooth,-84
53.319,Bluetooth,-84
53.410,Bluetooth,-75
53.411,Bluetooth,-73
53.504,Bluetooth,-76
53.505,Bluetooth,127
53.535,Bluetooth,127
53.568,Bluetooth,-83
53.569,Bluetooth,-85
53.596,Bluetooth,-75
53.599,Bluetooth,127
53.659,Bluetooth,-74
53.660,Bluetooth,-73
53.690,Bluetooth,-83
53.691,Bluetooth,-84
53.717,Bluetooth,-76
53.718,Bluetooth,128
53.750,Bluetooth,-75
53.751,Bluetooth,-74
53.784,Bluetooth,-74
53.785,Bluetooth,128
53.819,Bluetooth,-84
53.820,Bluetooth,-84
53.852,Bluetooth,-75
53.853,Bluetooth,127
53.885,Bluetooth,-74
53.886,Bluetooth,-75
53.917,Bluetooth,-84
53.918,Bluetooth,-84
53.979,Bluetooth,-77
53.980,Bluetooth,127
54.011,Bluetooth,-74
54.012,Bluetooth,128
109.089,Bluetooth,128
109.121,Bluetooth,127
109.152,Bluetooth,-78
109.154,Bluetooth,-76
109.183,Bluetooth,127
109.216,Bluetooth,-77
109.218,Bluetooth,-77
109.250,Bluetooth,127
109.279,Bluetooth,-78
109.280,Bluetooth,-76
109.313,Bluetooth,127
109.345,Bluetooth,127
109.374,Bluetooth,127
109.404,Bluetooth,-78
109.405,Bluetooth,-76
109.437,Bluetooth,-83
109.438,Bluetooth,-82
109.469,Bluetooth,128
109.497,Bluetooth,-77
109.498,Bluetooth,-76
109.529,Bluetooth,127
109.561,Bluetooth,-83
109.563,Bluetooth,-82
109.595,Bluetooth,-78
109.625,Bluetooth,-77
109.626,Bluetooth,-75
109.658,Bluetooth,127
109.691,Bluetooth,-82
109.692,Bluetooth,-82
109.724,Bluetooth,128
109.754,Bluetooth,-77
109.755,Bluetooth,-77
109.854,Bluetooth,-77
109.855,Bluetooth,-76
109.884,Bluetooth,126
109.918,Bluetooth,-81
109.920,Bluetooth,-81
109.949,Bluetooth,127
109.977,Bluetooth,128
110.008,Bluetooth,127
110.040,Bluetooth,127
110.070,Bluetooth,126
110.099,Bluetooth,128
110.135,Bluetooth,-81
110.137,Bluetooth,-81
110.163,Bluetooth,127
110.198,Bluetooth,-77
110.199,Bluetooth,-78
110.231,Bluetooth,127
110.263,Bluetooth,127
110.294,Bluetooth,128
110.325,Bluetooth,-78
110.326,Bluetooth,-77
110.355,Bluetooth,126
110.391,Bluetooth,-82
110.392,Bluetooth,-82
110.421,Bluetooth,-79
110.423,Bluetooth,-78
110.451,Bluetooth,-78
110.454,Bluetooth,-77
110.481,Bluetooth,-76
110.482,Bluetooth,-75
110.515,Bluetooth,-83
110.516,Bluetooth,-82
110.546,Bluetooth,-79
110.547,Bluetooth,-77
110.576,Bluetooth,-77
110.577,Bluetooth,-75
110.606,Bluetooth,-77
110.607,Bluetooth,-76
110.640,Bluetooth,-86
110.641,Bluetooth,-83
110.676,Bluetooth,-77
110.677,Bluetooth,-76
110.707,Bluetooth,-77
110.708,Bluetooth,-76
110.740,Bluetooth,-84
110.741,Bluetooth,-83
110.771,Bluetooth,-84
110.772,Bluetooth,-82
110.801,Bluetooth,-77
110.804,Bluetooth,-76
110.864,Bluetooth,-85
110.865,Bluetooth,-83
110.898,Bluetooth,-78
110.900,Bluetooth,-77
110.965,Bluetooth,-77
110.966,Bluetooth,-76
110.998,Bluetooth,-85
110.999,Bluetooth,-83
111.028,Bluetooth,-78
111.030,Bluetooth,-77
111.060,Bluetooth,-77
111.061,Bluetooth,-76
111.094,Bluetooth,-84
111.095,Bluetooth,-82
111.126,Bluetooth,-83
111.128,Bluetooth,-82
111.156,Bluetooth,-78
111.157,Bluetooth,-77
111.186,Bluetooth,-76
111.188,Bluetooth,-74
111.218,Bluetooth,-84
111.219,Bluetooth,-82
111.321,Bluetooth,-78
111.323,Bluetooth,-76
111.350,Bluetooth,-83
111.350,Bluetooth,-82
111.386,Bluetooth,127
111.415,Bluetooth,128
111.449,Bluetooth,127
111.511,Bluetooth,-77
111.511,Bluetooth,-77
111.543,Bluetooth,126
111.607,Bluetooth,-81
111.608,Bluetooth,-81
111.669,Bluetooth,-76
111.670,Bluetooth,-77
111.799,Bluetooth,-77
111.829,Bluetooth,128
111.861,Bluetooth,127
111.926,Bluetooth,-78
111.927,Bluetooth,-76
111.958,Bluetooth,-81
111.959,Bluetooth,-80
111.989,Bluetooth,-78
111.990,Bluetooth,-78
112.018,Bluetooth,-77
112.021,Bluetooth,-76
112.083,Bluetooth,-80
112.084,Bluetooth,-81
112.115,Bluetooth,128
112.147,Bluetooth,-77
112.150,Bluetooth,-76
112.180,Bluetooth,-80
112.181,Bluetooth,-81
112.216,Bluetooth,-78
112.217,Bluetooth,-79
112.252,Bluetooth,-78
112.253,Bluetooth,-78
112.277,Bluetooth,-78
112.279,Bluetooth,-78
112.310,Bluetooth,-79
112.311,Bluetooth,-79
112.341,Bluetooth,-78
112.341,Bluetooth,-78
112.404,Bluetooth,-78
112.404,Bluetooth,-78
112.435,Bluetooth,-82
112.436,Bluetooth,-81
112.468,Bluetooth,-78
112.469,Bluetooth,-78
112.499,Bluetooth,-78
112.499,Bluetooth,-78
112.533,Bluetooth,-82
112.534,Bluetooth,-83
112.569,Bluetooth,-84
112.570,Bluetooth,-81
112.601,Bluetooth,-78
112.604,Bluetooth,-78
112.632,Bluetooth,-78
112.633,Bluetooth,-77
112.664,Bluetooth,-84
112.666,Bluetooth,-81
