Distance,6.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-66
0.001,Bluetooth,-67
0.030,Bluetooth,126
0.058,Bluetooth,-70
0.060,Bluetooth,-71
0.090,Bluetooth,127
0.125,Bluetooth,-69
0.127,Bluetooth,-69
0.153,Bluetooth,126
0.187,Bluetooth,-70
0.188,Bluetooth,-70
0.217,Bluetooth,127
0.249,Bluetooth,-69
0.250,Bluetooth,-70
0.280,Bluetooth,127
0.313,Bluetooth,-72
0.314,Bluetooth,-71
0.344,Bluetooth,127
0.379,Bluetooth,-70
0.380,Bluetooth,-70
0.409,Bluetooth,127
0.440,Bluetooth,-71
0.441,Bluetooth,-72
0.470,Bluetooth,127
0.502,Bluetooth,-69
0.503,Bluetooth,-68
0.532,Bluetooth,127
0.560,Bluetooth,-69
0.561,Bluetooth,-71
0.594,Bluetooth,127
0.629,Bluetooth,-71
0.630,Bluetooth,-71
0.663,Bluetooth,-70
0.664,Bluetooth,-72
0.861,Bluetooth,-71
0.862,Bluetooth,-69
0.893,Bluetooth,-72
0.894,Bluetooth,-70
0.925,Bluetooth,-70
0.927,Bluetooth,-73
0.956,Bluetooth,-71
0.958,Bluetooth,-71
0.987,Bluetooth,-71
0.988,Bluetooth,-70
1.017,Bluetooth,-70
1.018,Bluetooth,-70
1.079,Bluetooth,126
1.115,Bluetooth,128
1.179,Bluetooth,-67
1.180,Bluetooth,-66
1.245,Bluetooth,-69
1.246,Bluetooth,-69
1.274,Bluetooth,127
1.310,Bluetooth,-66
1.311,Bluetooth,-66
1.342,Bluetooth,127
1.467,Bluetooth,-69
1.469,Bluetooth,-67
1.500,Bluetooth,127
1.532,Bluetooth,126
1.563,Bluetooth,-65
1.563,Bluetooth,-66
1.594,Bluetooth,-70
1.595,Bluetooth,-69
1.623,Bluetooth,-65
1.624,Bluetooth,-67
1.653,Bluetooth,-65
1.654,Bluetooth,-67
1.685,Bluetooth,-65
1.686,Bluetooth,-67
1.720,Bluetooth,-69
1.721,Bluetooth,-69
1.749,Bluetooth,-66
1.749,Bluetooth,-68
1.781,Bluetooth,-66
1.782,Bluetooth,-67
