Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-77
0.002,Bluetooth,-76
0.032,Bluetooth,-77
0.034,Bluetooth,-77
0.102,Bluetooth,-76
0.102,Bluetooth,-75
0.132,Bluetooth,-78
0.132,Bluetooth,-77
0.196,Bluetooth,-75
0.197,Bluetooth,-76
0.228,Bluetooth,-75
0.228,Bluetooth,-76
0.262,Bluetooth,-76
0.262,Bluetooth,-75
0.294,Bluetooth,-75
0.295,Bluetooth,-75
0.327,Bluetooth,-76
0.327,Bluetooth,-76
0.360,Bluetooth,-76
0.361,Bluetooth,-76
0.393,Bluetooth,-76
0.393,Bluetooth,-77
0.426,Bluetooth,-74
0.427,Bluetooth,-74
0.459,Bluetooth,-76
0.459,Bluetooth,-75
0.489,Bluetooth,-76
0.490,Bluetooth,-75
0.520,Bluetooth,-76
0.521,Bluetooth,-75
0.554,Bluetooth,-76
0.554,Bluetooth,-75
0.584,Bluetooth,-76
0.585,Bluetooth,-76
0.617,Bluetooth,-74
0.617,Bluetooth,-74
0.649,Bluetooth,-75
0.650,Bluetooth,-74
0.678,Bluetooth,-74
0.678,Bluetooth,-75
0.711,Bluetooth,-75
0.711,Bluetooth,-75
0.743,Bluetooth,-74
0.744,Bluetooth,-76
0.775,Bluetooth,-74
0.776,Bluetooth,-73
0.808,Bluetooth,-76
0.809,Bluetooth,-75
0.838,Bluetooth,-75
0.839,Bluetooth,-76
0.867,Bluetooth,-73
0.868,Bluetooth,-75
0.898,Bluetooth,-73
0.898,Bluetooth,-73
0.927,Bluetooth,126
0.964,Bluetooth,-76
0.965,Bluetooth,-75
0.992,Bluetooth,-74
0.993,Bluetooth,-75
1.055,Bluetooth,-74
1.056,Bluetooth,-74
1.117,Bluetooth,-75
1.119,Bluetooth,-75
1.147,Bluetooth,-74
1.148,Bluetooth,-73
1.178,Bluetooth,-74
1.179,Bluetooth,-77
1.242,Bluetooth,-75
1.244,Bluetooth,-75
1.272,Bluetooth,-74
1.273,Bluetooth,-75
1.307,Bluetooth,-74
1.308,Bluetooth,-76
1.336,Bluetooth,-75
1.337,Bluetooth,-76
1.366,Bluetooth,-75
1.368,Bluetooth,-76
1.429,Bluetooth,-76
1.430,Bluetooth,-76
1.461,Bluetooth,-75
1.463,Bluetooth,-74
1.619,Bluetooth,-74
1.622,Bluetooth,-73
1.713,Bluetooth,-77
1.714,Bluetooth,-76
1.812,Bluetooth,-76
1.813,Bluetooth,-77
1.936,Bluetooth,-77
1.937,Bluetooth,-76
2.034,Bluetooth,-76
2.036,Bluetooth,-75
2.064,Bluetooth,-77
2.065,Bluetooth,-76
2.099,Bluetooth,-75
2.101,Bluetooth,-75
2.129,Bluetooth,-75
2.130,Bluetooth,-74
2.159,Bluetooth,-75
2.160,Bluetooth,-75
2.188,Bluetooth,-77
2.188,Bluetooth,-76
2.222,Bluetooth,-75
2.223,Bluetooth,-75
2.259,Bluetooth,-74
2.260,Bluetooth,-74
2.289,Bluetooth,-77
2.290,Bluetooth,-77
2.319,Bluetooth,-77
2.321,Bluetooth,-77
2.350,Bluetooth,-76
2.352,Bluetooth,-74
2.384,Bluetooth,-75
2.385,Bluetooth,-74
2.413,Bluetooth,-77
2.414,Bluetooth,-76
2.476,Bluetooth,-76
2.477,Bluetooth,-74
2.539,Bluetooth,-78
2.540,Bluetooth,-78
2.572,Bluetooth,127
2.606,Bluetooth,-75
2.607,Bluetooth,-76
2.637,Bluetooth,-76
2.638,Bluetooth,-74
2.669,Bluetooth,-77
2.670,Bluetooth,-76
2.700,Bluetooth,-76
2.703,Bluetooth,-75
2.730,Bluetooth,-75
2.731,Bluetooth,-75
2.764,Bluetooth,-75
2.766,Bluetooth,-74
2.798,Bluetooth,-79
2.799,Bluetooth,-78
2.829,Bluetooth,-76
2.830,Bluetooth,-75
2.861,Bluetooth,-76
2.862,Bluetooth,-76
2.889,Bluetooth,-77
2.890,Bluetooth,-76
2.919,Bluetooth,-77
