Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-49
0.001,Bluetooth,-49
0.037,Bluetooth,-49
0.039,Bluetooth,-49
0.067,Bluetooth,-48
0.068,Bluetooth,-49
0.103,Bluetooth,-49
0.104,Bluetooth,-49
0.139,Bluetooth,-50
0.140,Bluetooth,-49
0.180,Bluetooth,-50
0.181,Bluetooth,-49
0.213,Bluetooth,-54
0.214,Bluetooth,-55
0.247,Bluetooth,-47
0.249,Bluetooth,-49
0.280,Bluetooth,-53
0.282,Bluetooth,-54
0.309,Bluetooth,-54
0.310,Bluetooth,-53
0.339,Bluetooth,-49
0.341,Bluetooth,-48
0.376,Bluetooth,-48
0.377,Bluetooth,-49
0.416,Bluetooth,-48
0.417,Bluetooth,-48
0.529,Bluetooth,-48
0.530,Bluetooth,-47
0.563,Bluetooth,-46
0.564,Bluetooth,-46
0.596,Bluetooth,-46
0.597,Bluetooth,-46
0.665,Bluetooth,-46
0.666,Bluetooth,-47
0.699,Bluetooth,-46
0.700,Bluetooth,-46
0.731,Bluetooth,-43
0.732,Bluetooth,-43
0.768,Bluetooth,-41
0.808,Bluetooth,-47
0.810,Bluetooth,-47
0.885,Bluetooth,-47
0.886,Bluetooth,-48
0.956,Bluetooth,-49
0.958,Bluetooth,-51
0.985,Bluetooth,-45
0.987,Bluetooth,-45
1.014,Bluetooth,-51
1.015,Bluetooth,-51
1.045,Bluetooth,-52
1.046,Bluetooth,-53
1.080,Bluetooth,-50
1.082,Bluetooth,-52
1.109,Bluetooth,-46
1.110,Bluetooth,-46
1.147,Bluetooth,-50
1.148,Bluetooth,-48
1.220,Bluetooth,-44
1.221,Bluetooth,-45
1.249,Bluetooth,-43
1.250,Bluetooth,-44
1.280,Bluetooth,-45
1.282,Bluetooth,-45
1.317,Bluetooth,-45
1.318,Bluetooth,-46
1.355,Bluetooth,-43
1.357,Bluetooth,-44
1.393,Bluetooth,-46
1.394,Bluetooth,-45
1.460,Bluetooth,-46
1.461,Bluetooth,-46
1.497,Bluetooth,-44
1.569,Bluetooth,-46
1.571,Bluetooth,-46
1.603,Bluetooth,-43
1.604,Bluetooth,-44
1.645,Bluetooth,-45
1.646,Bluetooth,-46
1.677,Bluetooth,-45
1.678,Bluetooth,-46
1.712,Bluetooth,-45
1.713,Bluetooth,-43
1.742,Bluetooth,-43
1.743,Bluetooth,-44
1.774,Bluetooth,-46
1.775,Bluetooth,-45
1.847,Bluetooth,-45
1.848,Bluetooth,-46
1.917,Bluetooth,-46
1.919,Bluetooth,-46
1.955,Bluetooth,-44
1.956,Bluetooth,-45
1.985,Bluetooth,-45
1.986,Bluetooth,-45
2.024,Bluetooth,-46
