Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-68
0.099,Bluetooth,-58
0.101,Bluetooth,-58
0.135,Bluetooth,-65
0.137,Bluetooth,-66
0.171,Bluetooth,-69
0.174,Bluetooth,-69
0.206,Bluetooth,-65
0.350,Bluetooth,-63
0.353,Bluetooth,-64
0.384,Bluetooth,-62
0.385,Bluetooth,-61
0.457,Bluetooth,-64
0.460,Bluetooth,-63
0.489,Bluetooth,-63
0.520,Bluetooth,-65
0.522,Bluetooth,-65
0.553,Bluetooth,-62
0.555,Bluetooth,-62
0.593,Bluetooth,-66
0.595,Bluetooth,-66
0.656,Bluetooth,-64
0.658,Bluetooth,-64
0.696,Bluetooth,-66
0.697,Bluetooth,-66
0.804,Bluetooth,-61
0.834,Bluetooth,-62
0.836,Bluetooth,-63
0.868,Bluetooth,-62
0.908,Bluetooth,-70
0.910,Bluetooth,-70
0.938,Bluetooth,-65
0.940,Bluetooth,-63
0.975,Bluetooth,-63
0.977,Bluetooth,-63
1.010,Bluetooth,-67
1.012,Bluetooth,-68
1.042,Bluetooth,-65
1.044,Bluetooth,-66
1.078,Bluetooth,-63
1.115,Bluetooth,-67
1.155,Bluetooth,-62
1.157,Bluetooth,-63
1.260,Bluetooth,-66
1.262,Bluetooth,-66
1.295,Bluetooth,-63
1.297,Bluetooth,-64
1.332,Bluetooth,-62
1.334,Bluetooth,-63
1.477,Bluetooth,-72
1.479,Bluetooth,-72
1.507,Bluetooth,-68
1.508,Bluetooth,-69
1.540,Bluetooth,-62
1.542,Bluetooth,-62
1.574,Bluetooth,-63
1.576,Bluetooth,-62
1.655,Bluetooth,-62
1.657,Bluetooth,-62
1.683,Bluetooth,-73
1.720,Bluetooth,-64
1.722,Bluetooth,-65
1.753,Bluetooth,-63
1.755,Bluetooth,-63
1.889,Bluetooth,-72
1.891,Bluetooth,-72
1.966,Bluetooth,-64
1.998,Bluetooth,-64
2.029,Bluetooth,-68
2.031,Bluetooth,-68
2.060,Bluetooth,-74
2.062,Bluetooth,-74
2.095,Bluetooth,-74
2.098,Bluetooth,-74
2.129,Bluetooth,-70
2.131,Bluetooth,-70
2.315,Bluetooth,-66
2.317,Bluetooth,-66
2.381,Bluetooth,-65
2.384,Bluetooth,-65
2.455,Bluetooth,-67
2.457,Bluetooth,-66
2.488,Bluetooth,-64
2.489,Bluetooth,-65
2.528,Bluetooth,-65
2.531,Bluetooth,-64
2.568,Bluetooth,-58
2.570,Bluetooth,-59
2.672,Bluetooth,-64
2.674,Bluetooth,-65
2.706,Bluetooth,-68
2.708,Bluetooth,-67
2.784,Bluetooth,-67
2.786,Bluetooth,-67
2.817,Bluetooth,-59
2.819,Bluetooth,-59
2.850,Bluetooth,-73
2.852,Bluetooth,-73
2.891,Bluetooth,-70
2.926,Bluetooth,-66
2.929,Bluetooth,-66
2.965,Bluetooth,-56
2.967,Bluetooth,-55
2.999,Bluetooth,-59
3.000,Bluetooth,-60
3.178,Bluetooth,-56
3.217,Bluetooth,-69
3.219,Bluetooth,-70
3.255,Bluetooth,-57
3.257,Bluetooth,-56
3.358,Bluetooth,-58
3.359,Bluetooth,-58
3.430,Bluetooth,-63
3.432,Bluetooth,-64
3.468,Bluetooth,-60
3.470,Bluetooth,-60
3.504,Bluetooth,-60
3.572,Bluetooth,-64
3.573,Bluetooth,-63
3.611,Bluetooth,-62
3.614,Bluetooth,-62
3.648,Bluetooth,-61
3.650,Bluetooth,-62
3.780,Bluetooth,-63
3.818,Bluetooth,-57
3.820,Bluetooth,-56
3.856,Bluetooth,-64
3.858,Bluetooth,-64
3.924,Bluetooth,-66
3.926,Bluetooth,-66
3.984,Bluetooth,-60
3.985,Bluetooth,-60
95.196,Bluetooth,-72
95.267,Bluetooth,-72
95.269,Bluetooth,-72
95.308,Bluetooth,-73
95.339,Bluetooth,-72
95.342,Bluetooth,-72
95.373,Bluetooth,-74
95.375,Bluetooth,-75
95.404,Bluetooth,-73
95.406,Bluetooth,-73
95.502,Bluetooth,-75
95.505,Bluetooth,-75
95.537,Bluetooth,-73
95.539,Bluetooth,-73
95.575,Bluetooth,-71
95.611,Bluetooth,-72
95.614,Bluetooth,-71
95.718,Bluetooth,-73
95.759,Bluetooth,-73
95.761,Bluetooth,-72
95.832,Bluetooth,-73
95.834,Bluetooth,-74
95.867,Bluetooth,-71
95.869,Bluetooth,-71
95.901,Bluetooth,-75
95.932,Bluetooth,-71
95.934,Bluetooth,-72
95.964,Bluetooth,-74
95.965,Bluetooth,-74
96.039,Bluetooth,-70
96.041,Bluetooth,-71
96.104,Bluetooth,-71
96.106,Bluetooth,-70
96.178,Bluetooth,-72
96.209,Bluetooth,-72
96.210,Bluetooth,-73
96.244,Bluetooth,-72
96.247,Bluetooth,-74
96.274,Bluetooth,-71
96.276,Bluetooth,-71
96.524,Bluetooth,-74
96.526,Bluetooth,-74
96.555,Bluetooth,-71
96.557,Bluetooth,-71
96.591,Bluetooth,-83
96.593,Bluetooth,-83
96.656,Bluetooth,-75
96.659,Bluetooth,-73
96.694,Bluetooth,-70
96.697,Bluetooth,-72
96.803,Bluetooth,-79
96.878,Bluetooth,-70
96.880,Bluetooth,-71
96.913,Bluetooth,-76
96.916,Bluetooth,-76
96.953,Bluetooth,-74
96.955,Bluetooth,-75
97.029,Bluetooth,-76
97.031,Bluetooth,-76
97.067,Bluetooth,-74
97.069,Bluetooth,-75
97.097,Bluetooth,-73
97.140,Bluetooth,-75
97.143,Bluetooth,-73
97.170,Bluetooth,-71
97.242,Bluetooth,-73
97.244,Bluetooth,-73
97.279,Bluetooth,-72
97.281,Bluetooth,-72
97.384,Bluetooth,-71
97.413,Bluetooth,-80
97.415,Bluetooth,-79
97.481,Bluetooth,-71
97.520,Bluetooth,-72
97.523,Bluetooth,-73
97.621,Bluetooth,-71
97.623,Bluetooth,-72
97.697,Bluetooth,-88
97.730,Bluetooth,-86
97.732,Bluetooth,-86
97.939,Bluetooth,-72
97.941,Bluetooth,-72
97.976,Bluetooth,-71
98.215,Bluetooth,-72
98.217,Bluetooth,-72
98.452,Bluetooth,-86
98.454,Bluetooth,-85
98.483,Bluetooth,-71
98.485,Bluetooth,-71
98.515,Bluetooth,-73
98.518,Bluetooth,-74
98.549,Bluetooth,-84
98.587,Bluetooth,-84
98.654,Bluetooth,-84
98.689,Bluetooth,-72
98.691,Bluetooth,-71
98.730,Bluetooth,-74
98.731,Bluetooth,-75
98.766,Bluetooth,-83
98.768,Bluetooth,-83
98.807,Bluetooth,-71
98.808,Bluetooth,-71
98.840,Bluetooth,-73
98.842,Bluetooth,-73
98.940,Bluetooth,-83
98.942,Bluetooth,-82
98.979,Bluetooth,-71
98.981,Bluetooth,-71
99.088,Bluetooth,-70
99.090,Bluetooth,-71
215.523,Bluetooth,-67
215.525,Bluetooth,-67
215.564,Bluetooth,-64
215.602,Bluetooth,-67
215.677,Bluetooth,-69
215.679,Bluetooth,-69
215.757,Bluetooth,-63
215.759,Bluetooth,-63
215.854,Bluetooth,-63
215.857,Bluetooth,-63
215.883,Bluetooth,-73
215.919,Bluetooth,-63
215.952,Bluetooth,-65
215.955,Bluetooth,-64
216.018,Bluetooth,-77
216.019,Bluetooth,-78
216.057,Bluetooth,-61
216.059,Bluetooth,-62
216.093,Bluetooth,-65
216.096,Bluetooth,-66
216.131,Bluetooth,-86
216.133,Bluetooth,-84
216.173,Bluetooth,-64
216.176,Bluetooth,-63
216.207,Bluetooth,-62
216.283,Bluetooth,-66
216.286,Bluetooth,-65
216.357,Bluetooth,-63
216.359,Bluetooth,-63
216.431,Bluetooth,-66
216.434,Bluetooth,-66
216.471,Bluetooth,-87
216.473,Bluetooth,-88
216.506,Bluetooth,-66
216.571,Bluetooth,-68
216.573,Bluetooth,-68
