Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.008,Bluetooth,-64
0.046,Bluetooth,-77
0.048,Bluetooth,-76
0.078,Bluetooth,-69
0.080,Bluetooth,-68
0.113,Bluetooth,-66
0.146,Bluetooth,-76
0.149,Bluetooth,-76
0.181,Bluetooth,-69
0.183,Bluetooth,-69
0.248,Bluetooth,-65
0.251,Bluetooth,-65
0.352,Bluetooth,-65
0.355,Bluetooth,-64
0.434,Bluetooth,-75
0.456,Bluetooth,-65
0.458,Bluetooth,-65
0.538,Bluetooth,-70
0.540,Bluetooth,-70
0.740,Bluetooth,-65
1.020,Bluetooth,-66
1.050,Bluetooth,-65
1.087,Bluetooth,-81
1.089,Bluetooth,-81
1.158,Bluetooth,-79
1.159,Bluetooth,-78
1.189,Bluetooth,-70
1.226,Bluetooth,-66
1.227,Bluetooth,-67
1.338,Bluetooth,-71
1.340,Bluetooth,-72
1.369,Bluetooth,-71
1.372,Bluetooth,-71
1.401,Bluetooth,-65
1.403,Bluetooth,-66
1.544,Bluetooth,-73
1.545,Bluetooth,-74
1.585,Bluetooth,-73
1.587,Bluetooth,-73
1.615,Bluetooth,-73
1.647,Bluetooth,-73
1.649,Bluetooth,-73
1.679,Bluetooth,-67
1.681,Bluetooth,-67
1.745,Bluetooth,-76
1.745,Bluetooth,-74
1.785,Bluetooth,-72
1.786,Bluetooth,-71
1.817,Bluetooth,-71
1.820,Bluetooth,-71
1.854,Bluetooth,-73
1.856,Bluetooth,-75
1.887,Bluetooth,-70
1.889,Bluetooth,-71
1.916,Bluetooth,-68
1.956,Bluetooth,-71
1.958,Bluetooth,-72
1.985,Bluetooth,-68
1.987,Bluetooth,-67
2.067,Bluetooth,-71
2.138,Bluetooth,-66
2.140,Bluetooth,-66
2.171,Bluetooth,-67
2.173,Bluetooth,-67
2.206,Bluetooth,-72
2.277,Bluetooth,-72
2.348,Bluetooth,-72
2.350,Bluetooth,-73
2.423,Bluetooth,-72
2.425,Bluetooth,-72
2.460,Bluetooth,-71
2.462,Bluetooth,-71
2.498,Bluetooth,-71
2.501,Bluetooth,-71
2.567,Bluetooth,-72
2.568,Bluetooth,-72
2.601,Bluetooth,-74
2.602,Bluetooth,-74
2.680,Bluetooth,-69
2.682,Bluetooth,-69
2.757,Bluetooth,-65
2.759,Bluetooth,-65
2.781,Bluetooth,-69
2.783,Bluetooth,-70
2.820,Bluetooth,-79
2.855,Bluetooth,-75
2.857,Bluetooth,-75
2.888,Bluetooth,-74
2.890,Bluetooth,-74
2.928,Bluetooth,-68
2.930,Bluetooth,-68
3.025,Bluetooth,-72
3.027,Bluetooth,-73
3.093,Bluetooth,-75
3.095,Bluetooth,-76
3.124,Bluetooth,-70
3.154,Bluetooth,-75
3.156,Bluetooth,-75
3.192,Bluetooth,-69
3.194,Bluetooth,-70
3.229,Bluetooth,-68
3.232,Bluetooth,-70
3.365,Bluetooth,-69
3.368,Bluetooth,-69
3.397,Bluetooth,-76
3.400,Bluetooth,-77
3.431,Bluetooth,-69
3.463,Bluetooth,-77
3.466,Bluetooth,-77
3.492,Bluetooth,-69
3.495,Bluetooth,-69
3.534,Bluetooth,-69
3.536,Bluetooth,-69
3.603,Bluetooth,-70
3.605,Bluetooth,-69
3.711,Bluetooth,-75
3.778,Bluetooth,-72
3.781,Bluetooth,-72
3.876,Bluetooth,-70
3.878,Bluetooth,-71
