Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-58
0.002,Bluetooth,-57
0.040,Bluetooth,-59
0.042,Bluetooth,-59
0.070,Bluetooth,-57
0.072,Bluetooth,-57
0.138,Bluetooth,-57
0.140,Bluetooth,-59
0.194,Bluetooth,-58
0.197,Bluetooth,-58
0.238,Bluetooth,-57
0.240,Bluetooth,-57
0.306,Bluetooth,-58
0.309,Bluetooth,-59
0.336,Bluetooth,-59
0.374,Bluetooth,-57
0.409,Bluetooth,-58
0.411,Bluetooth,-58
0.447,Bluetooth,-59
0.449,Bluetooth,-59
0.479,Bluetooth,-59
0.481,Bluetooth,-59
0.514,Bluetooth,-58
0.516,Bluetooth,-58
0.545,Bluetooth,-59
0.547,Bluetooth,-59
0.615,Bluetooth,-60
0.616,Bluetooth,-59
0.648,Bluetooth,-57
0.650,Bluetooth,-58
0.753,Bluetooth,-59
0.755,Bluetooth,-59
0.790,Bluetooth,-60
0.792,Bluetooth,-59
0.823,Bluetooth,-58
0.825,Bluetooth,-58
0.858,Bluetooth,-58
0.860,Bluetooth,-59
0.893,Bluetooth,-60
0.896,Bluetooth,-59
0.968,Bluetooth,-57
1.005,Bluetooth,-58
1.008,Bluetooth,-59
1.082,Bluetooth,-59
1.110,Bluetooth,-58
1.111,Bluetooth,-58
1.148,Bluetooth,-59
1.148,Bluetooth,-59
1.187,Bluetooth,-59
1.188,Bluetooth,-59
1.258,Bluetooth,-58
1.365,Bluetooth,-59
1.367,Bluetooth,-58
1.397,Bluetooth,-60
1.400,Bluetooth,-60
1.542,Bluetooth,-59
1.544,Bluetooth,-60
1.578,Bluetooth,-60
1.610,Bluetooth,-58
1.611,Bluetooth,-57
1.643,Bluetooth,-60
1.646,Bluetooth,-59
1.678,Bluetooth,-61
1.680,Bluetooth,-60
1.707,Bluetooth,-58
1.709,Bluetooth,-57
1.872,Bluetooth,-57
1.902,Bluetooth,-58
1.904,Bluetooth,-58
1.941,Bluetooth,-60
1.943,Bluetooth,-60
1.975,Bluetooth,-59
1.977,Bluetooth,-60
2.010,Bluetooth,-58
2.011,Bluetooth,-59
2.046,Bluetooth,-60
2.047,Bluetooth,-60
2.152,Bluetooth,-58
2.185,Bluetooth,-56
2.187,Bluetooth,-56
2.251,Bluetooth,-63
2.252,Bluetooth,-63
2.360,Bluetooth,-62
2.360,Bluetooth,-62
2.397,Bluetooth,-68
2.399,Bluetooth,-68
2.432,Bluetooth,-62
2.434,Bluetooth,-63
2.466,Bluetooth,-70
2.506,Bluetooth,-64
2.508,Bluetooth,-62
2.543,Bluetooth,-61
2.545,Bluetooth,-62
2.576,Bluetooth,-71
2.578,Bluetooth,-71
2.680,Bluetooth,-61
2.682,Bluetooth,-61
2.717,Bluetooth,-69
2.719,Bluetooth,-68
2.814,Bluetooth,-59
2.816,Bluetooth,-60
2.859,Bluetooth,-63
2.860,Bluetooth,-63
2.887,Bluetooth,-65
2.889,Bluetooth,-65
2.961,Bluetooth,-58
2.963,Bluetooth,-58
2.992,Bluetooth,-66
2.994,Bluetooth,-66
3.029,Bluetooth,-62
3.030,Bluetooth,-61
3.062,Bluetooth,-59
3.093,Bluetooth,-61
3.095,Bluetooth,-62
3.126,Bluetooth,-59
3.128,Bluetooth,-59
3.192,Bluetooth,-73
3.193,Bluetooth,-72
3.222,Bluetooth,-64
3.224,Bluetooth,-63
3.256,Bluetooth,-61
3.258,Bluetooth,-60
3.286,Bluetooth,-71
3.361,Bluetooth,-71
3.400,Bluetooth,-62
3.403,Bluetooth,-62
3.474,Bluetooth,-74
3.477,Bluetooth,-74
3.510,Bluetooth,-60
3.513,Bluetooth,-61
3.587,Bluetooth,-76
3.649,Bluetooth,-64
3.813,Bluetooth,-69
3.815,Bluetooth,-68
3.848,Bluetooth,-65
3.912,Bluetooth,-69
3.914,Bluetooth,-68
75.138,Bluetooth,-69
75.141,Bluetooth,-69
75.209,Bluetooth,-62
75.211,Bluetooth,-62
75.317,Bluetooth,-73
75.320,Bluetooth,-72
75.350,Bluetooth,-64
75.352,Bluetooth,-64
75.388,Bluetooth,-62
75.390,Bluetooth,-62
75.493,Bluetooth,-73
75.570,Bluetooth,-73
75.573,Bluetooth,-73
75.706,Bluetooth,-71
75.708,Bluetooth,-70
75.835,Bluetooth,-70
75.837,Bluetooth,-70
75.873,Bluetooth,-68
75.875,Bluetooth,-68
75.947,Bluetooth,-73
75.949,Bluetooth,-74
76.095,Bluetooth,-64
76.097,Bluetooth,-64
76.129,Bluetooth,-72
76.131,Bluetooth,-73
76.236,Bluetooth,-69
76.238,Bluetooth,-70
76.268,Bluetooth,-62
76.296,Bluetooth,-70
76.298,Bluetooth,-68
76.337,Bluetooth,-66
76.377,Bluetooth,-62
76.379,Bluetooth,-63
76.410,Bluetooth,-69
76.412,Bluetooth,-68
76.515,Bluetooth,-65
76.517,Bluetooth,-66
76.646,Bluetooth,-70
76.648,Bluetooth,-71
76.678,Bluetooth,-68
76.680,Bluetooth,-69
76.708,Bluetooth,-68
76.711,Bluetooth,-68
76.746,Bluetooth,-71
76.748,Bluetooth,-72
76.815,Bluetooth,-70
76.817,Bluetooth,-70
76.883,Bluetooth,-71
76.956,Bluetooth,-70
76.958,Bluetooth,-71
77.061,Bluetooth,-68
77.063,Bluetooth,-68
77.169,Bluetooth,-68
77.202,Bluetooth,-68
77.205,Bluetooth,-69
77.281,Bluetooth,-68
77.282,Bluetooth,-68
77.353,Bluetooth,-69
77.590,Bluetooth,-67
77.592,Bluetooth,-67
77.620,Bluetooth,-67
77.623,Bluetooth,-67
77.734,Bluetooth,-67
77.736,Bluetooth,-67
77.766,Bluetooth,-67
77.802,Bluetooth,-66
77.835,Bluetooth,-66
77.836,Bluetooth,-65
77.874,Bluetooth,-66
77.876,Bluetooth,-67
77.910,Bluetooth,-68
77.950,Bluetooth,-66
77.953,Bluetooth,-66
77.990,Bluetooth,-66
77.992,Bluetooth,-65
78.061,Bluetooth,-67
78.098,Bluetooth,-68
78.127,Bluetooth,-67
78.199,Bluetooth,-64
78.307,Bluetooth,-68
78.309,Bluetooth,-69
78.340,Bluetooth,-67
78.342,Bluetooth,-66
78.413,Bluetooth,-69
78.416,Bluetooth,-68
78.448,Bluetooth,-69
78.484,Bluetooth,-65
78.486,Bluetooth,-66
78.520,Bluetooth,-68
78.522,Bluetooth,-69
78.557,Bluetooth,-70
78.558,Bluetooth,-70
78.588,Bluetooth,-66
78.589,Bluetooth,-66
78.657,Bluetooth,-69
78.690,Bluetooth,-70
78.691,Bluetooth,-69
78.727,Bluetooth,-71
78.729,Bluetooth,-71
78.757,Bluetooth,-73
78.759,Bluetooth,-72
78.823,Bluetooth,-70
78.825,Bluetooth,-71
78.862,Bluetooth,-71
78.900,Bluetooth,-67
78.902,Bluetooth,-68
78.971,Bluetooth,-72
79.002,Bluetooth,-70
79.032,Bluetooth,-72
79.033,Bluetooth,-72
153.357,Bluetooth,-63
153.388,Bluetooth,-63
153.390,Bluetooth,-63
153.484,Bluetooth,-61
153.486,Bluetooth,-61
153.515,Bluetooth,-64
153.516,Bluetooth,-64
153.547,Bluetooth,-66
153.548,Bluetooth,-66
153.616,Bluetooth,-60
153.618,Bluetooth,-60
153.651,Bluetooth,-65
153.654,Bluetooth,-63
153.725,Bluetooth,-65
153.727,Bluetooth,-65
153.764,Bluetooth,-68
153.766,Bluetooth,-68
153.795,Bluetooth,-61
153.797,Bluetooth,-61
153.867,Bluetooth,-71
153.869,Bluetooth,-72
153.902,Bluetooth,-66
153.905,Bluetooth,-65
153.935,Bluetooth,-63
