Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-62
0.002,Bluetooth,-62
0.033,Bluetooth,-67
0.035,Bluetooth,-67
0.104,Bluetooth,-66
0.106,Bluetooth,-67
0.246,Bluetooth,-69
0.248,Bluetooth,-68
0.276,Bluetooth,-72
0.314,Bluetooth,-61
0.354,Bluetooth,-62
0.357,Bluetooth,-62
0.388,Bluetooth,-65
0.390,Bluetooth,-64
0.466,Bluetooth,-71
0.469,Bluetooth,-71
0.499,Bluetooth,-64
0.501,Bluetooth,-64
0.539,Bluetooth,-64
0.541,Bluetooth,-65
0.578,Bluetooth,-67
0.609,Bluetooth,-65
0.611,Bluetooth,-65
0.641,Bluetooth,-67
0.643,Bluetooth,-67
0.677,Bluetooth,-67
0.776,Bluetooth,-58
0.778,Bluetooth,-57
0.812,Bluetooth,-66
0.814,Bluetooth,-66
0.848,Bluetooth,-69
0.851,Bluetooth,-69
0.883,Bluetooth,-66
1.027,Bluetooth,-64
1.030,Bluetooth,-64
1.061,Bluetooth,-62
1.062,Bluetooth,-63
1.134,Bluetooth,-64
1.137,Bluetooth,-64
1.166,Bluetooth,-63
1.197,Bluetooth,-64
1.199,Bluetooth,-64
1.230,Bluetooth,-62
1.232,Bluetooth,-62
1.270,Bluetooth,-66
1.272,Bluetooth,-66
1.333,Bluetooth,-65
1.335,Bluetooth,-65
1.373,Bluetooth,-65
1.374,Bluetooth,-65
1.481,Bluetooth,-60
1.511,Bluetooth,-62
1.513,Bluetooth,-61
1.545,Bluetooth,-63
1.585,Bluetooth,-70
1.587,Bluetooth,-70
1.615,Bluetooth,-64
1.617,Bluetooth,-64
1.652,Bluetooth,-63
1.654,Bluetooth,-64
1.687,Bluetooth,-67
1.689,Bluetooth,-68
1.719,Bluetooth,-65
1.721,Bluetooth,-65
1.755,Bluetooth,-63
1.792,Bluetooth,-66
1.832,Bluetooth,-62
1.834,Bluetooth,-63
1.937,Bluetooth,-67
1.939,Bluetooth,-67
1.972,Bluetooth,-63
1.974,Bluetooth,-64
2.009,Bluetooth,-62
2.011,Bluetooth,-63
2.154,Bluetooth,-72
2.156,Bluetooth,-71
2.184,Bluetooth,-68
2.185,Bluetooth,-68
2.217,Bluetooth,-62
2.219,Bluetooth,-63
2.251,Bluetooth,-62
2.253,Bluetooth,-62
2.332,Bluetooth,-62
2.334,Bluetooth,-61
2.360,Bluetooth,-72
2.397,Bluetooth,-65
2.399,Bluetooth,-63
2.430,Bluetooth,-64
2.432,Bluetooth,-62
2.566,Bluetooth,-72
2.568,Bluetooth,-72
2.643,Bluetooth,-62
2.675,Bluetooth,-65
2.706,Bluetooth,-67
