Distance,6.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-78
0.002,Bluetooth,-77
0.031,Bluetooth,-67
0.033,Bluetooth,-65
0.064,Bluetooth,127
0.095,Bluetooth,-77
0.096,Bluetooth,-76
0.127,Bluetooth,-77
0.129,Bluetooth,-78
0.157,Bluetooth,126
0.189,Bluetooth,-77
0.191,Bluetooth,-76
0.219,Bluetooth,127
0.249,Bluetooth,-79
0.250,Bluetooth,-78
0.280,Bluetooth,-68
0.282,Bluetooth,-68
0.313,Bluetooth,-76
0.314,Bluetooth,-75
0.341,Bluetooth,-77
0.342,Bluetooth,-75
0.436,Bluetooth,-76
0.437,Bluetooth,-75
0.468,Bluetooth,-75
0.469,Bluetooth,-76
0.529,Bluetooth,-67
0.531,Bluetooth,-66
0.592,Bluetooth,-74
0.595,Bluetooth,-75
0.622,Bluetooth,127
0.654,Bluetooth,-65
0.655,Bluetooth,-65
0.688,Bluetooth,127
0.718,Bluetooth,-74
0.720,Bluetooth,-73
0.750,Bluetooth,128
0.782,Bluetooth,-65
0.783,Bluetooth,-66
0.816,Bluetooth,128
0.845,Bluetooth,-74
0.847,Bluetooth,-74
0.877,Bluetooth,127
0.911,Bluetooth,-75
0.913,Bluetooth,-74
0.940,Bluetooth,127
0.973,Bluetooth,-74
0.973,Bluetooth,-75
1.008,Bluetooth,127
1.039,Bluetooth,-74
1.039,Bluetooth,-75
1.071,Bluetooth,127
1.102,Bluetooth,-75
1.103,Bluetooth,-74
1.137,Bluetooth,-65
1.138,Bluetooth,-64
1.171,Bluetooth,-75
1.172,Bluetooth,-74
1.203,Bluetooth,-75
1.204,Bluetooth,-75
1.236,Bluetooth,-67
1.237,Bluetooth,-66
1.271,Bluetooth,-75
1.273,Bluetooth,-74
1.302,Bluetooth,-74
1.303,Bluetooth,-74
1.333,Bluetooth,-74
1.334,Bluetooth,-74
1.369,Bluetooth,-67
