Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-61
0.001,Bluetooth,-60
0.029,Bluetooth,-58
0.030,Bluetooth,-58
0.060,Bluetooth,-56
0.061,Bluetooth,-55
0.093,Bluetooth,-59
0.094,Bluetooth,-59
0.154,Bluetooth,-57
0.155,Bluetooth,-57
0.187,Bluetooth,-54
0.189,Bluetooth,-54
0.224,Bluetooth,-58
0.225,Bluetooth,-58
0.317,Bluetooth,-54
0.318,Bluetooth,-55
0.351,Bluetooth,-57
0.352,Bluetooth,-57
0.382,Bluetooth,-58
0.383,Bluetooth,-58
0.418,Bluetooth,-55
0.419,Bluetooth,-55
0.450,Bluetooth,-58
0.451,Bluetooth,-58
0.548,Bluetooth,-55
0.548,Bluetooth,-54
0.581,Bluetooth,-58
0.582,Bluetooth,-58
0.612,Bluetooth,-58
0.613,Bluetooth,-57
0.678,Bluetooth,-56
0.679,Bluetooth,-56
0.740,Bluetooth,-60
0.801,Bluetooth,-56
0.803,Bluetooth,-55
0.841,Bluetooth,-59
0.842,Bluetooth,-58
0.903,Bluetooth,-60
0.904,Bluetooth,-60
0.938,Bluetooth,-54
0.941,Bluetooth,-54
0.970,Bluetooth,-58
0.970,Bluetooth,-58
1.000,Bluetooth,-60
1.002,Bluetooth,-60
1.068,Bluetooth,-60
1.069,Bluetooth,-60
1.100,Bluetooth,-55
1.101,Bluetooth,-54
1.132,Bluetooth,-58
1.133,Bluetooth,-58
1.199,Bluetooth,-61
1.200,Bluetooth,-60
1.228,Bluetooth,-55
1.229,Bluetooth,-55
1.261,Bluetooth,-58
1.262,Bluetooth,-58
1.293,Bluetooth,-60
1.294,Bluetooth,-59
1.354,Bluetooth,-54
1.355,Bluetooth,-55
1.387,Bluetooth,-57
1.389,Bluetooth,-58
1.421,Bluetooth,-59
1.422,Bluetooth,-60
1.453,Bluetooth,-55
1.454,Bluetooth,-54
1.516,Bluetooth,-57
1.517,Bluetooth,-58
1.577,Bluetooth,-56
1.579,Bluetooth,-55
1.613,Bluetooth,-58
1.613,Bluetooth,-59
1.671,Bluetooth,-60
1.672,Bluetooth,-60
1.706,Bluetooth,-54
1.706,Bluetooth,-55
1.737,Bluetooth,-58
1.739,Bluetooth,-58
1.769,Bluetooth,-60
1.769,Bluetooth,-61
1.832,Bluetooth,-54
1.833,Bluetooth,-56
1.865,Bluetooth,-58
1.867,Bluetooth,-59
1.896,Bluetooth,-61
1.896,Bluetooth,-60
1.927,Bluetooth,-54
1.928,Bluetooth,-55
1.989,Bluetooth,-57
1.990,Bluetooth,-58
2.022,Bluetooth,-62
2.055,Bluetooth,-55
2.056,Bluetooth,-55
2.090,Bluetooth,-58
2.091,Bluetooth,-58
2.148,Bluetooth,-62
2.150,Bluetooth,-61
2.180,Bluetooth,-56
2.181,Bluetooth,-56
2.215,Bluetooth,-58
2.216,Bluetooth,-59
2.336,Bluetooth,-57
2.337,Bluetooth,-55
2.396,Bluetooth,-58
2.398,Bluetooth,-58
2.427,Bluetooth,-59
2.428,Bluetooth,-59
2.492,Bluetooth,-58
2.559,Bluetooth,-61
2.559,Bluetooth,-60
2.590,Bluetooth,-56
2.591,Bluetooth,-55
2.622,Bluetooth,-57
2.623,Bluetooth,-58
2.655,Bluetooth,-60
2.657,Bluetooth,-60
2.693,Bluetooth,-56
2.694,Bluetooth,-56
2.789,Bluetooth,-60
2.791,Bluetooth,-60
2.821,Bluetooth,-55
2.822,Bluetooth,-56
2.913,Bluetooth,-59
2.914,Bluetooth,-61
2.945,Bluetooth,-56
2.946,Bluetooth,-56
2.980,Bluetooth,-58
2.981,Bluetooth,-58
3.074,Bluetooth,-56
3.075,Bluetooth,-56
3.105,Bluetooth,-57
3.106,Bluetooth,-57
3.135,Bluetooth,-61
3.136,Bluetooth,-61
3.266,Bluetooth,-61
3.267,Bluetooth,-61
3.301,Bluetooth,-56
3.302,Bluetooth,-56
3.332,Bluetooth,-57
3.333,Bluetooth,-56
