Distance,6.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-77
0.001,Bluetooth,-75
0.064,Bluetooth,-79
0.065,Bluetooth,-79
0.093,Bluetooth,-69
0.094,Bluetooth,-69
0.124,Bluetooth,-75
0.125,Bluetooth,-74
0.185,Bluetooth,-78
0.187,Bluetooth,-79
0.216,Bluetooth,-68
0.217,Bluetooth,-68
0.250,Bluetooth,-75
0.251,Bluetooth,-75
0.280,Bluetooth,-77
0.281,Bluetooth,-77
0.342,Bluetooth,-70
0.343,Bluetooth,-69
0.373,Bluetooth,127
0.405,Bluetooth,-79
0.407,Bluetooth,-78
0.437,Bluetooth,-69
0.439,Bluetooth,-70
0.467,Bluetooth,-69
0.468,Bluetooth,-67
0.498,Bluetooth,-76
0.499,Bluetooth,-76
0.527,Bluetooth,-77
0.529,Bluetooth,-78
0.558,Bluetooth,-67
0.560,Bluetooth,-66
0.591,Bluetooth,127
0.622,Bluetooth,-76
0.623,Bluetooth,-76
0.654,Bluetooth,-78
0.656,Bluetooth,-78
0.684,Bluetooth,128
0.716,Bluetooth,-76
0.718,Bluetooth,-76
0.746,Bluetooth,127
0.776,Bluetooth,-78
0.777,Bluetooth,-77
0.807,Bluetooth,-68
0.809,Bluetooth,-68
0.840,Bluetooth,-75
0.841,Bluetooth,-74
0.868,Bluetooth,-77
0.869,Bluetooth,-75
0.963,Bluetooth,-76
0.964,Bluetooth,-75
0.995,Bluetooth,-74
0.996,Bluetooth,-76
1.056,Bluetooth,-66
1.058,Bluetooth,-67
1.119,Bluetooth,-74
1.122,Bluetooth,-74
1.149,Bluetooth,128
1.181,Bluetooth,-65
1.182,Bluetooth,-65
1.215,Bluetooth,127
1.245,Bluetooth,-74
1.247,Bluetooth,-74
1.277,Bluetooth,126
1.309,Bluetooth,-65
1.310,Bluetooth,-64
1.343,Bluetooth,126
1.372,Bluetooth,-74
1.374,Bluetooth,-74
1.404,Bluetooth,127
1.438,Bluetooth,-75
1.440,Bluetooth,-75
1.467,Bluetooth,128
1.500,Bluetooth,-74
1.500,Bluetooth,-73
1.535,Bluetooth,127
1.566,Bluetooth,-74
1.566,Bluetooth,-74
1.598,Bluetooth,127
1.629,Bluetooth,-74
1.630,Bluetooth,-74
1.664,Bluetooth,-65
1.665,Bluetooth,-64
1.698,Bluetooth,-75
1.699,Bluetooth,-75
1.730,Bluetooth,-75
1.731,Bluetooth,-76
1.763,Bluetooth,-66
1.764,Bluetooth,-66
1.798,Bluetooth,-75
1.800,Bluetooth,-75
1.829,Bluetooth,-74
1.830,Bluetooth,-73
1.860,Bluetooth,-74
1.861,Bluetooth,-75
1.896,Bluetooth,-67
1.897,Bluetooth,-67
1.926,Bluetooth,-75
1.927,Bluetooth,-75
1.955,Bluetooth,-75
1.957,Bluetooth,-76
1.988,Bluetooth,-76
1.989,Bluetooth,-75
2.022,Bluetooth,-66
2.023,Bluetooth,-66
2.056,Bluetooth,-74
2.057,Bluetooth,-75
2.087,Bluetooth,-75
2.089,Bluetooth,-75
2.120,Bluetooth,-67
2.122,Bluetooth,-67
2.150,Bluetooth,-66
2.151,Bluetooth,-66
2.183,Bluetooth,-78
2.184,Bluetooth,-75
2.212,Bluetooth,-75
2.213,Bluetooth,-75
2.247,Bluetooth,-66
2.248,Bluetooth,-66
2.278,Bluetooth,-82
2.279,Bluetooth,-81
2.309,Bluetooth,-80
2.310,Bluetooth,-78
2.342,Bluetooth,-71
2.342,Bluetooth,-70
2.373,Bluetooth,-63
2.375,Bluetooth,-63
2.405,Bluetooth,-74
2.405,Bluetooth,-73
2.434,Bluetooth,-74
2.435,Bluetooth,-72
2.497,Bluetooth,-70
2.498,Bluetooth,-70
2.528,Bluetooth,-73
2.529,Bluetooth,-73
2.559,Bluetooth,-85
2.560,Bluetooth,-84
2.590,Bluetooth,-88
2.592,Bluetooth,-86
2.622,Bluetooth,-74
2.623,Bluetooth,-72
2.653,Bluetooth,-73
2.654,Bluetooth,-72
2.717,Bluetooth,127
2.906,Bluetooth,-72
2.906,Bluetooth,-72
2.934,Bluetooth,127
2.970,Bluetooth,-79
2.971,Bluetooth,-78
3.002,Bluetooth,-74
3.002,Bluetooth,-74
3.034,Bluetooth,-87
3.035,Bluetooth,-87
3.068,Bluetooth,-90
3.068,Bluetooth,-88
3.168,Bluetooth,-88
3.169,Bluetooth,-89
3.264,Bluetooth,-75
3.265,Bluetooth,-74
3.294,Bluetooth,-87
3.294,Bluetooth,-88
3.330,Bluetooth,-76
3.331,Bluetooth,-77
3.362,Bluetooth,-74
3.363,Bluetooth,-74
3.454,Bluetooth,-77
3.456,Bluetooth,-75
3.544,Bluetooth,-95
3.545,Bluetooth,-93
3.577,Bluetooth,-75
3.578,Bluetooth,-75
3.609,Bluetooth,-79
3.610,Bluetooth,-76
3.640,Bluetooth,-75
3.642,Bluetooth,-75
3.676,Bluetooth,-72
3.677,Bluetooth,-72
3.706,Bluetooth,-69
3.707,Bluetooth,-70
3.740,Bluetooth,-77
3.742,Bluetooth,-78
3.772,Bluetooth,-70
3.773,Bluetooth,-71
3.803,Bluetooth,-64
3.804,Bluetooth,-66
3.838,Bluetooth,-74
3.839,Bluetooth,-74
3.900,Bluetooth,-69
3.901,Bluetooth,-69
3.934,Bluetooth,-64
3.935,Bluetooth,-64
3.968,Bluetooth,-73
3.969,Bluetooth,-74
26.114,Bluetooth,-65
26.115,Bluetooth,-65
26.148,Bluetooth,-71
26.149,Bluetooth,-71
26.177,Bluetooth,-64
26.178,Bluetooth,-65
26.210,Bluetooth,-65
26.211,Bluetooth,-65
26.242,Bluetooth,-64
26.244,Bluetooth,-65
26.273,Bluetooth,-71
26.301,Bluetooth,-65
26.302,Bluetooth,-64
26.335,Bluetooth,-64
26.336,Bluetooth,-63
26.367,Bluetooth,-71
26.368,Bluetooth,-71
26.396,Bluetooth,-71
26.398,Bluetooth,-69
26.460,Bluetooth,-65
26.461,Bluetooth,-65
26.491,Bluetooth,-70
26.492,Bluetooth,-69
26.711,Bluetooth,-66
26.712,Bluetooth,-64
26.744,Bluetooth,-69
26.745,Bluetooth,-69
26.837,Bluetooth,-65
26.838,Bluetooth,-66
26.872,Bluetooth,-69
26.874,Bluetooth,-71
26.899,Bluetooth,-65
26.900,Bluetooth,-64
26.931,Bluetooth,-65
26.932,Bluetooth,-64
26.968,Bluetooth,-70
26.969,Bluetooth,-70
26.998,Bluetooth,-70
26.999,Bluetooth,-70
27.058,Bluetooth,-65
27.060,Bluetooth,-65
27.089,Bluetooth,-70
27.091,Bluetooth,-69
27.153,Bluetooth,-66
27.154,Bluetooth,-65
27.313,Bluetooth,-66
27.314,Bluetooth,-66
27.344,Bluetooth,-69
27.345,Bluetooth,-70
27.407,Bluetooth,-66
27.408,Bluetooth,-66
27.537,Bluetooth,-66
27.538,Bluetooth,-67
27.569,Bluetooth,-69
27.570,Bluetooth,-69
27.600,Bluetooth,-69
27.601,Bluetooth,-69
27.631,Bluetooth,-67
27.633,Bluetooth,-67
27.662,Bluetooth,-66
27.663,Bluetooth,-65
27.695,Bluetooth,-70
27.696,Bluetooth,-69
27.728,Bluetooth,-67
27.729,Bluetooth,-66
27.758,Bluetooth,-65
27.759,Bluetooth,-65
27.792,Bluetooth,-66
27.793,Bluetooth,-66
27.825,Bluetooth,-70
27.826,Bluetooth,-70
27.854,Bluetooth,-65
27.857,Bluetooth,-65
27.884,Bluetooth,-67
27.886,Bluetooth,-66
28.076,Bluetooth,-70
28.077,Bluetooth,-69
28.107,Bluetooth,-66
28.108,Bluetooth,-66
28.140,Bluetooth,-67
28.142,Bluetooth,-66
28.170,Bluetooth,-70
28.172,Bluetooth,-70
28.200,Bluetooth,-70
28.201,Bluetooth,-70
28.229,Bluetooth,-65
28.230,Bluetooth,-66
28.264,Bluetooth,-66
28.265,Bluetooth,-66
28.295,Bluetooth,-70
28.296,Bluetooth,-69
28.328,Bluetooth,-67
