Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-55
0.001,Bluetooth,-55
0.063,Bluetooth,-64
0.064,Bluetooth,-64
0.123,Bluetooth,-56
0.125,Bluetooth,-56
0.186,Bluetooth,-61
0.186,Bluetooth,-62
0.218,Bluetooth,-63
0.219,Bluetooth,-63
0.249,Bluetooth,-58
0.250,Bluetooth,-58
0.282,Bluetooth,-65
0.284,Bluetooth,-65
0.342,Bluetooth,-68
0.344,Bluetooth,-67
0.375,Bluetooth,-73
0.376,Bluetooth,-74
0.406,Bluetooth,-70
0.407,Bluetooth,-69
0.497,Bluetooth,-68
0.498,Bluetooth,-68
0.532,Bluetooth,-59
0.533,Bluetooth,-60
0.561,Bluetooth,-59
0.562,Bluetooth,-58
0.626,Bluetooth,-69
0.627,Bluetooth,-67
0.657,Bluetooth,-57
0.659,Bluetooth,-57
0.689,Bluetooth,-60
0.690,Bluetooth,-60
0.723,Bluetooth,-60
0.724,Bluetooth,-59
0.780,Bluetooth,-57
0.783,Bluetooth,-57
0.817,Bluetooth,-60
0.818,Bluetooth,-61
0.848,Bluetooth,-58
0.849,Bluetooth,-59
0.878,Bluetooth,-54
0.879,Bluetooth,-54
0.973,Bluetooth,-62
0.975,Bluetooth,-61
1.006,Bluetooth,-59
1.008,Bluetooth,-60
1.062,Bluetooth,-62
1.063,Bluetooth,-62
1.092,Bluetooth,-59
1.094,Bluetooth,-61
1.126,Bluetooth,-57
1.127,Bluetooth,-57
1.184,Bluetooth,-62
1.185,Bluetooth,-61
1.218,Bluetooth,-62
1.219,Bluetooth,-62
1.249,Bluetooth,-61
1.250,Bluetooth,-61
1.280,Bluetooth,-66
1.281,Bluetooth,-67
1.347,Bluetooth,-57
1.348,Bluetooth,-58
1.406,Bluetooth,-66
1.407,Bluetooth,-65
1.439,Bluetooth,-56
1.439,Bluetooth,-56
1.531,Bluetooth,-61
1.532,Bluetooth,-61
1.564,Bluetooth,-55
1.565,Bluetooth,-55
1.595,Bluetooth,-62
1.596,Bluetooth,-61
1.628,Bluetooth,-59
1.629,Bluetooth,-60
1.657,Bluetooth,-58
1.658,Bluetooth,-56
1.688,Bluetooth,-55
1.689,Bluetooth,-55
1.721,Bluetooth,-59
1.722,Bluetooth,-59
1.782,Bluetooth,-56
1.783,Bluetooth,-57
1.815,Bluetooth,-55
1.817,Bluetooth,-54
1.852,Bluetooth,-57
1.853,Bluetooth,-57
1.945,Bluetooth,-56
1.946,Bluetooth,-55
1.979,Bluetooth,-57
1.980,Bluetooth,-57
2.010,Bluetooth,-57
2.011,Bluetooth,-57
2.046,Bluetooth,-55
2.047,Bluetooth,-55
2.078,Bluetooth,-58
2.079,Bluetooth,-58
2.176,Bluetooth,-54
2.176,Bluetooth,-55
2.209,Bluetooth,-58
2.210,Bluetooth,-57
2.240,Bluetooth,-58
2.241,Bluetooth,-58
2.306,Bluetooth,-56
2.307,Bluetooth,-56
2.368,Bluetooth,-60
2.429,Bluetooth,-56
2.431,Bluetooth,-56
2.469,Bluetooth,-59
2.470,Bluetooth,-59
2.531,Bluetooth,-60
2.532,Bluetooth,-60
2.566,Bluetooth,-55
2.569,Bluetooth,-55
2.598,Bluetooth,-58
2.598,Bluetooth,-58
2.628,Bluetooth,-60
2.630,Bluetooth,-60
2.696,Bluetooth,-60
2.697,Bluetooth,-59
2.728,Bluetooth,-55
2.729,Bluetooth,-55
2.760,Bluetooth,-59
2.761,Bluetooth,-58
2.827,Bluetooth,-60
2.828,Bluetooth,-60
2.856,Bluetooth,-54
2.857,Bluetooth,-54
2.889,Bluetooth,-58
2.890,Bluetooth,-58
2.921,Bluetooth,-60
2.922,Bluetooth,-60
2.982,Bluetooth,-54
2.983,Bluetooth,-55
3.015,Bluetooth,-58
3.017,Bluetooth,-58
3.049,Bluetooth,-58
3.050,Bluetooth,-61
3.081,Bluetooth,-56
3.082,Bluetooth,-54
3.144,Bluetooth,-59
3.145,Bluetooth,-58
3.205,Bluetooth,-55
3.207,Bluetooth,-55
3.241,Bluetooth,-58
3.241,Bluetooth,-58
3.299,Bluetooth,-60
3.300,Bluetooth,-60
3.334,Bluetooth,-56
3.334,Bluetooth,-55
3.365,Bluetooth,-59
3.367,Bluetooth,-58
3.397,Bluetooth,-62
3.397,Bluetooth,-61
3.460,Bluetooth,-55
3.461,Bluetooth,-55
3.493,Bluetooth,-58
3.495,Bluetooth,-58
3.524,Bluetooth,-61
3.524,Bluetooth,-61
3.555,Bluetooth,-55
3.556,Bluetooth,-54
3.617,Bluetooth,-58
3.618,Bluetooth,-58
3.650,Bluetooth,-62
3.683,Bluetooth,-55
3.684,Bluetooth,-56
3.718,Bluetooth,-58
3.719,Bluetooth,-58
3.776,Bluetooth,-60
3.778,Bluetooth,-61
3.808,Bluetooth,-57
3.809,Bluetooth,-56
3.843,Bluetooth,-58
3.844,Bluetooth,-58
3.964,Bluetooth,-55
3.965,Bluetooth,-54
90.949,Bluetooth,-65
90.950,Bluetooth,-65
91.012,Bluetooth,-70
91.012,Bluetooth,-71
91.047,Bluetooth,-71
91.048,Bluetooth,-70
91.109,Bluetooth,-64
91.109,Bluetooth,-66
91.145,Bluetooth,-70
91.146,Bluetooth,-71
91.175,Bluetooth,-71
91.176,Bluetooth,-71
91.207,Bluetooth,-65
91.208,Bluetooth,-65
91.335,Bluetooth,-65
91.336,Bluetooth,-65
91.365,Bluetooth,-70
91.367,Bluetooth,-70
91.398,Bluetooth,-69
91.400,Bluetooth,-71
91.430,Bluetooth,-70
91.431,Bluetooth,-70
91.460,Bluetooth,-65
91.462,Bluetooth,-64
91.493,Bluetooth,-69
91.494,Bluetooth,-69
91.525,Bluetooth,-70
91.526,Bluetooth,-70
91.618,Bluetooth,-69
91.619,Bluetooth,-69
91.650,Bluetooth,-70
91.651,Bluetooth,-70
91.683,Bluetooth,-65
91.684,Bluetooth,-65
91.747,Bluetooth,-69
91.748,Bluetooth,-69
91.780,Bluetooth,-70
91.781,Bluetooth,-70
91.811,Bluetooth,-64
91.812,Bluetooth,-65
91.842,Bluetooth,-69
91.843,Bluetooth,-69
91.907,Bluetooth,-70
91.908,Bluetooth,-69
91.971,Bluetooth,-69
91.972,Bluetooth,-69
92.003,Bluetooth,-71
92.004,Bluetooth,-70
92.065,Bluetooth,-65
92.066,Bluetooth,-65
