Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-65
0.001,Bluetooth,-65
0.030,Bluetooth,-58
0.031,Bluetooth,-58
0.063,Bluetooth,-62
0.064,Bluetooth,-62
0.131,Bluetooth,-67
0.132,Bluetooth,-66
0.164,Bluetooth,-57
0.165,Bluetooth,-57
0.200,Bluetooth,-61
0.200,Bluetooth,-60
0.231,Bluetooth,-64
0.232,Bluetooth,-63
0.326,Bluetooth,-59
0.327,Bluetooth,-60
0.357,Bluetooth,-62
0.358,Bluetooth,-62
0.390,Bluetooth,-56
0.391,Bluetooth,-56
0.425,Bluetooth,-60
0.487,Bluetooth,-62
0.489,Bluetooth,-62
0.519,Bluetooth,-57
0.520,Bluetooth,-57
0.549,Bluetooth,-60
0.550,Bluetooth,-60
0.584,Bluetooth,-61
0.585,Bluetooth,-61
0.645,Bluetooth,-57
0.646,Bluetooth,-56
0.677,Bluetooth,-59
0.678,Bluetooth,-58
0.708,Bluetooth,-61
0.709,Bluetooth,-60
0.770,Bluetooth,-56
0.772,Bluetooth,-56
0.836,Bluetooth,-60
0.837,Bluetooth,-61
0.868,Bluetooth,-54
0.869,Bluetooth,-56
0.899,Bluetooth,-57
0.901,Bluetooth,-57
0.969,Bluetooth,-60
0.971,Bluetooth,-61
1.028,Bluetooth,-56
1.029,Bluetooth,-58
1.121,Bluetooth,-55
1.122,Bluetooth,-54
1.152,Bluetooth,-57
1.153,Bluetooth,-58
1.250,Bluetooth,-55
1.251,Bluetooth,-54
1.280,Bluetooth,-55
1.281,Bluetooth,-55
1.310,Bluetooth,-62
1.311,Bluetooth,-61
1.342,Bluetooth,-55
1.343,Bluetooth,-53
1.406,Bluetooth,-55
1.407,Bluetooth,-55
1.440,Bluetooth,-60
1.441,Bluetooth,-59
1.475,Bluetooth,-54
1.476,Bluetooth,-54
1.506,Bluetooth,-55
1.507,Bluetooth,-55
1.569,Bluetooth,-59
1.570,Bluetooth,-60
1.598,Bluetooth,-55
1.599,Bluetooth,-55
1.630,Bluetooth,-56
1.631,Bluetooth,-54
1.664,Bluetooth,-61
1.665,Bluetooth,-61
1.723,Bluetooth,-55
1.724,Bluetooth,-55
1.757,Bluetooth,-54
1.758,Bluetooth,-54
1.850,Bluetooth,-55
1.851,Bluetooth,-55
1.913,Bluetooth,-63
1.914,Bluetooth,-62
1.944,Bluetooth,-55
1.945,Bluetooth,-55
1.981,Bluetooth,-56
2.011,Bluetooth,-55
2.012,Bluetooth,-55
2.042,Bluetooth,-63
2.044,Bluetooth,-62
2.073,Bluetooth,-55
2.073,Bluetooth,-55
2.202,Bluetooth,-56
2.203,Bluetooth,-55
2.234,Bluetooth,-55
2.235,Bluetooth,-55
2.365,Bluetooth,-55
2.366,Bluetooth,-55
2.397,Bluetooth,-55
2.398,Bluetooth,-56
2.428,Bluetooth,-61
2.429,Bluetooth,-61
2.460,Bluetooth,-55
2.461,Bluetooth,-55
2.526,Bluetooth,-56
2.527,Bluetooth,-55
2.559,Bluetooth,-62
2.560,Bluetooth,-62
2.589,Bluetooth,-55
2.590,Bluetooth,-56
2.620,Bluetooth,-57
2.621,Bluetooth,-56
2.681,Bluetooth,-62
2.683,Bluetooth,-62
2.776,Bluetooth,-63
2.777,Bluetooth,-62
2.842,Bluetooth,-55
2.843,Bluetooth,-55
2.873,Bluetooth,-58
2.875,Bluetooth,-57
2.905,Bluetooth,-63
2.906,Bluetooth,-64
2.964,Bluetooth,-54
2.965,Bluetooth,-55
2.998,Bluetooth,-57
2.999,Bluetooth,-56
3.028,Bluetooth,-66
3.029,Bluetooth,-65
3.061,Bluetooth,-55
3.062,Bluetooth,-55
3.129,Bluetooth,-56
