Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-69
0.001,Bluetooth,-69
0.041,Bluetooth,-72
0.042,Bluetooth,-73
0.071,Bluetooth,-76
0.072,Bluetooth,-76
0.106,Bluetooth,-69
0.107,Bluetooth,-69
0.139,Bluetooth,-72
0.140,Bluetooth,-74
0.172,Bluetooth,-77
0.173,Bluetooth,-76
0.203,Bluetooth,-77
0.204,Bluetooth,-76
0.238,Bluetooth,-69
0.240,Bluetooth,-68
0.276,Bluetooth,-72
0.277,Bluetooth,-71
0.309,Bluetooth,-79
0.310,Bluetooth,-79
0.375,Bluetooth,-70
0.405,Bluetooth,-70
0.407,Bluetooth,-70
0.443,Bluetooth,-79
0.515,Bluetooth,-70
0.516,Bluetooth,-70
0.549,Bluetooth,-78
0.550,Bluetooth,-78
0.618,Bluetooth,-70
0.619,Bluetooth,-69
0.659,Bluetooth,-78
0.660,Bluetooth,-79
0.769,Bluetooth,-77
0.771,Bluetooth,-77
0.835,Bluetooth,-70
0.837,Bluetooth,-70
0.873,Bluetooth,-69
0.874,Bluetooth,-69
0.909,Bluetooth,-76
0.980,Bluetooth,-70
0.981,Bluetooth,-70
1.012,Bluetooth,-73
1.013,Bluetooth,-75
1.048,Bluetooth,-71
1.049,Bluetooth,-71
1.188,Bluetooth,-72
1.189,Bluetooth,-73
1.223,Bluetooth,-76
1.224,Bluetooth,-76
1.301,Bluetooth,-72
1.302,Bluetooth,-73
1.367,Bluetooth,-72
1.368,Bluetooth,-71
1.400,Bluetooth,-71
1.402,Bluetooth,-72
1.433,Bluetooth,-72
1.435,Bluetooth,-72
1.470,Bluetooth,-72
1.471,Bluetooth,-72
1.501,Bluetooth,-73
1.503,Bluetooth,-73
1.543,Bluetooth,-73
1.544,Bluetooth,-73
1.571,Bluetooth,-70
1.689,Bluetooth,-69
1.690,Bluetooth,-70
1.724,Bluetooth,-70
1.725,Bluetooth,-70
1.762,Bluetooth,-72
1.764,Bluetooth,-72
1.797,Bluetooth,-72
1.798,Bluetooth,-73
1.835,Bluetooth,-69
1.836,Bluetooth,-71
1.871,Bluetooth,-71
1.872,Bluetooth,-71
1.935,Bluetooth,-71
1.936,Bluetooth,-72
1.965,Bluetooth,-71
1.966,Bluetooth,-71
2.076,Bluetooth,-70
2.077,Bluetooth,-69
2.108,Bluetooth,-72
2.109,Bluetooth,-71
2.226,Bluetooth,-73
2.227,Bluetooth,-74
2.268,Bluetooth,-72
2.269,Bluetooth,-73
2.299,Bluetooth,-70
2.301,Bluetooth,-70
2.381,Bluetooth,-72
2.383,Bluetooth,-71
2.411,Bluetooth,-70
2.412,Bluetooth,-71
2.511,Bluetooth,-71
2.512,Bluetooth,-71
2.545,Bluetooth,-69
2.546,Bluetooth,-69
2.585,Bluetooth,-76
2.586,Bluetooth,-78
2.619,Bluetooth,-71
2.620,Bluetooth,-71
2.650,Bluetooth,-68
2.651,Bluetooth,-69
2.725,Bluetooth,-79
2.726,Bluetooth,-79
2.795,Bluetooth,-68
2.826,Bluetooth,-78
2.858,Bluetooth,-69
2.859,Bluetooth,-69
3.002,Bluetooth,-69
3.004,Bluetooth,-69
3.136,Bluetooth,-82
3.137,Bluetooth,-82
3.176,Bluetooth,-70
3.177,Bluetooth,-70
3.208,Bluetooth,-71
3.209,Bluetooth,-70
3.244,Bluetooth,-70
3.245,Bluetooth,-69
3.308,Bluetooth,-69
3.309,Bluetooth,-70
3.411,Bluetooth,-69
3.413,Bluetooth,-68
3.443,Bluetooth,-70
3.443,Bluetooth,-70
3.519,Bluetooth,-62
3.521,Bluetooth,-63
3.660,Bluetooth,-71
3.661,Bluetooth,-73
3.695,Bluetooth,-73
3.696,Bluetooth,-73
3.730,Bluetooth,-64
3.731,Bluetooth,-64
3.765,Bluetooth,-65
3.766,Bluetooth,-66
3.798,Bluetooth,-71
3.800,Bluetooth,-71
3.873,Bluetooth,-68
3.874,Bluetooth,-69
