Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.002,Bluetooth,-45
0.003,Bluetooth,-45
0.042,Bluetooth,-42
0.043,Bluetooth,-42
0.070,Bluetooth,-48
0.071,Bluetooth,-48
0.103,Bluetooth,-49
0.104,Bluetooth,-49
0.136,Bluetooth,-52
0.136,Bluetooth,-52
0.169,Bluetooth,-66
0.170,Bluetooth,-65
0.200,Bluetooth,-56
0.201,Bluetooth,-54
0.340,Bluetooth,-46
0.341,Bluetooth,-49
0.416,Bluetooth,-45
0.417,Bluetooth,-45
0.454,Bluetooth,-45
0.455,Bluetooth,-45
0.488,Bluetooth,-48
0.489,Bluetooth,-49
0.519,Bluetooth,-46
0.520,Bluetooth,-46
0.558,Bluetooth,-44
0.560,Bluetooth,-43
0.672,Bluetooth,-51
0.673,Bluetooth,-52
0.700,Bluetooth,-43
0.701,Bluetooth,-45
0.737,Bluetooth,-46
0.738,Bluetooth,-44
0.769,Bluetooth,-54
0.770,Bluetooth,-56
0.803,Bluetooth,-50
0.804,Bluetooth,-51
0.835,Bluetooth,-51
0.836,Bluetooth,-51
0.902,Bluetooth,-56
0.932,Bluetooth,-61
0.934,Bluetooth,-61
0.970,Bluetooth,-56
0.971,Bluetooth,-56
1.007,Bluetooth,-77
1.008,Bluetooth,-77
1.043,Bluetooth,-55
1.082,Bluetooth,-51
1.083,Bluetooth,-51
1.123,Bluetooth,-59
1.124,Bluetooth,-60
1.153,Bluetooth,-58
1.154,Bluetooth,-58
1.193,Bluetooth,-53
1.195,Bluetooth,-53
1.255,Bluetooth,-63
1.256,Bluetooth,-64
1.292,Bluetooth,-60
1.294,Bluetooth,-59
1.400,Bluetooth,-58
1.401,Bluetooth,-58
1.508,Bluetooth,-52
1.510,Bluetooth,-52
1.693,Bluetooth,-50
1.694,Bluetooth,-51
1.728,Bluetooth,-57
1.729,Bluetooth,-58
1.766,Bluetooth,-53
1.767,Bluetooth,-53
1.796,Bluetooth,-51
1.798,Bluetooth,-50
1.834,Bluetooth,-58
1.835,Bluetooth,-57
1.872,Bluetooth,-51
1.974,Bluetooth,-60
1.975,Bluetooth,-59
2.066,Bluetooth,-60
2.067,Bluetooth,-60
2.140,Bluetooth,-53
2.141,Bluetooth,-54
2.176,Bluetooth,-54
2.177,Bluetooth,-53
2.348,Bluetooth,-51
2.350,Bluetooth,-52
2.485,Bluetooth,-50
2.486,Bluetooth,-50
2.556,Bluetooth,-55
2.557,Bluetooth,-55
2.595,Bluetooth,-52
2.597,Bluetooth,-51
2.628,Bluetooth,-52
2.629,Bluetooth,-52
2.665,Bluetooth,-56
2.667,Bluetooth,-55
2.738,Bluetooth,-52
2.739,Bluetooth,-51
2.857,Bluetooth,-50
2.858,Bluetooth,-51
2.895,Bluetooth,-51
2.896,Bluetooth,-52
2.927,Bluetooth,-56
2.928,Bluetooth,-56
2.964,Bluetooth,-51
3.004,Bluetooth,-52
3.006,Bluetooth,-52
3.072,Bluetooth,-51
3.074,Bluetooth,-51
3.102,Bluetooth,-51
3.104,Bluetooth,-51
3.136,Bluetooth,-53
3.137,Bluetooth,-53
3.205,Bluetooth,-53
3.206,Bluetooth,-51
3.236,Bluetooth,-53
3.237,Bluetooth,-53
3.273,Bluetooth,-56
3.338,Bluetooth,-52
3.339,Bluetooth,-53
3.378,Bluetooth,-54
3.379,Bluetooth,-53
3.408,Bluetooth,-57
3.409,Bluetooth,-58
3.441,Bluetooth,-54
3.442,Bluetooth,-55
3.475,Bluetooth,-53
3.477,Bluetooth,-52
3.513,Bluetooth,-56
3.514,Bluetooth,-58
3.546,Bluetooth,-56
3.548,Bluetooth,-54
3.587,Bluetooth,-55
3.588,Bluetooth,-55
3.620,Bluetooth,-54
3.622,Bluetooth,-55
3.655,Bluetooth,-57
3.656,Bluetooth,-57
3.691,Bluetooth,-54
3.692,Bluetooth,-53
3.725,Bluetooth,-53
3.727,Bluetooth,-54
3.766,Bluetooth,-58
3.768,Bluetooth,-58
3.802,Bluetooth,-54
3.804,Bluetooth,-55
3.838,Bluetooth,-54
3.839,Bluetooth,-54
