Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-45
0.002,Bluetooth,-45
0.031,Bluetooth,-45
0.033,Bluetooth,-45
0.070,Bluetooth,-47
0.071,Bluetooth,-47
0.140,Bluetooth,-49
0.174,Bluetooth,-50
0.175,Bluetooth,-50
0.203,Bluetooth,-48
0.279,Bluetooth,-50
0.281,Bluetooth,-51
0.311,Bluetooth,-48
0.350,Bluetooth,-49
0.351,Bluetooth,-49
0.387,Bluetooth,-49
0.389,Bluetooth,-50
0.417,Bluetooth,-48
0.418,Bluetooth,-48
0.453,Bluetooth,-48
0.454,Bluetooth,-48
0.489,Bluetooth,-50
0.490,Bluetooth,-49
0.530,Bluetooth,-49
0.531,Bluetooth,-49
0.563,Bluetooth,-54
0.564,Bluetooth,-55
0.597,Bluetooth,-47
0.599,Bluetooth,-49
0.630,Bluetooth,-53
0.632,Bluetooth,-54
0.659,Bluetooth,-53
0.660,Bluetooth,-52
0.689,Bluetooth,-49
0.691,Bluetooth,-48
0.726,Bluetooth,-49
0.727,Bluetooth,-48
0.766,Bluetooth,-48
0.767,Bluetooth,-48
0.879,Bluetooth,-48
0.880,Bluetooth,-47
0.913,Bluetooth,-46
0.914,Bluetooth,-47
0.946,Bluetooth,-45
0.947,Bluetooth,-47
1.015,Bluetooth,-46
1.016,Bluetooth,-47
1.049,Bluetooth,-46
1.050,Bluetooth,-46
1.081,Bluetooth,-42
1.082,Bluetooth,-42
1.118,Bluetooth,-43
1.158,Bluetooth,-47
1.160,Bluetooth,-46
1.235,Bluetooth,-47
1.236,Bluetooth,-47
1.306,Bluetooth,-50
1.308,Bluetooth,-51
1.335,Bluetooth,-45
1.337,Bluetooth,-45
1.364,Bluetooth,-50
1.365,Bluetooth,-52
1.395,Bluetooth,-52
1.396,Bluetooth,-53
1.430,Bluetooth,-50
1.432,Bluetooth,-51
1.459,Bluetooth,-46
1.460,Bluetooth,-46
1.497,Bluetooth,-49
1.498,Bluetooth,-49
1.570,Bluetooth,-44
1.571,Bluetooth,-46
1.599,Bluetooth,-43
1.600,Bluetooth,-45
1.630,Bluetooth,-45
1.632,Bluetooth,-45
1.667,Bluetooth,-45
1.668,Bluetooth,-45
1.705,Bluetooth,-44
1.707,Bluetooth,-44
1.743,Bluetooth,-46
1.744,Bluetooth,-46
1.810,Bluetooth,-46
1.811,Bluetooth,-46
1.847,Bluetooth,-44
1.919,Bluetooth,-46
1.921,Bluetooth,-46
1.953,Bluetooth,-44
1.954,Bluetooth,-44
1.995,Bluetooth,-45
1.996,Bluetooth,-46
2.027,Bluetooth,-46
2.028,Bluetooth,-46
2.062,Bluetooth,-45
2.063,Bluetooth,-44
2.092,Bluetooth,-44
2.093,Bluetooth,-44
2.124,Bluetooth,-46
2.125,Bluetooth,-46
2.197,Bluetooth,-45
2.198,Bluetooth,-46
2.267,Bluetooth,-46
2.269,Bluetooth,-45
2.305,Bluetooth,-44
2.306,Bluetooth,-44
2.335,Bluetooth,-45
2.336,Bluetooth,-45
2.374,Bluetooth,-46
2.375,Bluetooth,-44
2.443,Bluetooth,-44
2.444,Bluetooth,-44
2.478,Bluetooth,-44
2.480,Bluetooth,-45
2.546,Bluetooth,-44
2.548,Bluetooth,-44
2.619,Bluetooth,-46
2.620,Bluetooth,-46
2.691,Bluetooth,-43
2.692,Bluetooth,-44
2.722,Bluetooth,-45
2.723,Bluetooth,-45
2.758,Bluetooth,-46
2.759,Bluetooth,-46
2.789,Bluetooth,-44
2.790,Bluetooth,-44
2.824,Bluetooth,-45
2.825,Bluetooth,-46
2.859,Bluetooth,-48
2.860,Bluetooth,-46
2.934,Bluetooth,-44
2.935,Bluetooth,-44
2.967,Bluetooth,-43
2.968,Bluetooth,-44
2.999,Bluetooth,-44
3.000,Bluetooth,-45
3.037,Bluetooth,-43
3.038,Bluetooth,-44
3.110,Bluetooth,-43
3.111,Bluetooth,-45
3.139,Bluetooth,-43
3.140,Bluetooth,-43
3.177,Bluetooth,-43
3.178,Bluetooth,-43
3.216,Bluetooth,-45
3.217,Bluetooth,-43
3.284,Bluetooth,-44
3.322,Bluetooth,-46
3.324,Bluetooth,-44
3.362,Bluetooth,-44
3.363,Bluetooth,-44
3.398,Bluetooth,-45
3.399,Bluetooth,-45
3.435,Bluetooth,-45
3.436,Bluetooth,-44
3.466,Bluetooth,-45
3.466,Bluetooth,-45
3.495,Bluetooth,-47
3.497,Bluetooth,-47
3.533,Bluetooth,-45
3.534,Bluetooth,-46
3.568,Bluetooth,-45
3.570,Bluetooth,-44
3.609,Bluetooth,-44
3.611,Bluetooth,-43
3.639,Bluetooth,-44
3.641,Bluetooth,-45
3.680,Bluetooth,-45
3.681,Bluetooth,-45
3.714,Bluetooth,-43
3.715,Bluetooth,-43
3.749,Bluetooth,-43
3.750,Bluetooth,-43
3.788,Bluetooth,-43
3.790,Bluetooth,-45
3.820,Bluetooth,-44
3.821,Bluetooth,-43
3.883,Bluetooth,-43
3.884,Bluetooth,-44
49.060,Bluetooth,-68
49.061,Bluetooth,-70
49.135,Bluetooth,-78
49.136,Bluetooth,-80
49.205,Bluetooth,-67
49.236,Bluetooth,-78
49.268,Bluetooth,-70
49.269,Bluetooth,-69
49.412,Bluetooth,-69
49.414,Bluetooth,-69
49.546,Bluetooth,-83
49.547,Bluetooth,-83
49.586,Bluetooth,-70
49.587,Bluetooth,-70
49.618,Bluetooth,-70
49.619,Bluetooth,-70
49.654,Bluetooth,-70
49.655,Bluetooth,-70
49.718,Bluetooth,-69
49.719,Bluetooth,-69
49.821,Bluetooth,-69
49.823,Bluetooth,-69
49.853,Bluetooth,-69
49.853,Bluetooth,-69
49.929,Bluetooth,-62
49.931,Bluetooth,-63
50.070,Bluetooth,-72
50.071,Bluetooth,-73
50.105,Bluetooth,-73
50.106,Bluetooth,-72
50.140,Bluetooth,-64
50.141,Bluetooth,-64
50.175,Bluetooth,-65
50.176,Bluetooth,-65
50.208,Bluetooth,-71
50.210,Bluetooth,-71
50.283,Bluetooth,-69
50.284,Bluetooth,-67
50.319,Bluetooth,-68
50.321,Bluetooth,-68
50.359,Bluetooth,-90
50.361,Bluetooth,-89
50.393,Bluetooth,-78
50.395,Bluetooth,-78
50.468,Bluetooth,-74
50.469,Bluetooth,-74
50.538,Bluetooth,-65
50.572,Bluetooth,-64
50.573,Bluetooth,-64
50.638,Bluetooth,-70
50.639,Bluetooth,-70
50.678,Bluetooth,-63
50.679,Bluetooth,-62
50.753,Bluetooth,-67
50.754,Bluetooth,-67
50.791,Bluetooth,-64
50.792,Bluetooth,-64
50.825,Bluetooth,-75
50.826,Bluetooth,-75
50.885,Bluetooth,-72
50.887,Bluetooth,-73
50.916,Bluetooth,-65
50.918,Bluetooth,-65
50.953,Bluetooth,-74
50.954,Bluetooth,-73
51.014,Bluetooth,-74
51.015,Bluetooth,-74
51.088,Bluetooth,-73
51.089,Bluetooth,-74
51.120,Bluetooth,-72
51.155,Bluetooth,-66
51.156,Bluetooth,-67
51.196,Bluetooth,-73
51.266,Bluetooth,-65
51.267,Bluetooth,-66
51.300,Bluetooth,-73
51.301,Bluetooth,-73
51.335,Bluetooth,-72
51.336,Bluetooth,-73
51.368,Bluetooth,-71
51.369,Bluetooth,-70
51.437,Bluetooth,-70
51.438,Bluetooth,-71
51.471,Bluetooth,-73
51.473,Bluetooth,-73
51.506,Bluetooth,-66
51.507,Bluetooth,-65
51.539,Bluetooth,-69
51.540,Bluetooth,-69
51.570,Bluetooth,-69
51.571,Bluetooth,-69
51.601,Bluetooth,-73
51.682,Bluetooth,-67
51.683,Bluetooth,-68
51.749,Bluetooth,-67
51.750,Bluetooth,-68
51.790,Bluetooth,-67
51.792,Bluetooth,-68
51.824,Bluetooth,-68
51.826,Bluetooth,-67
51.857,Bluetooth,-68
51.859,Bluetooth,-68
51.898,Bluetooth,-67
51.899,Bluetooth,-67
