Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.003,Bluetooth,-63
0.004,Bluetooth,-62
0.032,Bluetooth,-57
0.033,Bluetooth,-57
0.067,Bluetooth,-61
0.068,Bluetooth,-61
0.098,Bluetooth,-61
0.099,Bluetooth,-61
0.159,Bluetooth,-57
0.160,Bluetooth,-57
0.189,Bluetooth,-59
0.190,Bluetooth,-60
0.222,Bluetooth,-60
0.223,Bluetooth,-60
0.283,Bluetooth,-58
0.285,Bluetooth,-58
0.320,Bluetooth,-60
0.321,Bluetooth,-60
0.349,Bluetooth,-60
0.350,Bluetooth,-61
0.381,Bluetooth,-57
0.382,Bluetooth,-56
0.443,Bluetooth,-58
0.444,Bluetooth,-59
0.504,Bluetooth,-61
0.505,Bluetooth,-62
0.566,Bluetooth,-55
0.567,Bluetooth,-56
0.599,Bluetooth,-60
0.600,Bluetooth,-61
0.629,Bluetooth,-62
0.630,Bluetooth,-62
0.663,Bluetooth,-58
0.664,Bluetooth,-56
0.756,Bluetooth,-65
0.757,Bluetooth,-65
0.786,Bluetooth,-58
0.787,Bluetooth,-57
0.819,Bluetooth,-62
0.820,Bluetooth,-62
0.887,Bluetooth,-66
0.888,Bluetooth,-65
0.920,Bluetooth,-57
0.921,Bluetooth,-58
0.956,Bluetooth,-62
0.956,Bluetooth,-60
0.987,Bluetooth,-62
0.988,Bluetooth,-63
1.082,Bluetooth,-59
1.083,Bluetooth,-59
1.113,Bluetooth,-62
1.114,Bluetooth,-62
1.146,Bluetooth,-56
1.147,Bluetooth,-57
1.181,Bluetooth,-61
1.243,Bluetooth,-62
1.245,Bluetooth,-63
1.275,Bluetooth,-56
1.276,Bluetooth,-57
1.305,Bluetooth,-60
1.306,Bluetooth,-60
1.340,Bluetooth,-61
1.341,Bluetooth,-62
1.401,Bluetooth,-56
1.402,Bluetooth,-55
1.433,Bluetooth,-59
1.434,Bluetooth,-59
1.464,Bluetooth,-60
1.465,Bluetooth,-62
1.526,Bluetooth,-56
1.528,Bluetooth,-56
1.592,Bluetooth,-61
1.593,Bluetooth,-61
1.624,Bluetooth,-54
1.625,Bluetooth,-56
1.655,Bluetooth,-58
1.657,Bluetooth,-58
1.725,Bluetooth,-62
1.727,Bluetooth,-61
1.784,Bluetooth,-57
1.785,Bluetooth,-58
1.877,Bluetooth,-54
1.878,Bluetooth,-55
1.908,Bluetooth,-58
1.909,Bluetooth,-57
2.006,Bluetooth,-55
2.007,Bluetooth,-54
2.036,Bluetooth,-55
2.037,Bluetooth,-56
2.066,Bluetooth,-61
2.067,Bluetooth,-62
2.098,Bluetooth,-54
2.099,Bluetooth,-54
2.162,Bluetooth,-55
2.163,Bluetooth,-55
2.196,Bluetooth,-60
2.197,Bluetooth,-60
2.231,Bluetooth,-55
2.232,Bluetooth,-54
2.262,Bluetooth,-55
2.263,Bluetooth,-55
2.325,Bluetooth,-61
2.326,Bluetooth,-61
2.354,Bluetooth,-55
2.355,Bluetooth,-55
2.386,Bluetooth,-55
2.387,Bluetooth,-55
2.420,Bluetooth,-61
2.421,Bluetooth,-62
2.479,Bluetooth,-54
2.480,Bluetooth,-55
2.513,Bluetooth,-55
2.514,Bluetooth,-55
2.606,Bluetooth,-55
2.607,Bluetooth,-54
