Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-60
0.002,Bluetooth,-60
0.040,Bluetooth,-59
0.042,Bluetooth,-59
0.101,Bluetooth,-59
0.103,Bluetooth,-59
0.139,Bluetooth,-59
0.141,Bluetooth,-60
0.171,Bluetooth,-59
0.173,Bluetooth,-59
0.240,Bluetooth,-59
0.277,Bluetooth,-58
0.278,Bluetooth,-59
0.302,Bluetooth,-58
0.304,Bluetooth,-59
0.336,Bluetooth,-59
0.339,Bluetooth,-60
0.375,Bluetooth,-59
0.377,Bluetooth,-59
0.405,Bluetooth,-60
0.407,Bluetooth,-58
0.447,Bluetooth,-58
0.449,Bluetooth,-59
0.525,Bluetooth,-59
0.560,Bluetooth,-59
0.562,Bluetooth,-58
0.633,Bluetooth,-58
0.636,Bluetooth,-58
0.779,Bluetooth,-58
0.780,Bluetooth,-58
0.925,Bluetooth,-58
0.927,Bluetooth,-58
0.957,Bluetooth,-59
0.959,Bluetooth,-58
0.995,Bluetooth,-58
0.997,Bluetooth,-58
1.060,Bluetooth,-57
1.095,Bluetooth,-60
1.097,Bluetooth,-58
1.131,Bluetooth,-58
1.170,Bluetooth,-59
1.172,Bluetooth,-59
1.208,Bluetooth,-57
1.210,Bluetooth,-57
1.241,Bluetooth,-59
1.244,Bluetooth,-58
1.277,Bluetooth,-59
1.279,Bluetooth,-59
1.417,Bluetooth,-59
1.498,Bluetooth,-57
1.535,Bluetooth,-58
1.537,Bluetooth,-59
1.605,Bluetooth,-59
1.607,Bluetooth,-58
1.636,Bluetooth,-58
1.668,Bluetooth,-58
1.670,Bluetooth,-57
1.708,Bluetooth,-59
1.710,Bluetooth,-59
1.738,Bluetooth,-57
1.740,Bluetooth,-57
1.806,Bluetooth,-58
1.808,Bluetooth,-58
1.862,Bluetooth,-58
1.865,Bluetooth,-58
1.906,Bluetooth,-58
1.908,Bluetooth,-57
1.974,Bluetooth,-59
1.977,Bluetooth,-60
2.004,Bluetooth,-59
2.042,Bluetooth,-57
2.077,Bluetooth,-58
2.079,Bluetooth,-59
2.115,Bluetooth,-60
2.117,Bluetooth,-59
2.147,Bluetooth,-59
2.149,Bluetooth,-59
2.182,Bluetooth,-57
2.184,Bluetooth,-57
2.213,Bluetooth,-59
2.215,Bluetooth,-59
2.283,Bluetooth,-59
2.284,Bluetooth,-60
2.316,Bluetooth,-58
2.318,Bluetooth,-58
2.421,Bluetooth,-60
2.423,Bluetooth,-58
2.458,Bluetooth,-60
2.460,Bluetooth,-59
2.491,Bluetooth,-57
2.493,Bluetooth,-58
2.526,Bluetooth,-59
2.528,Bluetooth,-58
2.561,Bluetooth,-59
2.564,Bluetooth,-59
2.636,Bluetooth,-58
2.673,Bluetooth,-57
2.676,Bluetooth,-57
2.750,Bluetooth,-60
2.778,Bluetooth,-57
2.779,Bluetooth,-58
2.816,Bluetooth,-59
2.816,Bluetooth,-59
2.855,Bluetooth,-58
