Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-50
0.001,Bluetooth,-52
0.032,Bluetooth,-53
0.033,Bluetooth,-54
0.064,Bluetooth,-49
0.065,Bluetooth,-51
0.099,Bluetooth,-50
0.100,Bluetooth,-51
0.163,Bluetooth,-53
0.163,Bluetooth,-53
0.194,Bluetooth,-50
0.196,Bluetooth,-51
0.224,Bluetooth,-51
0.226,Bluetooth,-50
0.314,Bluetooth,-52
0.315,Bluetooth,-53
0.348,Bluetooth,-51
0.349,Bluetooth,-51
0.379,Bluetooth,-51
0.381,Bluetooth,-51
0.442,Bluetooth,-53
0.443,Bluetooth,-54
0.474,Bluetooth,-51
0.475,Bluetooth,-51
0.510,Bluetooth,-51
0.511,Bluetooth,-51
0.542,Bluetooth,-53
0.543,Bluetooth,-53
0.604,Bluetooth,-50
0.605,Bluetooth,-51
0.634,Bluetooth,-51
0.635,Bluetooth,-51
0.667,Bluetooth,-53
0.668,Bluetooth,-53
0.729,Bluetooth,-51
0.729,Bluetooth,-51
0.761,Bluetooth,-51
0.762,Bluetooth,-51
0.823,Bluetooth,-51
0.824,Bluetooth,-52
0.888,Bluetooth,-51
0.918,Bluetooth,-54
0.919,Bluetooth,-52
0.949,Bluetooth,-51
0.950,Bluetooth,-52
1.010,Bluetooth,-51
1.011,Bluetooth,-52
1.044,Bluetooth,-53
1.044,Bluetooth,-53
1.072,Bluetooth,-51
1.073,Bluetooth,-52
1.105,Bluetooth,-52
1.106,Bluetooth,-50
1.168,Bluetooth,-53
1.169,Bluetooth,-53
1.202,Bluetooth,-51
1.203,Bluetooth,-52
1.330,Bluetooth,-51
1.331,Bluetooth,-51
1.361,Bluetooth,-52
1.362,Bluetooth,-50
1.393,Bluetooth,-53
1.394,Bluetooth,-53
1.428,Bluetooth,-51
1.429,Bluetooth,-51
1.458,Bluetooth,-51
1.459,Bluetooth,-50
1.490,Bluetooth,-52
1.491,Bluetooth,-52
1.519,Bluetooth,-53
1.521,Bluetooth,-53
1.552,Bluetooth,-51
1.552,Bluetooth,-51
1.585,Bluetooth,-51
1.586,Bluetooth,-51
1.649,Bluetooth,-53
1.650,Bluetooth,-54
1.679,Bluetooth,-52
1.680,Bluetooth,-51
1.709,Bluetooth,-51
1.710,Bluetooth,-51
1.743,Bluetooth,-53
1.744,Bluetooth,-53
1.800,Bluetooth,-51
1.801,Bluetooth,-50
1.836,Bluetooth,-52
1.837,Bluetooth,-51
1.966,Bluetooth,-51
1.967,Bluetooth,-51
2.001,Bluetooth,-53
2.001,Bluetooth,-53
2.029,Bluetooth,-52
2.030,Bluetooth,-52
2.060,Bluetooth,-51
2.061,Bluetooth,-52
2.089,Bluetooth,-51
2.090,Bluetooth,-51
2.120,Bluetooth,-54
2.121,Bluetooth,-53
2.248,Bluetooth,-54
2.249,Bluetooth,-53
2.275,Bluetooth,-52
2.276,Bluetooth,-53
2.312,Bluetooth,-51
2.313,Bluetooth,-50
2.343,Bluetooth,-53
2.344,Bluetooth,-53
2.407,Bluetooth,-52
2.408,Bluetooth,-52
2.438,Bluetooth,-50
2.440,Bluetooth,-51
2.470,Bluetooth,-53
2.471,Bluetooth,-53
2.501,Bluetooth,-53
2.502,Bluetooth,-52
2.566,Bluetooth,-50
2.568,Bluetooth,-52
2.598,Bluetooth,-53
2.599,Bluetooth,-52
2.627,Bluetooth,-51
2.627,Bluetooth,-52
2.664,Bluetooth,-51
2.665,Bluetooth,-51
2.725,Bluetooth,-53
2.727,Bluetooth,-53
2.756,Bluetooth,-51
2.785,Bluetooth,-52
2.787,Bluetooth,-51
2.822,Bluetooth,-53
2.886,Bluetooth,-53
2.887,Bluetooth,-53
2.915,Bluetooth,-51
2.916,Bluetooth,-51
2.950,Bluetooth,-51
