Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.054,Bluetooth,-55
0.056,Bluetooth,-55
0.090,Bluetooth,-56
0.093,Bluetooth,-56
0.127,Bluetooth,-55
0.130,Bluetooth,-55
0.166,Bluetooth,-71
0.168,Bluetooth,-72
0.233,Bluetooth,-52
0.267,Bluetooth,-55
0.269,Bluetooth,-57
0.306,Bluetooth,-54
0.308,Bluetooth,-54
0.341,Bluetooth,-66
0.343,Bluetooth,-66
0.379,Bluetooth,-64
0.381,Bluetooth,-64
0.450,Bluetooth,-57
0.452,Bluetooth,-57
0.519,Bluetooth,-56
0.584,Bluetooth,-59
0.586,Bluetooth,-59
0.624,Bluetooth,-57
0.655,Bluetooth,-58
0.658,Bluetooth,-58
0.685,Bluetooth,-66
0.686,Bluetooth,-66
0.715,Bluetooth,-62
0.716,Bluetooth,-63
0.745,Bluetooth,-60
0.746,Bluetooth,-61
0.785,Bluetooth,-62
0.787,Bluetooth,-64
0.860,Bluetooth,-60
0.861,Bluetooth,-61
0.931,Bluetooth,-59
0.933,Bluetooth,-60
1.192,Bluetooth,-55
1.195,Bluetooth,-55
1.291,Bluetooth,-56
1.293,Bluetooth,-56
1.330,Bluetooth,-52
1.332,Bluetooth,-53
1.368,Bluetooth,-53
1.369,Bluetooth,-52
1.403,Bluetooth,-53
1.405,Bluetooth,-53
1.441,Bluetooth,-53
1.509,Bluetooth,-53
1.510,Bluetooth,-54
1.616,Bluetooth,-52
1.617,Bluetooth,-51
1.652,Bluetooth,-50
1.654,Bluetooth,-50
1.693,Bluetooth,-55
1.695,Bluetooth,-54
1.728,Bluetooth,-55
1.793,Bluetooth,-54
1.831,Bluetooth,-57
1.833,Bluetooth,-57
1.867,Bluetooth,-63
1.870,Bluetooth,-64
1.907,Bluetooth,-52
1.910,Bluetooth,-52
2.017,Bluetooth,-53
2.052,Bluetooth,-62
2.055,Bluetooth,-63
2.194,Bluetooth,-65
2.196,Bluetooth,-65
2.226,Bluetooth,-51
2.228,Bluetooth,-50
2.263,Bluetooth,-53
2.264,Bluetooth,-53
2.340,Bluetooth,-66
2.380,Bluetooth,-65
2.382,Bluetooth,-65
2.414,Bluetooth,-50
2.416,Bluetooth,-50
2.492,Bluetooth,-51
2.494,Bluetooth,-51
2.528,Bluetooth,-57
2.529,Bluetooth,-57
2.561,Bluetooth,-67
2.597,Bluetooth,-51
2.598,Bluetooth,-51
2.703,Bluetooth,-51
2.705,Bluetooth,-50
2.743,Bluetooth,-56
2.783,Bluetooth,-61
2.785,Bluetooth,-62
2.855,Bluetooth,-56
2.857,Bluetooth,-56
2.890,Bluetooth,-61
2.892,Bluetooth,-62
2.920,Bluetooth,-55
3.026,Bluetooth,-60
3.028,Bluetooth,-60
3.128,Bluetooth,-54
3.130,Bluetooth,-54
3.167,Bluetooth,-56
3.170,Bluetooth,-56
3.235,Bluetooth,-55
3.305,Bluetooth,-53
3.307,Bluetooth,-52
3.336,Bluetooth,-57
3.338,Bluetooth,-57
3.368,Bluetooth,-56
3.371,Bluetooth,-56
3.511,Bluetooth,-56
3.512,Bluetooth,-56
3.551,Bluetooth,-52
3.553,Bluetooth,-52
3.619,Bluetooth,-56
3.621,Bluetooth,-56
3.654,Bluetooth,-50
3.656,Bluetooth,-51
3.758,Bluetooth,-54
3.759,Bluetooth,-55
