Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-50
0.001,Bluetooth,-49
0.041,Bluetooth,-49
0.042,Bluetooth,-48
0.074,Bluetooth,-54
0.075,Bluetooth,-55
0.108,Bluetooth,-47
0.110,Bluetooth,-49
0.141,Bluetooth,-54
0.143,Bluetooth,-55
0.170,Bluetooth,-53
0.171,Bluetooth,-53
0.200,Bluetooth,-48
0.202,Bluetooth,-47
0.237,Bluetooth,-48
0.238,Bluetooth,-50
0.277,Bluetooth,-48
0.278,Bluetooth,-48
0.390,Bluetooth,-48
0.391,Bluetooth,-47
0.424,Bluetooth,-46
0.425,Bluetooth,-46
0.457,Bluetooth,-46
0.458,Bluetooth,-45
0.526,Bluetooth,-46
0.527,Bluetooth,-47
0.560,Bluetooth,-46
0.561,Bluetooth,-46
0.592,Bluetooth,-43
0.593,Bluetooth,-43
0.629,Bluetooth,-41
0.669,Bluetooth,-47
0.671,Bluetooth,-47
0.746,Bluetooth,-47
0.747,Bluetooth,-47
0.817,Bluetooth,-49
0.819,Bluetooth,-50
0.846,Bluetooth,-45
0.848,Bluetooth,-46
0.875,Bluetooth,-51
0.876,Bluetooth,-50
0.906,Bluetooth,-52
0.907,Bluetooth,-53
0.941,Bluetooth,-50
0.943,Bluetooth,-52
0.970,Bluetooth,-45
0.971,Bluetooth,-46
1.008,Bluetooth,-50
1.009,Bluetooth,-49
1.081,Bluetooth,-43
1.082,Bluetooth,-46
1.110,Bluetooth,-43
1.111,Bluetooth,-44
1.141,Bluetooth,-45
1.143,Bluetooth,-45
1.178,Bluetooth,-44
1.179,Bluetooth,-45
1.216,Bluetooth,-44
1.218,Bluetooth,-44
1.254,Bluetooth,-45
1.255,Bluetooth,-46
1.321,Bluetooth,-46
1.322,Bluetooth,-46
1.358,Bluetooth,-44
1.430,Bluetooth,-47
1.432,Bluetooth,-46
1.464,Bluetooth,-43
1.465,Bluetooth,-43
1.506,Bluetooth,-47
1.507,Bluetooth,-45
1.538,Bluetooth,-46
