Distance,15.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-71
0.001,Bluetooth,-71
0.107,Bluetooth,-69
0.108,Bluetooth,-69
0.140,Bluetooth,-67
0.141,Bluetooth,-68
0.179,Bluetooth,-61
0.180,Bluetooth,-61
0.212,Bluetooth,-71
0.214,Bluetooth,-68
0.321,Bluetooth,-66
0.323,Bluetooth,-66
0.351,Bluetooth,-65
0.352,Bluetooth,-66
0.382,Bluetooth,-68
0.383,Bluetooth,-69
0.421,Bluetooth,-61
0.423,Bluetooth,-60
0.457,Bluetooth,-64
0.494,Bluetooth,-67
0.495,Bluetooth,-67
0.525,Bluetooth,-60
0.526,Bluetooth,-60
0.662,Bluetooth,-60
0.663,Bluetooth,-61
0.763,Bluetooth,-60
0.764,Bluetooth,-59
0.795,Bluetooth,-60
0.796,Bluetooth,-60
0.827,Bluetooth,-68
0.828,Bluetooth,-67
0.902,Bluetooth,-59
0.903,Bluetooth,-59
0.941,Bluetooth,-65
0.942,Bluetooth,-66
0.974,Bluetooth,-66
1.007,Bluetooth,-60
1.081,Bluetooth,-67
1.082,Bluetooth,-65
1.155,Bluetooth,-61
1.157,Bluetooth,-61
1.185,Bluetooth,-66
1.186,Bluetooth,-66
1.217,Bluetooth,-66
1.218,Bluetooth,-65
1.256,Bluetooth,-60
1.258,Bluetooth,-61
1.294,Bluetooth,-65
1.295,Bluetooth,-64
1.324,Bluetooth,-65
1.326,Bluetooth,-66
1.356,Bluetooth,-66
1.358,Bluetooth,-67
1.387,Bluetooth,-61
1.388,Bluetooth,-61
1.459,Bluetooth,-65
1.460,Bluetooth,-66
1.489,Bluetooth,-61
1.490,Bluetooth,-62
1.519,Bluetooth,-63
1.520,Bluetooth,-62
1.554,Bluetooth,-66
1.555,Bluetooth,-66
1.659,Bluetooth,-65
1.660,Bluetooth,-66
1.700,Bluetooth,-65
1.701,Bluetooth,-65
1.736,Bluetooth,-65
1.737,Bluetooth,-66
1.773,Bluetooth,-67
1.774,Bluetooth,-66
1.842,Bluetooth,-65
1.843,Bluetooth,-64
1.878,Bluetooth,-65
1.879,Bluetooth,-65
2.057,Bluetooth,-67
2.058,Bluetooth,-66
2.088,Bluetooth,-63
2.089,Bluetooth,-62
2.122,Bluetooth,-66
2.123,Bluetooth,-65
2.162,Bluetooth,-66
2.163,Bluetooth,-67
2.202,Bluetooth,-63
2.203,Bluetooth,-62
2.233,Bluetooth,-61
2.234,Bluetooth,-61
2.264,Bluetooth,-65
2.265,Bluetooth,-66
2.368,Bluetooth,-65
2.369,Bluetooth,-66
2.430,Bluetooth,-66
2.432,Bluetooth,-66
2.502,Bluetooth,-66
2.503,Bluetooth,-65
2.536,Bluetooth,-67
2.538,Bluetooth,-67
2.575,Bluetooth,-60
2.576,Bluetooth,-59
2.644,Bluetooth,-67
2.645,Bluetooth,-69
2.721,Bluetooth,-68
2.722,Bluetooth,-66
2.758,Bluetooth,-68
2.759,Bluetooth,-68
2.796,Bluetooth,-67
2.797,Bluetooth,-68
2.857,Bluetooth,-68
2.931,Bluetooth,-63
2.932,Bluetooth,-63
2.961,Bluetooth,-69
2.962,Bluetooth,-69
3.035,Bluetooth,-69
3.036,Bluetooth,-69
3.073,Bluetooth,-65
3.074,Bluetooth,-64
3.109,Bluetooth,-69
3.110,Bluetooth,-68
3.149,Bluetooth,-72
3.150,Bluetooth,-73
3.220,Bluetooth,-68
3.222,Bluetooth,-66
3.255,Bluetooth,-67
3.256,Bluetooth,-67
3.293,Bluetooth,-67
3.295,Bluetooth,-67
3.361,Bluetooth,-64
3.363,Bluetooth,-65
3.401,Bluetooth,-67
3.510,Bluetooth,-64
3.511,Bluetooth,-63
3.582,Bluetooth,-65
3.621,Bluetooth,-64
3.622,Bluetooth,-64
3.692,Bluetooth,-66
3.693,Bluetooth,-66
3.723,Bluetooth,-63
3.724,Bluetooth,-64
3.755,Bluetooth,-64
3.756,Bluetooth,-65
3.794,Bluetooth,-67
3.795,Bluetooth,-66
3.832,Bluetooth,-68
3.834,Bluetooth,-67
3.865,Bluetooth,-64
3.866,Bluetooth,-65
3.901,Bluetooth,-66
3.902,Bluetooth,-66
103.836,Bluetooth,-69
103.838,Bluetooth,-71
103.868,Bluetooth,-68
103.901,Bluetooth,-72
103.902,Bluetooth,-72
103.938,Bluetooth,-72
103.939,Bluetooth,-70
103.974,Bluetooth,-66
