Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-36
0.002,Bluetooth,-36
0.033,Bluetooth,-36
0.035,Bluetooth,-35
0.102,Bluetooth,-33
0.104,Bluetooth,-34
0.134,Bluetooth,-34
0.136,Bluetooth,-34
0.244,Bluetooth,-41
0.285,Bluetooth,-44
0.286,Bluetooth,-44
0.355,Bluetooth,-43
0.357,Bluetooth,-43
0.432,Bluetooth,-44
0.433,Bluetooth,-45
0.467,Bluetooth,-41
0.469,Bluetooth,-41
0.508,Bluetooth,-63
0.509,Bluetooth,-63
0.574,Bluetooth,-45
0.576,Bluetooth,-45
0.608,Bluetooth,-45
0.609,Bluetooth,-45
0.648,Bluetooth,-43
0.649,Bluetooth,-42
0.676,Bluetooth,-48
0.677,Bluetooth,-49
0.709,Bluetooth,-50
0.710,Bluetooth,-49
0.742,Bluetooth,-51
0.742,Bluetooth,-52
0.775,Bluetooth,-66
0.776,Bluetooth,-66
0.806,Bluetooth,-54
0.807,Bluetooth,-56
0.946,Bluetooth,-47
0.947,Bluetooth,-48
1.022,Bluetooth,-45
1.023,Bluetooth,-46
1.060,Bluetooth,-45
1.061,Bluetooth,-45
1.094,Bluetooth,-48
1.095,Bluetooth,-49
1.125,Bluetooth,-46
1.126,Bluetooth,-45
1.164,Bluetooth,-43
1.166,Bluetooth,-42
1.278,Bluetooth,-52
1.279,Bluetooth,-52
1.306,Bluetooth,-44
1.307,Bluetooth,-44
1.343,Bluetooth,-45
1.344,Bluetooth,-45
1.375,Bluetooth,-54
1.376,Bluetooth,-56
1.409,Bluetooth,-51
1.410,Bluetooth,-52
1.441,Bluetooth,-51
1.442,Bluetooth,-51
1.508,Bluetooth,-57
1.538,Bluetooth,-61
1.540,Bluetooth,-61
1.576,Bluetooth,-56
1.577,Bluetooth,-56
1.613,Bluetooth,-77
1.614,Bluetooth,-78
1.649,Bluetooth,-55
1.688,Bluetooth,-51
1.689,Bluetooth,-51
1.729,Bluetooth,-60
1.730,Bluetooth,-60
1.759,Bluetooth,-59
1.760,Bluetooth,-59
1.799,Bluetooth,-52
1.801,Bluetooth,-53
1.861,Bluetooth,-63
1.862,Bluetooth,-63
1.898,Bluetooth,-59
1.900,Bluetooth,-59
2.006,Bluetooth,-59
2.007,Bluetooth,-58
2.114,Bluetooth,-52
2.116,Bluetooth,-52
2.299,Bluetooth,-51
2.300,Bluetooth,-51
2.334,Bluetooth,-59
2.335,Bluetooth,-58
2.372,Bluetooth,-53
2.373,Bluetooth,-53
2.402,Bluetooth,-50
2.404,Bluetooth,-52
2.440,Bluetooth,-57
2.441,Bluetooth,-57
2.478,Bluetooth,-51
2.580,Bluetooth,-59
2.581,Bluetooth,-60
2.672,Bluetooth,-60
