Distance,6.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.013,Bluetooth,-75
0.014,Bluetooth,-74
0.047,Bluetooth,-75
0.048,Bluetooth,-75
0.080,Bluetooth,-66
0.081,Bluetooth,-67
0.112,Bluetooth,-74
0.113,Bluetooth,-73
0.140,Bluetooth,-74
0.142,Bluetooth,-75
0.174,Bluetooth,-67
0.175,Bluetooth,-66
0.207,Bluetooth,-67
0.210,Bluetooth,-66
0.237,Bluetooth,-74
0.238,Bluetooth,-74
0.266,Bluetooth,-75
0.267,Bluetooth,-75
0.297,Bluetooth,-67
0.298,Bluetooth,-67
0.328,Bluetooth,-67
0.329,Bluetooth,-67
0.358,Bluetooth,-74
0.359,Bluetooth,-73
0.387,Bluetooth,-75
0.388,Bluetooth,-75
0.425,Bluetooth,-67
0.426,Bluetooth,-67
0.460,Bluetooth,-73
0.461,Bluetooth,-73
0.525,Bluetooth,-76
0.526,Bluetooth,-76
0.554,Bluetooth,-66
0.555,Bluetooth,-68
0.584,Bluetooth,-74
0.585,Bluetooth,-72
0.616,Bluetooth,-74
0.617,Bluetooth,-75
0.646,Bluetooth,-75
0.647,Bluetooth,-74
0.676,Bluetooth,-66
0.678,Bluetooth,-66
0.710,Bluetooth,-74
0.711,Bluetooth,-72
0.738,Bluetooth,-74
0.739,Bluetooth,-75
0.772,Bluetooth,-67
0.775,Bluetooth,-67
0.804,Bluetooth,-67
0.805,Bluetooth,-66
0.840,Bluetooth,-73
0.842,Bluetooth,-73
0.868,Bluetooth,-76
0.870,Bluetooth,-75
0.901,Bluetooth,-66
0.902,Bluetooth,-67
0.934,Bluetooth,-73
0.936,Bluetooth,-75
0.965,Bluetooth,-72
0.966,Bluetooth,-73
0.995,Bluetooth,-76
0.996,Bluetooth,-76
1.029,Bluetooth,-67
1.029,Bluetooth,-67
1.063,Bluetooth,-75
1.065,Bluetooth,-73
1.094,Bluetooth,-75
1.095,Bluetooth,-75
1.159,Bluetooth,-66
1.159,Bluetooth,-66
1.190,Bluetooth,-73
1.191,Bluetooth,-73
1.222,Bluetooth,-75
1.223,Bluetooth,-75
1.253,Bluetooth,-67
