Distance,15.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,pocket
RXCarry,pocket
RXPose,standing
TXPose,standing
0.000,Bluetooth,-55
0.001,Bluetooth,-55
0.034,Bluetooth,-67
0.035,Bluetooth,-68
0.069,Bluetooth,-56
0.070,Bluetooth,-57
0.142,Bluetooth,-63
0.143,Bluetooth,-63
0.241,Bluetooth,-54
0.242,Bluetooth,-54
0.275,Bluetooth,-50
0.276,Bluetooth,-50
0.310,Bluetooth,-49
0.311,Bluetooth,-49
0.347,Bluetooth,-53
0.349,Bluetooth,-52
0.381,Bluetooth,-55
0.382,Bluetooth,-55
0.409,Bluetooth,-52
0.410,Bluetooth,-52
0.450,Bluetooth,-54
0.451,Bluetooth,-53
0.599,Bluetooth,-65
0.600,Bluetooth,-65
0.665,Bluetooth,-64
0.666,Bluetooth,-64
0.697,Bluetooth,-54
0.699,Bluetooth,-55
0.733,Bluetooth,-58
0.734,Bluetooth,-59
0.764,Bluetooth,-52
0.765,Bluetooth,-54
0.827,Bluetooth,-54
0.828,Bluetooth,-55
0.865,Bluetooth,-57
0.866,Bluetooth,-57
0.902,Bluetooth,-56
0.972,Bluetooth,-58
0.973,Bluetooth,-58
1.003,Bluetooth,-57
1.038,Bluetooth,-57
1.079,Bluetooth,-57
1.142,Bluetooth,-56
1.222,Bluetooth,-60
1.223,Bluetooth,-59
1.251,Bluetooth,-54
1.252,Bluetooth,-53
1.288,Bluetooth,-56
1.289,Bluetooth,-55
1.319,Bluetooth,-57
1.320,Bluetooth,-58
1.355,Bluetooth,-56
1.356,Bluetooth,-55
1.385,Bluetooth,-54
1.386,Bluetooth,-54
1.418,Bluetooth,-54
1.419,Bluetooth,-63
1.453,Bluetooth,-56
1.454,Bluetooth,-55
1.485,Bluetooth,-58
1.486,Bluetooth,-59
1.725,Bluetooth,-63
1.726,Bluetooth,-64
1.761,Bluetooth,-65
1.762,Bluetooth,-65
1.796,Bluetooth,-65
1.797,Bluetooth,-65
1.836,Bluetooth,-64
1.837,Bluetooth,-64
1.873,Bluetooth,-64
1.874,Bluetooth,-66
1.940,Bluetooth,-62
1.941,Bluetooth,-61
2.014,Bluetooth,-54
2.015,Bluetooth,-54
2.042,Bluetooth,-53
2.079,Bluetooth,-56
2.080,Bluetooth,-56
2.148,Bluetooth,-54
2.149,Bluetooth,-53
2.185,Bluetooth,-52
2.186,Bluetooth,-52
2.218,Bluetooth,-53
2.219,Bluetooth,-52
2.254,Bluetooth,-57
2.256,Bluetooth,-55
2.290,Bluetooth,-52
2.291,Bluetooth,-55
2.325,Bluetooth,-52
2.326,Bluetooth,-52
2.360,Bluetooth,-55
2.361,Bluetooth,-55
2.586,Bluetooth,-58
2.587,Bluetooth,-50
2.620,Bluetooth,-77
2.621,Bluetooth,-77
2.659,Bluetooth,-59
2.660,Bluetooth,-60
2.689,Bluetooth,-49
2.690,Bluetooth,-50
2.719,Bluetooth,-66
2.721,Bluetooth,-65
2.763,Bluetooth,-64
2.764,Bluetooth,-64
2.869,Bluetooth,-65
2.870,Bluetooth,-65
2.900,Bluetooth,-57
2.901,Bluetooth,-57
2.934,Bluetooth,-52
2.936,Bluetooth,-51
2.963,Bluetooth,-60
2.965,Bluetooth,-61
3.000,Bluetooth,-57
3.001,Bluetooth,-57
3.097,Bluetooth,-60
3.098,Bluetooth,-61
3.162,Bluetooth,-53
3.164,Bluetooth,-54
3.194,Bluetooth,-62
3.195,Bluetooth,-62
3.234,Bluetooth,-56
3.235,Bluetooth,-56
3.265,Bluetooth,-56
3.266,Bluetooth,-57
3.297,Bluetooth,-54
3.298,Bluetooth,-54
3.326,Bluetooth,-60
3.366,Bluetooth,-54
3.368,Bluetooth,-54
3.442,Bluetooth,-56
3.443,Bluetooth,-55
3.479,Bluetooth,-53
3.481,Bluetooth,-53
3.546,Bluetooth,-67
3.547,Bluetooth,-66
3.574,Bluetooth,-54
3.576,Bluetooth,-54
3.614,Bluetooth,-55
3.615,Bluetooth,-55
3.649,Bluetooth,-60
3.650,Bluetooth,-60
3.687,Bluetooth,-56
3.688,Bluetooth,-55
3.725,Bluetooth,-57
3.727,Bluetooth,-58
3.827,Bluetooth,-57
3.828,Bluetooth,-57
3.857,Bluetooth,-57
3.858,Bluetooth,-57
3.893,Bluetooth,-60
3.894,Bluetooth,-59
3.929,Bluetooth,-56
3.930,Bluetooth,-55
3.968,Bluetooth,-57
3.969,Bluetooth,-57
34.152,Bluetooth,-65
34.154,Bluetooth,-64
34.186,Bluetooth,-64
34.187,Bluetooth,-64
34.359,Bluetooth,-63
34.360,Bluetooth,-63
34.423,Bluetooth,-63
34.424,Bluetooth,-63
34.464,Bluetooth,-63
34.466,Bluetooth,-61
34.501,Bluetooth,-63
34.502,Bluetooth,-63
34.537,Bluetooth,-62
34.538,Bluetooth,-62
34.573,Bluetooth,-63
34.614,Bluetooth,-62
34.615,Bluetooth,-62
34.649,Bluetooth,-62
34.651,Bluetooth,-63
34.681,Bluetooth,-61
34.682,Bluetooth,-62
34.778,Bluetooth,-64
34.779,Bluetooth,-61
34.817,Bluetooth,-62
34.818,Bluetooth,-61
34.856,Bluetooth,-63
34.884,Bluetooth,-62
34.885,Bluetooth,-62
34.990,Bluetooth,-63
34.991,Bluetooth,-63
35.024,Bluetooth,-62
35.026,Bluetooth,-61
35.055,Bluetooth,-62
35.056,Bluetooth,-62
35.091,Bluetooth,-63
35.092,Bluetooth,-63
35.127,Bluetooth,-62
35.128,Bluetooth,-62
35.168,Bluetooth,-61
35.169,Bluetooth,-62
35.317,Bluetooth,-63
35.318,Bluetooth,-63
35.346,Bluetooth,-63
35.348,Bluetooth,-62
35.382,Bluetooth,-63
35.383,Bluetooth,-63
35.414,Bluetooth,-62
35.415,Bluetooth,-62
35.455,Bluetooth,-63
35.456,Bluetooth,-63
35.526,Bluetooth,-62
35.527,Bluetooth,-62
35.559,Bluetooth,-62
35.560,Bluetooth,-63
35.636,Bluetooth,-62
35.637,Bluetooth,-62
35.668,Bluetooth,-62
35.669,Bluetooth,-62
35.739,Bluetooth,-63
35.741,Bluetooth,-62
35.768,Bluetooth,-62
35.770,Bluetooth,-62
35.805,Bluetooth,-63
35.806,Bluetooth,-63
35.836,Bluetooth,-63
35.837,Bluetooth,-63
35.876,Bluetooth,-62
35.877,Bluetooth,-63
35.908,Bluetooth,-62
35.909,Bluetooth,-62
35.940,Bluetooth,-63
