Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
0.000,Bluetooth,-79
0.001,Bluetooth,-80
0.032,Bluetooth,-75
0.033,Bluetooth,-76
0.065,Bluetooth,-80
0.066,Bluetooth,-78
0.095,Bluetooth,-78
0.096,Bluetooth,-79
0.125,Bluetooth,-79
0.127,Bluetooth,-80
0.156,Bluetooth,-76
0.158,Bluetooth,-76
0.191,Bluetooth,-78
0.193,Bluetooth,-79
0.220,Bluetooth,-78
0.221,Bluetooth,-79
0.253,Bluetooth,-79
0.255,Bluetooth,-78
0.286,Bluetooth,-75
0.287,Bluetooth,-75
0.322,Bluetooth,-77
0.323,Bluetooth,-76
0.351,Bluetooth,-78
0.352,Bluetooth,-78
0.382,Bluetooth,-77
0.383,Bluetooth,-76
0.415,Bluetooth,-75
0.416,Bluetooth,-76
0.445,Bluetooth,-75
0.447,Bluetooth,-74
0.476,Bluetooth,-79
0.478,Bluetooth,-79
0.507,Bluetooth,-74
0.508,Bluetooth,-74
0.537,Bluetooth,-74
0.538,Bluetooth,-74
0.567,Bluetooth,-76
0.568,Bluetooth,-76
0.596,Bluetooth,-78
0.597,Bluetooth,-78
0.627,Bluetooth,-73
0.628,Bluetooth,-73
0.657,Bluetooth,-72
0.658,Bluetooth,-72
0.688,Bluetooth,-76
0.689,Bluetooth,-75
0.718,Bluetooth,-76
0.720,Bluetooth,-77
0.752,Bluetooth,-73
0.753,Bluetooth,-73
0.784,Bluetooth,-76
0.785,Bluetooth,-76
0.814,Bluetooth,-76
0.815,Bluetooth,-76
0.846,Bluetooth,-75
0.848,Bluetooth,-76
0.877,Bluetooth,-72
0.878,Bluetooth,-71
0.912,Bluetooth,-74
0.913,Bluetooth,-73
0.943,Bluetooth,-77
0.945,Bluetooth,-76
0.973,Bluetooth,-77
0.977,Bluetooth,-77
1.005,Bluetooth,-73
1.006,Bluetooth,-72
1.040,Bluetooth,-75
1.041,Bluetooth,-76
1.068,Bluetooth,-75
1.070,Bluetooth,-76
1.100,Bluetooth,-72
1.101,Bluetooth,-72
1.136,Bluetooth,-72
1.137,Bluetooth,-73
1.167,Bluetooth,-74
1.168,Bluetooth,-75
1.200,Bluetooth,-75
1.201,Bluetooth,-77
1.232,Bluetooth,-72
1.233,Bluetooth,-73
1.262,Bluetooth,-73
1.264,Bluetooth,-74
1.293,Bluetooth,-74
1.295,Bluetooth,-73
1.323,Bluetooth,-77
1.324,Bluetooth,-77
1.359,Bluetooth,-73
1.362,Bluetooth,-71
1.394,Bluetooth,-75
1.395,Bluetooth,-74
1.427,Bluetooth,-76
1.428,Bluetooth,-77
1.457,Bluetooth,-72
1.459,Bluetooth,-72
1.488,Bluetooth,-72
1.489,Bluetooth,-72
1.520,Bluetooth,-74
1.521,Bluetooth,-74
1.552,Bluetooth,-78
1.553,Bluetooth,-77
1.584,Bluetooth,-72
1.585,Bluetooth,-72
1.614,Bluetooth,-72
1.615,Bluetooth,-72
1.645,Bluetooth,-75
1.647,Bluetooth,-74
1.673,Bluetooth,-75
1.674,Bluetooth,-75
1.707,Bluetooth,-72
1.708,Bluetooth,-72
1.740,Bluetooth,-75
1.741,Bluetooth,-76
1.770,Bluetooth,-76
1.771,Bluetooth,-74
1.798,Bluetooth,-77
1.799,Bluetooth,-78
1.830,Bluetooth,-72
1.831,Bluetooth,-72
1.862,Bluetooth,-75
1.864,Bluetooth,-76
1.893,Bluetooth,-76
1.895,Bluetooth,-77
1.922,Bluetooth,-77
1.923,Bluetooth,-78
1.954,Bluetooth,-72
1.955,Bluetooth,-73
1.987,Bluetooth,-75
