Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-62
0.000,Bluetooth,-62
0.029,Bluetooth,-56
0.030,Bluetooth,-56
0.062,Bluetooth,-58
0.063,Bluetooth,-57
0.125,Bluetooth,-57
0.126,Bluetooth,-58
0.157,Bluetooth,-55
0.159,Bluetooth,-55
0.189,Bluetooth,-57
0.190,Bluetooth,-58
0.220,Bluetooth,-59
0.222,Bluetooth,-59
0.256,Bluetooth,-54
0.257,Bluetooth,-54
0.321,Bluetooth,-63
0.322,Bluetooth,-63
0.349,Bluetooth,-65
0.349,Bluetooth,-65
0.442,Bluetooth,-63
0.443,Bluetooth,-63
0.472,Bluetooth,-59
0.474,Bluetooth,-60
0.509,Bluetooth,-58
0.510,Bluetooth,-59
0.543,Bluetooth,-64
0.544,Bluetooth,-64
0.572,Bluetooth,-59
0.573,Bluetooth,-60
0.636,Bluetooth,-59
0.638,Bluetooth,-59
0.670,Bluetooth,-63
0.671,Bluetooth,-62
0.699,Bluetooth,-60
0.701,Bluetooth,-60
0.733,Bluetooth,-57
0.764,Bluetooth,-58
0.764,Bluetooth,-58
0.795,Bluetooth,-61
0.796,Bluetooth,-60
0.828,Bluetooth,-58
0.829,Bluetooth,-58
0.864,Bluetooth,-58
0.865,Bluetooth,-59
0.897,Bluetooth,-61
0.898,Bluetooth,-62
0.958,Bluetooth,-58
0.959,Bluetooth,-59
0.991,Bluetooth,-57
0.993,Bluetooth,-57
1.029,Bluetooth,-60
1.029,Bluetooth,-61
1.056,Bluetooth,-58
1.057,Bluetooth,-58
1.123,Bluetooth,-58
1.124,Bluetooth,-57
1.187,Bluetooth,-62
1.188,Bluetooth,-62
1.218,Bluetooth,-58
1.219,Bluetooth,-58
1.251,Bluetooth,-56
1.252,Bluetooth,-56
1.344,Bluetooth,-58
1.345,Bluetooth,-58
1.374,Bluetooth,-57
1.375,Bluetooth,-57
1.406,Bluetooth,-62
