Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-65
0.001,Bluetooth,-64
0.074,Bluetooth,-60
0.075,Bluetooth,-60
0.209,Bluetooth,-61
0.211,Bluetooth,-60
0.242,Bluetooth,-65
0.243,Bluetooth,-65
0.275,Bluetooth,-71
0.275,Bluetooth,-71
0.307,Bluetooth,-60
0.309,Bluetooth,-61
0.347,Bluetooth,-64
0.347,Bluetooth,-65
0.370,Bluetooth,-65
0.371,Bluetooth,-64
0.407,Bluetooth,-70
0.442,Bluetooth,-60
0.443,Bluetooth,-61
0.478,Bluetooth,-65
0.479,Bluetooth,-66
0.518,Bluetooth,-70
0.519,Bluetooth,-69
0.554,Bluetooth,-60
0.555,Bluetooth,-61
0.588,Bluetooth,-65
0.590,Bluetooth,-65
0.618,Bluetooth,-68
0.619,Bluetooth,-68
0.650,Bluetooth,-70
0.650,Bluetooth,-69
0.681,Bluetooth,-60
0.682,Bluetooth,-60
0.715,Bluetooth,-65
0.716,Bluetooth,-64
0.746,Bluetooth,-70
0.747,Bluetooth,-69
0.781,Bluetooth,-60
0.782,Bluetooth,-60
0.811,Bluetooth,-60
0.813,Bluetooth,-61
1.000,Bluetooth,-67
1.001,Bluetooth,-68
1.034,Bluetooth,-61
1.035,Bluetooth,-60
1.104,Bluetooth,-69
1.105,Bluetooth,-68
1.277,Bluetooth,-61
1.278,Bluetooth,-60
1.318,Bluetooth,-66
1.319,Bluetooth,-66
1.354,Bluetooth,-67
1.355,Bluetooth,-67
1.389,Bluetooth,-59
1.390,Bluetooth,-61
1.424,Bluetooth,-64
1.425,Bluetooth,-66
1.455,Bluetooth,-66
1.456,Bluetooth,-67
1.526,Bluetooth,-61
1.527,Bluetooth,-60
1.638,Bluetooth,-61
1.639,Bluetooth,-62
1.677,Bluetooth,-80
1.678,Bluetooth,-78
1.710,Bluetooth,-64
1.711,Bluetooth,-65
1.779,Bluetooth,-77
1.809,Bluetooth,-80
1.914,Bluetooth,-76
1.915,Bluetooth,-75
1.948,Bluetooth,-63
1.950,Bluetooth,-62
1.977,Bluetooth,-60
1.978,Bluetooth,-60
2.012,Bluetooth,-60
2.013,Bluetooth,-59
2.043,Bluetooth,-73
2.044,Bluetooth,-72
2.081,Bluetooth,-67
2.110,Bluetooth,-63
2.112,Bluetooth,-62
2.146,Bluetooth,-86
2.147,Bluetooth,-88
2.184,Bluetooth,-68
2.185,Bluetooth,-69
2.220,Bluetooth,-59
2.221,Bluetooth,-59
2.295,Bluetooth,-71
2.330,Bluetooth,-71
2.332,Bluetooth,-71
2.364,Bluetooth,-61
2.365,Bluetooth,-61
2.395,Bluetooth,-68
2.396,Bluetooth,-68
2.433,Bluetooth,-69
2.434,Bluetooth,-69
2.463,Bluetooth,-63
2.464,Bluetooth,-62
2.530,Bluetooth,-62
2.531,Bluetooth,-63
2.561,Bluetooth,-64
2.562,Bluetooth,-64
2.598,Bluetooth,-61
2.599,Bluetooth,-61
2.632,Bluetooth,-61
2.633,Bluetooth,-61
2.672,Bluetooth,-61
2.673,Bluetooth,-62
2.703,Bluetooth,-61
2.736,Bluetooth,-59
2.737,Bluetooth,-60
2.812,Bluetooth,-61
2.813,Bluetooth,-62
2.847,Bluetooth,-61
2.848,Bluetooth,-60
2.882,Bluetooth,-60
2.883,Bluetooth,-60
2.913,Bluetooth,-60
2.914,Bluetooth,-61
2.942,Bluetooth,-62
2.943,Bluetooth,-61
2.979,Bluetooth,-60
2.980,Bluetooth,-62
3.016,Bluetooth,-62
3.017,Bluetooth,-61
3.050,Bluetooth,-60
3.052,Bluetooth,-60
3.082,Bluetooth,-61
3.084,Bluetooth,-61
3.185,Bluetooth,-62
3.186,Bluetooth,-61
3.320,Bluetooth,-61
3.321,Bluetooth,-61
3.398,Bluetooth,-55
3.400,Bluetooth,-56
3.430,Bluetooth,-60
3.431,Bluetooth,-62
3.466,Bluetooth,-63
3.467,Bluetooth,-65
3.542,Bluetooth,-62
3.543,Bluetooth,-61
3.584,Bluetooth,-66
3.586,Bluetooth,-65
3.625,Bluetooth,-55
3.626,Bluetooth,-55
3.660,Bluetooth,-63
3.661,Bluetooth,-63
3.765,Bluetooth,-55
3.766,Bluetooth,-55
3.796,Bluetooth,-65
3.797,Bluetooth,-66
3.835,Bluetooth,-68
3.836,Bluetooth,-68
3.870,Bluetooth,-55
3.871,Bluetooth,-56
3.905,Bluetooth,-64
3.906,Bluetooth,-63
3.939,Bluetooth,-68
3.940,Bluetooth,-67
74.446,Bluetooth,-65
74.447,Bluetooth,-66
74.483,Bluetooth,-64
74.484,Bluetooth,-63
74.522,Bluetooth,-63
74.552,Bluetooth,-65
74.553,Bluetooth,-65
74.582,Bluetooth,-65
74.583,Bluetooth,-64
74.617,Bluetooth,-63
74.618,Bluetooth,-63
74.685,Bluetooth,-64
74.686,Bluetooth,-63
74.715,Bluetooth,-65
74.749,Bluetooth,-63
74.751,Bluetooth,-63
74.780,Bluetooth,-64
74.781,Bluetooth,-64
74.811,Bluetooth,-64
74.812,Bluetooth,-64
74.921,Bluetooth,-63
74.922,Bluetooth,-64
74.954,Bluetooth,-64
74.954,Bluetooth,-64
74.995,Bluetooth,-64
74.996,Bluetooth,-63
75.027,Bluetooth,-65
75.028,Bluetooth,-63
75.060,Bluetooth,-64
75.061,Bluetooth,-63
75.094,Bluetooth,-63
75.173,Bluetooth,-64
75.174,Bluetooth,-64
75.206,Bluetooth,-64
75.207,Bluetooth,-65
75.242,Bluetooth,-64
75.243,Bluetooth,-64
75.273,Bluetooth,-63
75.274,Bluetooth,-63
75.307,Bluetooth,-64
75.308,Bluetooth,-64
75.344,Bluetooth,-64
75.345,Bluetooth,-64
75.375,Bluetooth,-64
75.376,Bluetooth,-64
75.445,Bluetooth,-65
75.482,Bluetooth,-65
75.484,Bluetooth,-64
75.522,Bluetooth,-64
75.554,Bluetooth,-65
75.555,Bluetooth,-66
75.590,Bluetooth,-64
75.591,Bluetooth,-63
75.624,Bluetooth,-64
75.626,Bluetooth,-63
75.662,Bluetooth,-65
75.663,Bluetooth,-66
75.772,Bluetooth,-64
75.773,Bluetooth,-64
75.806,Bluetooth,-66
75.808,Bluetooth,-65
75.837,Bluetooth,-63
75.839,Bluetooth,-64
75.872,Bluetooth,-63
75.874,Bluetooth,-63
75.910,Bluetooth,-65
75.912,Bluetooth,-65
75.947,Bluetooth,-64
75.949,Bluetooth,-63
75.980,Bluetooth,-63
75.982,Bluetooth,-63
76.018,Bluetooth,-66
76.019,Bluetooth,-65
76.201,Bluetooth,-64
76.202,Bluetooth,-65
76.238,Bluetooth,-63
76.239,Bluetooth,-64
76.346,Bluetooth,-63
76.347,Bluetooth,-63
76.409,Bluetooth,-65
76.409,Bluetooth,-65
76.445,Bluetooth,-63
76.446,Bluetooth,-64
76.519,Bluetooth,-63
76.520,Bluetooth,-65
76.554,Bluetooth,-63
76.555,Bluetooth,-64
76.590,Bluetooth,-65
76.591,Bluetooth,-66
76.622,Bluetooth,-65
76.623,Bluetooth,-66
76.655,Bluetooth,-63
76.686,Bluetooth,-62
76.687,Bluetooth,-63
76.770,Bluetooth,-67
76.771,Bluetooth,-68
76.804,Bluetooth,-65
76.838,Bluetooth,-66
76.839,Bluetooth,-66
76.866,Bluetooth,-68
76.945,Bluetooth,-63
76.946,Bluetooth,-62
77.018,Bluetooth,-67
77.019,Bluetooth,-68
77.048,Bluetooth,-64
77.049,Bluetooth,-65
77.120,Bluetooth,-69
77.121,Bluetooth,-69
77.154,Bluetooth,-65
77.303,Bluetooth,-64
77.304,Bluetooth,-65
