Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.020,Bluetooth,-54
0.021,Bluetooth,-52
0.058,Bluetooth,-52
0.059,Bluetooth,-52
0.097,Bluetooth,-53
0.098,Bluetooth,-53
0.160,Bluetooth,-53
0.161,Bluetooth,-53
0.194,Bluetooth,-51
0.195,Bluetooth,-51
0.228,Bluetooth,-52
0.229,Bluetooth,-51
0.262,Bluetooth,-52
0.263,Bluetooth,-52
0.326,Bluetooth,-50
0.327,Bluetooth,-50
0.357,Bluetooth,-50
0.358,Bluetooth,-49
0.394,Bluetooth,-50
0.395,Bluetooth,-51
0.430,Bluetooth,-49
0.462,Bluetooth,-51
0.463,Bluetooth,-51
0.503,Bluetooth,-50
0.504,Bluetooth,-50
0.532,Bluetooth,-49
0.532,Bluetooth,-49
0.641,Bluetooth,-51
0.641,Bluetooth,-49
0.676,Bluetooth,-48
0.677,Bluetooth,-50
0.717,Bluetooth,-53
0.756,Bluetooth,-52
0.756,Bluetooth,-52
0.795,Bluetooth,-50
0.797,Bluetooth,-50
0.831,Bluetooth,-50
0.832,Bluetooth,-50
0.867,Bluetooth,-52
0.868,Bluetooth,-52
0.904,Bluetooth,-51
0.904,Bluetooth,-53
0.942,Bluetooth,-51
0.943,Bluetooth,-51
1.016,Bluetooth,-53
1.049,Bluetooth,-51
1.050,Bluetooth,-52
1.083,Bluetooth,-53
1.084,Bluetooth,-54
1.184,Bluetooth,-52
1.184,Bluetooth,-53
1.220,Bluetooth,-54
1.221,Bluetooth,-54
1.289,Bluetooth,-53
1.290,Bluetooth,-53
1.389,Bluetooth,-55
1.389,Bluetooth,-55
1.488,Bluetooth,-52
1.489,Bluetooth,-53
1.518,Bluetooth,-53
1.519,Bluetooth,-53
1.555,Bluetooth,-49
1.556,Bluetooth,-49
1.593,Bluetooth,-53
1.594,Bluetooth,-53
1.628,Bluetooth,-54
1.697,Bluetooth,-52
1.698,Bluetooth,-52
1.728,Bluetooth,-49
1.729,Bluetooth,-50
1.803,Bluetooth,-52
1.803,Bluetooth,-52
1.921,Bluetooth,-52
1.960,Bluetooth,-52
1.961,Bluetooth,-52
1.992,Bluetooth,-52
1.993,Bluetooth,-53
2.063,Bluetooth,-52
2.064,Bluetooth,-53
2.166,Bluetooth,-49
2.167,Bluetooth,-49
2.202,Bluetooth,-53
2.203,Bluetooth,-53
2.281,Bluetooth,-53
2.282,Bluetooth,-51
2.418,Bluetooth,-53
2.419,Bluetooth,-53
2.450,Bluetooth,-50
2.450,Bluetooth,-49
2.487,Bluetooth,-52
2.488,Bluetooth,-53
2.526,Bluetooth,-53
2.596,Bluetooth,-53
2.597,Bluetooth,-53
2.671,Bluetooth,-54
2.672,Bluetooth,-53
2.701,Bluetooth,-55
2.702,Bluetooth,-55
2.740,Bluetooth,-50
2.741,Bluetooth,-48
2.812,Bluetooth,-54
2.847,Bluetooth,-54
2.848,Bluetooth,-54
3.122,Bluetooth,-49
3.154,Bluetooth,-54
3.155,Bluetooth,-54
3.186,Bluetooth,-55
3.187,Bluetooth,-54
3.332,Bluetooth,-54
3.333,Bluetooth,-54
3.364,Bluetooth,-53
3.364,Bluetooth,-53
3.402,Bluetooth,-50
3.403,Bluetooth,-49
3.435,Bluetooth,-54
