Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-48
0.001,Bluetooth,-48
0.066,Bluetooth,-48
0.066,Bluetooth,-48
0.096,Bluetooth,-48
0.097,Bluetooth,-48
0.126,Bluetooth,-49
0.302,Bluetooth,-47
0.303,Bluetooth,-48
0.332,Bluetooth,-48
0.332,Bluetooth,-48
0.375,Bluetooth,-49
0.376,Bluetooth,-48
0.511,Bluetooth,-48
0.512,Bluetooth,-49
0.546,Bluetooth,-49
0.547,Bluetooth,-50
0.575,Bluetooth,-49
0.576,Bluetooth,-49
0.712,Bluetooth,-49
0.714,Bluetooth,-49
0.748,Bluetooth,-48
0.783,Bluetooth,-49
0.785,Bluetooth,-49
0.861,Bluetooth,-49
0.862,Bluetooth,-49
0.892,Bluetooth,-50
0.893,Bluetooth,-49
0.930,Bluetooth,-50
0.932,Bluetooth,-49
0.965,Bluetooth,-49
0.965,Bluetooth,-49
0.999,Bluetooth,-49
1.000,Bluetooth,-49
1.039,Bluetooth,-49
1.070,Bluetooth,-49
1.110,Bluetooth,-49
1.112,Bluetooth,-48
1.145,Bluetooth,-49
1.146,Bluetooth,-49
1.281,Bluetooth,-48
1.282,Bluetooth,-49
1.312,Bluetooth,-49
1.313,Bluetooth,-49
1.350,Bluetooth,-49
1.454,Bluetooth,-50
1.455,Bluetooth,-48
1.483,Bluetooth,-48
1.485,Bluetooth,-50
1.519,Bluetooth,-50
1.624,Bluetooth,-49
1.625,Bluetooth,-49
1.626,Bluetooth,-49
1.661,Bluetooth,-49
1.662,Bluetooth,-49
1.698,Bluetooth,-48
1.699,Bluetooth,-50
1.764,Bluetooth,-49
1.764,Bluetooth,-49
1.794,Bluetooth,-49
1.795,Bluetooth,-49
1.831,Bluetooth,-49
1.833,Bluetooth,-48
1.868,Bluetooth,-48
1.868,Bluetooth,-48
1.903,Bluetooth,-49
1.905,Bluetooth,-49
1.938,Bluetooth,-49
1.969,Bluetooth,-49
1.971,Bluetooth,-50
2.005,Bluetooth,-49
2.006,Bluetooth,-49
2.083,Bluetooth,-49
2.084,Bluetooth,-50
2.124,Bluetooth,-48
2.125,Bluetooth,-49
2.160,Bluetooth,-49
2.161,Bluetooth,-49
2.198,Bluetooth,-49
2.199,Bluetooth,-48
2.236,Bluetooth,-48
2.273,Bluetooth,-50
2.275,Bluetooth,-49
2.353,Bluetooth,-48
2.355,Bluetooth,-48
2.391,Bluetooth,-49
2.392,Bluetooth,-49
2.425,Bluetooth,-49
2.426,Bluetooth,-48
2.526,Bluetooth,-49
2.637,Bluetooth,-48
2.638,Bluetooth,-48
2.703,Bluetooth,-48
2.704,Bluetooth,-49
2.805,Bluetooth,-49
2.807,Bluetooth,-49
2.838,Bluetooth,-49
2.917,Bluetooth,-49
2.918,Bluetooth,-49
2.988,Bluetooth,-48
2.990,Bluetooth,-47
3.029,Bluetooth,-50
3.030,Bluetooth,-49
3.062,Bluetooth,-49
3.064,Bluetooth,-49
3.133,Bluetooth,-48
3.172,Bluetooth,-47
3.173,Bluetooth,-49
3.204,Bluetooth,-48
3.204,Bluetooth,-48
3.237,Bluetooth,-48
3.238,Bluetooth,-47
3.344,Bluetooth,-48
3.345,Bluetooth,-48
3.376,Bluetooth,-48
3.377,Bluetooth,-48
3.449,Bluetooth,-48
3.485,Bluetooth,-50
3.486,Bluetooth,-48
3.516,Bluetooth,-48
3.517,Bluetooth,-49
3.556,Bluetooth,-48
3.557,Bluetooth,-49
3.630,Bluetooth,-48
3.631,Bluetooth,-47
3.704,Bluetooth,-48
3.705,Bluetooth,-49
3.738,Bluetooth,-52
3.809,Bluetooth,-51
3.810,Bluetooth,-51
154.386,Bluetooth,-47
154.450,Bluetooth,-49
154.450,Bluetooth,-49
154.485,Bluetooth,-46
154.486,Bluetooth,-47
154.515,Bluetooth,-48
154.516,Bluetooth,-48
154.654,Bluetooth,-52
154.823,Bluetooth,-44
154.824,Bluetooth,-46
154.933,Bluetooth,-45
154.972,Bluetooth,-47
154.972,Bluetooth,-47
155.062,Bluetooth,-49
155.064,Bluetooth,-49
155.095,Bluetooth,-46
155.096,Bluetooth,-46
155.129,Bluetooth,-44
155.130,Bluetooth,-44
155.164,Bluetooth,-48
155.165,Bluetooth,-47
155.200,Bluetooth,-47
155.201,Bluetooth,-47
155.228,Bluetooth,-48
155.268,Bluetooth,-47
155.269,Bluetooth,-48
155.368,Bluetooth,-47
155.369,Bluetooth,-47
155.402,Bluetooth,-48
155.403,Bluetooth,-49
155.435,Bluetooth,-47
155.436,Bluetooth,-47
155.472,Bluetooth,-48
155.473,Bluetooth,-48
155.504,Bluetooth,-49
155.505,Bluetooth,-48
155.543,Bluetooth,-48
155.576,Bluetooth,-48
155.577,Bluetooth,-48
155.613,Bluetooth,-47
155.614,Bluetooth,-47
155.688,Bluetooth,-48
155.689,Bluetooth,-48
155.762,Bluetooth,-48
155.763,Bluetooth,-49
155.802,Bluetooth,-49
155.803,Bluetooth,-48
155.880,Bluetooth,-49
155.881,Bluetooth,-49
155.909,Bluetooth,-49
155.910,Bluetooth,-49
155.938,Bluetooth,-47
155.939,Bluetooth,-48
156.011,Bluetooth,-48
156.012,Bluetooth,-50
156.088,Bluetooth,-48
156.088,Bluetooth,-50
156.191,Bluetooth,-49
156.192,Bluetooth,-49
156.222,Bluetooth,-48
156.223,Bluetooth,-48
156.437,Bluetooth,-49
156.507,Bluetooth,-46
156.508,Bluetooth,-46
156.622,Bluetooth,-47
156.623,Bluetooth,-46
156.745,Bluetooth,-49
156.783,Bluetooth,-50
156.786,Bluetooth,-50
156.820,Bluetooth,-51
156.821,Bluetooth,-50
156.949,Bluetooth,-48
