Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-54
0.060,Bluetooth,-54
0.061,Bluetooth,-53
0.093,Bluetooth,-56
0.094,Bluetooth,-56
0.132,Bluetooth,-53
0.133,Bluetooth,-53
0.173,Bluetooth,-55
0.174,Bluetooth,-52
0.211,Bluetooth,-56
0.211,Bluetooth,-58
0.245,Bluetooth,-52
0.246,Bluetooth,-52
0.277,Bluetooth,-54
0.315,Bluetooth,-56
0.351,Bluetooth,-53
0.351,Bluetooth,-53
0.386,Bluetooth,-55
0.387,Bluetooth,-55
0.426,Bluetooth,-53
0.427,Bluetooth,-52
0.496,Bluetooth,-56
0.497,Bluetooth,-56
0.565,Bluetooth,-52
0.566,Bluetooth,-54
0.638,Bluetooth,-54
0.639,Bluetooth,-53
0.712,Bluetooth,-53
0.713,Bluetooth,-54
0.742,Bluetooth,-53
0.743,Bluetooth,-54
0.843,Bluetooth,-53
0.843,Bluetooth,-53
0.915,Bluetooth,-54
0.977,Bluetooth,-57
0.978,Bluetooth,-57
1.014,Bluetooth,-53
1.015,Bluetooth,-52
1.202,Bluetooth,-55
1.242,Bluetooth,-55
1.243,Bluetooth,-55
1.345,Bluetooth,-51
1.346,Bluetooth,-51
1.376,Bluetooth,-52
1.377,Bluetooth,-53
1.408,Bluetooth,-56
1.409,Bluetooth,-56
1.441,Bluetooth,-50
1.441,Bluetooth,-52
1.484,Bluetooth,-52
1.520,Bluetooth,-51
1.559,Bluetooth,-53
1.560,Bluetooth,-52
1.592,Bluetooth,-57
1.593,Bluetooth,-56
1.808,Bluetooth,-53
1.841,Bluetooth,-54
1.842,Bluetooth,-53
1.879,Bluetooth,-56
1.879,Bluetooth,-56
2.054,Bluetooth,-53
2.090,Bluetooth,-53
2.090,Bluetooth,-53
2.129,Bluetooth,-56
2.197,Bluetooth,-54
2.198,Bluetooth,-53
2.235,Bluetooth,-56
2.236,Bluetooth,-56
2.360,Bluetooth,-56
2.361,Bluetooth,-55
2.497,Bluetooth,-56
2.499,Bluetooth,-55
2.530,Bluetooth,-56
2.531,Bluetooth,-56
2.566,Bluetooth,-52
2.566,Bluetooth,-52
2.637,Bluetooth,-57
2.638,Bluetooth,-56
2.738,Bluetooth,-52
2.739,Bluetooth,-52
2.803,Bluetooth,-56
2.804,Bluetooth,-56
2.869,Bluetooth,-53
2.870,Bluetooth,-54
2.975,Bluetooth,-53
3.006,Bluetooth,-58
3.043,Bluetooth,-53
3.044,Bluetooth,-53
3.220,Bluetooth,-56
3.221,Bluetooth,-56
3.258,Bluetooth,-58
3.259,Bluetooth,-58
3.294,Bluetooth,-54
3.296,Bluetooth,-53
3.328,Bluetooth,-53
3.429,Bluetooth,-57
3.430,Bluetooth,-58
3.459,Bluetooth,-58
3.460,Bluetooth,-57
3.501,Bluetooth,-55
3.502,Bluetooth,-55
3.537,Bluetooth,-60
3.597,Bluetooth,-58
3.598,Bluetooth,-60
3.635,Bluetooth,-57
3.636,Bluetooth,-57
3.672,Bluetooth,-57
3.673,Bluetooth,-56
3.951,Bluetooth,-56
3.952,Bluetooth,-57
