Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-61
0.001,Bluetooth,-61
0.035,Bluetooth,-63
0.036,Bluetooth,-63
0.137,Bluetooth,-60
0.137,Bluetooth,-59
0.170,Bluetooth,-64
0.171,Bluetooth,-64
0.199,Bluetooth,-61
0.200,Bluetooth,-61
0.232,Bluetooth,-59
0.233,Bluetooth,-60
0.269,Bluetooth,-61
0.270,Bluetooth,-63
0.327,Bluetooth,-59
0.328,Bluetooth,-60
0.356,Bluetooth,-59
0.357,Bluetooth,-59
0.391,Bluetooth,-62
0.392,Bluetooth,-60
0.454,Bluetooth,-57
0.455,Bluetooth,-58
0.484,Bluetooth,-61
0.485,Bluetooth,-61
0.518,Bluetooth,-61
0.520,Bluetooth,-61
0.550,Bluetooth,-58
0.551,Bluetooth,-58
0.679,Bluetooth,-60
0.680,Bluetooth,-60
0.710,Bluetooth,-61
0.710,Bluetooth,-61
0.806,Bluetooth,-61
0.807,Bluetooth,-60
0.841,Bluetooth,-60
0.842,Bluetooth,-60
0.876,Bluetooth,-61
0.877,Bluetooth,-62
0.908,Bluetooth,-60
0.909,Bluetooth,-60
0.973,Bluetooth,-60
0.974,Bluetooth,-59
1.006,Bluetooth,-60
1.007,Bluetooth,-60
1.035,Bluetooth,-59
1.036,Bluetooth,-59
1.066,Bluetooth,-60
1.067,Bluetooth,-59
1.126,Bluetooth,-60
1.128,Bluetooth,-60
1.157,Bluetooth,-58
1.158,Bluetooth,-58
1.190,Bluetooth,-59
1.192,Bluetooth,-59
1.285,Bluetooth,-58
1.286,Bluetooth,-58
1.318,Bluetooth,-59
1.319,Bluetooth,-59
1.349,Bluetooth,-61
1.350,Bluetooth,-60
1.446,Bluetooth,-59
1.447,Bluetooth,-60
1.478,Bluetooth,-60
1.479,Bluetooth,-60
1.507,Bluetooth,-59
1.508,Bluetooth,-60
1.572,Bluetooth,-60
1.573,Bluetooth,-59
1.603,Bluetooth,-60
1.604,Bluetooth,-59
1.631,Bluetooth,-59
1.632,Bluetooth,-59
1.665,Bluetooth,-62
1.670,Bluetooth,-60
1.735,Bluetooth,-60
1.736,Bluetooth,-60
1.763,Bluetooth,-59
1.764,Bluetooth,-59
1.887,Bluetooth,-59
1.888,Bluetooth,-59
1.920,Bluetooth,-61
1.921,Bluetooth,-60
1.949,Bluetooth,-61
1.950,Bluetooth,-59
2.010,Bluetooth,-59
2.011,Bluetooth,-59
2.041,Bluetooth,-60
2.042,Bluetooth,-60
2.077,Bluetooth,-61
2.078,Bluetooth,-61
2.108,Bluetooth,-59
2.109,Bluetooth,-59
2.171,Bluetooth,-60
2.171,Bluetooth,-60
2.198,Bluetooth,-61
2.200,Bluetooth,-61
2.229,Bluetooth,-59
2.230,Bluetooth,-60
2.326,Bluetooth,-61
2.328,Bluetooth,-60
2.359,Bluetooth,-59
2.360,Bluetooth,-58
2.422,Bluetooth,-60
2.424,Bluetooth,-61
2.454,Bluetooth,-61
2.455,Bluetooth,-61
2.481,Bluetooth,-61
2.482,Bluetooth,-59
2.517,Bluetooth,-59
2.518,Bluetooth,-60
2.547,Bluetooth,-59
2.549,Bluetooth,-59
2.586,Bluetooth,-59
2.587,Bluetooth,-60
2.646,Bluetooth,-58
2.647,Bluetooth,-59
2.677,Bluetooth,-58
2.678,Bluetooth,-59
2.712,Bluetooth,-61
2.713,Bluetooth,-59
2.808,Bluetooth,-59
2.809,Bluetooth,-60
2.837,Bluetooth,-60
2.839,Bluetooth,-61
2.868,Bluetooth,-59
2.869,Bluetooth,-58
2.932,Bluetooth,-59
2.933,Bluetooth,-58
2.962,Bluetooth,-59
2.963,Bluetooth,-60
2.996,Bluetooth,-58
2.997,Bluetooth,-57
3.028,Bluetooth,-59
3.029,Bluetooth,-59
3.090,Bluetooth,-60
3.091,Bluetooth,-59
3.120,Bluetooth,-58
3.121,Bluetooth,-59
3.153,Bluetooth,-59
3.154,Bluetooth,-60
3.185,Bluetooth,-59
3.186,Bluetooth,-59
3.243,Bluetooth,-58
3.245,Bluetooth,-58
3.279,Bluetooth,-57
3.280,Bluetooth,-58
3.309,Bluetooth,-58
3.310,Bluetooth,-60
3.372,Bluetooth,-58
3.373,Bluetooth,-58
3.402,Bluetooth,-58
3.403,Bluetooth,-58
3.439,Bluetooth,-60
3.440,Bluetooth,-59
3.470,Bluetooth,-58
3.471,Bluetooth,-57
3.566,Bluetooth,-59
3.568,Bluetooth,-59
3.600,Bluetooth,-57
3.601,Bluetooth,-58
3.663,Bluetooth,-57
3.664,Bluetooth,-57
3.695,Bluetooth,-57
3.696,Bluetooth,-57
3.732,Bluetooth,-57
3.732,Bluetooth,-58
3.761,Bluetooth,-59
3.762,Bluetooth,-59
3.887,Bluetooth,-58
3.888,Bluetooth,-58
3.956,Bluetooth,-56
3.956,Bluetooth,-57
60.111,Bluetooth,-80
60.112,Bluetooth,-79
60.171,Bluetooth,-79
60.172,Bluetooth,-79
60.203,Bluetooth,-72
60.204,Bluetooth,-72
60.240,Bluetooth,-70
60.241,Bluetooth,-71
60.270,Bluetooth,-79
60.272,Bluetooth,-79
60.308,Bluetooth,-72
60.309,Bluetooth,-72
60.395,Bluetooth,-79
60.396,Bluetooth,-80
60.488,Bluetooth,-70
60.490,Bluetooth,-69
60.524,Bluetooth,-81
60.525,Bluetooth,-81
60.554,Bluetooth,-71
60.555,Bluetooth,-72
60.584,Bluetooth,-69
60.586,Bluetooth,-69
60.650,Bluetooth,-81
60.651,Bluetooth,-81
60.681,Bluetooth,-71
60.682,Bluetooth,-72
60.741,Bluetooth,-79
60.741,Bluetooth,-79
60.772,Bluetooth,-77
60.773,Bluetooth,-79
60.802,Bluetooth,-72
60.804,Bluetooth,-72
60.835,Bluetooth,-70
60.836,Bluetooth,-70
60.865,Bluetooth,-75
60.866,Bluetooth,-75
60.988,Bluetooth,-76
60.989,Bluetooth,-75
61.019,Bluetooth,-74
61.020,Bluetooth,-74
61.051,Bluetooth,-73
61.052,Bluetooth,-72
61.085,Bluetooth,-71
61.086,Bluetooth,-71
61.115,Bluetooth,-77
61.116,Bluetooth,-77
61.151,Bluetooth,-73
61.152,Bluetooth,-71
61.182,Bluetooth,-70
61.183,Bluetooth,-71
61.213,Bluetooth,-70
61.214,Bluetooth,-71
61.278,Bluetooth,-73
61.279,Bluetooth,-72
61.315,Bluetooth,-71
61.316,Bluetooth,-70
61.433,Bluetooth,-72
61.434,Bluetooth,-73
61.469,Bluetooth,-71
61.470,Bluetooth,-70
61.526,Bluetooth,-80
61.527,Bluetooth,-81
61.557,Bluetooth,-74
61.558,Bluetooth,-73
61.589,Bluetooth,-69
61.590,Bluetooth,-72
61.651,Bluetooth,-80
61.652,Bluetooth,-81
61.687,Bluetooth,-73
61.688,Bluetooth,-74
61.719,Bluetooth,-70
61.720,Bluetooth,-71
61.812,Bluetooth,-74
61.812,Bluetooth,-74
61.842,Bluetooth,-70
61.844,Bluetooth,-70
61.874,Bluetooth,-77
61.875,Bluetooth,-77
61.907,Bluetooth,-75
61.909,Bluetooth,-74
62.006,Bluetooth,-78
62.007,Bluetooth,-78
62.043,Bluetooth,-73
62.044,Bluetooth,-73
62.076,Bluetooth,-69
62.078,Bluetooth,-69
62.108,Bluetooth,-80
62.109,Bluetooth,-78
62.143,Bluetooth,-73
62.144,Bluetooth,-72
62.236,Bluetooth,-79
62.237,Bluetooth,-78
62.266,Bluetooth,-72
62.267,Bluetooth,-72
62.330,Bluetooth,-71
62.331,Bluetooth,-71
62.361,Bluetooth,-77
62.362,Bluetooth,-79
62.396,Bluetooth,-70
62.396,Bluetooth,-71
62.426,Bluetooth,-71
62.427,Bluetooth,-71
62.485,Bluetooth,-78
62.487,Bluetooth,-78
62.516,Bluetooth,-69
62.518,Bluetooth,-69
62.614,Bluetooth,-80
62.615,Bluetooth,-81
62.651,Bluetooth,-68
62.652,Bluetooth,-69
62.715,Bluetooth,-75
62.716,Bluetooth,-76
62.745,Bluetooth,-83
62.746,Bluetooth,-83
62.806,Bluetooth,-68
62.807,Bluetooth,-68
62.934,Bluetooth,-69
62.935,Bluetooth,-68
62.967,Bluetooth,-80
62.969,Bluetooth,-80
62.998,Bluetooth,-77
62.999,Bluetooth,-78
63.032,Bluetooth,-70
63.033,Bluetooth,-71
63.092,Bluetooth,-83
63.093,Bluetooth,-84
63.123,Bluetooth,-76
63.124,Bluetooth,-75
63.214,Bluetooth,-83
63.215,Bluetooth,-83
63.247,Bluetooth,-74
63.249,Bluetooth,-74
63.280,Bluetooth,-70
63.282,Bluetooth,-70
63.313,Bluetooth,-82
63.314,Bluetooth,-82
63.375,Bluetooth,-74
63.376,Bluetooth,-74
63.405,Bluetooth,-70
63.405,Bluetooth,-71
63.466,Bluetooth,-74
63.467,Bluetooth,-74
63.543,Bluetooth,-75
63.544,Bluetooth,-76
63.567,Bluetooth,-74
63.568,Bluetooth,-75
63.628,Bluetooth,-70
63.629,Bluetooth,-70
63.662,Bluetooth,-76
63.662,Bluetooth,-75
63.751,Bluetooth,-71
63.752,Bluetooth,-70
63.785,Bluetooth,-75
63.786,Bluetooth,-75
63.814,Bluetooth,-75
63.816,Bluetooth,-75
63.849,Bluetooth,-69
63.851,Bluetooth,-70
63.882,Bluetooth,-76
63.911,Bluetooth,-76
63.912,Bluetooth,-75
63.940,Bluetooth,-75
63.941,Bluetooth,-76
64.004,Bluetooth,-69
64.005,Bluetooth,-70
64.035,Bluetooth,-75
64.036,Bluetooth,-75
64.066,Bluetooth,-76
64.067,Bluetooth,-77
126.115,Bluetooth,-61
126.116,Bluetooth,-60
126.144,Bluetooth,-62
126.145,Bluetooth,-62
126.176,Bluetooth,-61
126.177,Bluetooth,-61
126.208,Bluetooth,-57
126.209,Bluetooth,-56
126.271,Bluetooth,-58
126.272,Bluetooth,-59
126.305,Bluetooth,-56
126.305,Bluetooth,-56
126.335,Bluetooth,-56
126.335,Bluetooth,-56
126.370,Bluetooth,-60
126.371,Bluetooth,-61
126.400,Bluetooth,-60
126.401,Bluetooth,-59
126.429,Bluetooth,-62
126.431,Bluetooth,-62
126.489,Bluetooth,-64
126.490,Bluetooth,-64
126.521,Bluetooth,-65
126.522,Bluetooth,-66
126.555,Bluetooth,-68
126.556,Bluetooth,-68
126.585,Bluetooth,-65
126.586,Bluetooth,-65
126.650,Bluetooth,-65
126.653,Bluetooth,-64
126.715,Bluetooth,-66
126.717,Bluetooth,-66
126.751,Bluetooth,-64
126.752,Bluetooth,-64
126.812,Bluetooth,-67
126.813,Bluetooth,-67
126.878,Bluetooth,-60
126.910,Bluetooth,-63
126.971,Bluetooth,-63
126.972,Bluetooth,-63
127.003,Bluetooth,-62
127.004,Bluetooth,-61
127.036,Bluetooth,-62
127.037,Bluetooth,-63
127.071,Bluetooth,-61
127.072,Bluetooth,-60
127.107,Bluetooth,-64
127.108,Bluetooth,-64
127.167,Bluetooth,-62
127.168,Bluetooth,-63
127.201,Bluetooth,-64
127.202,Bluetooth,-65
127.232,Bluetooth,-60
127.234,Bluetooth,-60
127.328,Bluetooth,-58
127.329,Bluetooth,-58
127.360,Bluetooth,-60
127.361,Bluetooth,-59
127.392,Bluetooth,-61
127.393,Bluetooth,-60
127.426,Bluetooth,-58
127.428,Bluetooth,-57
127.491,Bluetooth,-58
127.520,Bluetooth,-60
127.521,Bluetooth,-60
127.550,Bluetooth,-58
127.551,Bluetooth,-58
127.584,Bluetooth,-59
127.585,Bluetooth,-59
127.646,Bluetooth,-58
127.647,Bluetooth,-58
127.680,Bluetooth,-58
127.682,Bluetooth,-57
127.713,Bluetooth,-58
127.713,Bluetooth,-58
127.808,Bluetooth,-57
127.809,Bluetooth,-58
127.840,Bluetooth,-56
127.841,Bluetooth,-56
127.869,Bluetooth,-61
127.870,Bluetooth,-60
127.931,Bluetooth,-55
127.932,Bluetooth,-55
127.993,Bluetooth,-58
127.995,Bluetooth,-58
128.025,Bluetooth,-55
128.027,Bluetooth,-55
128.058,Bluetooth,-56
128.059,Bluetooth,-56
128.089,Bluetooth,-57
128.090,Bluetooth,-56
128.118,Bluetooth,-57
128.120,Bluetooth,-56
128.155,Bluetooth,-53
128.156,Bluetooth,-53
128.186,Bluetooth,-55
128.187,Bluetooth,-56
128.219,Bluetooth,-56
128.220,Bluetooth,-55
128.280,Bluetooth,-55
128.280,Bluetooth,-55
128.343,Bluetooth,-58
128.344,Bluetooth,-58
128.411,Bluetooth,-55
128.412,Bluetooth,-56
128.442,Bluetooth,-58
128.442,Bluetooth,-59
128.471,Bluetooth,-58
128.472,Bluetooth,-58
128.530,Bluetooth,-56
128.531,Bluetooth,-55
128.565,Bluetooth,-58
128.566,Bluetooth,-58
128.594,Bluetooth,-57
128.595,Bluetooth,-56
128.626,Bluetooth,-57
128.627,Bluetooth,-57
128.691,Bluetooth,-56
128.692,Bluetooth,-56
128.723,Bluetooth,-56
128.724,Bluetooth,-57
128.754,Bluetooth,-56
128.755,Bluetooth,-56
128.786,Bluetooth,-56
128.787,Bluetooth,-56
128.818,Bluetooth,-57
128.819,Bluetooth,-56
128.848,Bluetooth,-56
128.850,Bluetooth,-54
128.919,Bluetooth,-54
129.013,Bluetooth,-54
129.015,Bluetooth,-54
129.047,Bluetooth,-56
129.048,Bluetooth,-56
129.080,Bluetooth,-54
129.081,Bluetooth,-55
129.111,Bluetooth,-54
129.113,Bluetooth,-54
129.147,Bluetooth,-56
129.148,Bluetooth,-56
129.207,Bluetooth,-55
129.208,Bluetooth,-55
129.272,Bluetooth,-55
129.273,Bluetooth,-55
129.307,Bluetooth,-58
129.309,Bluetooth,-58
129.370,Bluetooth,-57
129.371,Bluetooth,-57
129.434,Bluetooth,-58
129.435,Bluetooth,-58
129.463,Bluetooth,-57
129.463,Bluetooth,-56
129.494,Bluetooth,-58
129.494,Bluetooth,-56
129.524,Bluetooth,-55
129.525,Bluetooth,-57
129.558,Bluetooth,-59
129.559,Bluetooth,-59
129.591,Bluetooth,-58
129.591,Bluetooth,-59
129.624,Bluetooth,-57
129.625,Bluetooth,-56
129.655,Bluetooth,-56
129.656,Bluetooth,-57
129.687,Bluetooth,-60
129.688,Bluetooth,-59
129.717,Bluetooth,-57
129.718,Bluetooth,-57
129.751,Bluetooth,-55
129.752,Bluetooth,-55
129.813,Bluetooth,-59
129.814,Bluetooth,-59
129.843,Bluetooth,-56
129.845,Bluetooth,-57
129.878,Bluetooth,-55
129.880,Bluetooth,-56
129.912,Bluetooth,-58
129.914,Bluetooth,-58
129.944,Bluetooth,-57
129.945,Bluetooth,-55
130.008,Bluetooth,-54
130.009,Bluetooth,-54
130.038,Bluetooth,-58
130.040,Bluetooth,-58
130.068,Bluetooth,-56
130.069,Bluetooth,-56
187.685,Bluetooth,-71
187.686,Bluetooth,-72
187.713,Bluetooth,-79
187.714,Bluetooth,-79
187.774,Bluetooth,-70
187.775,Bluetooth,-71
187.810,Bluetooth,-71
187.811,Bluetooth,-72
187.841,Bluetooth,-79
187.842,Bluetooth,-79
187.873,Bluetooth,-70
187.874,Bluetooth,-70
187.933,Bluetooth,-73
187.934,Bluetooth,-73
187.967,Bluetooth,-78
187.968,Bluetooth,-79
188.003,Bluetooth,-72
188.004,Bluetooth,-73
188.163,Bluetooth,-73
188.164,Bluetooth,-72
188.193,Bluetooth,-80
188.194,Bluetooth,-79
188.224,Bluetooth,-71
188.225,Bluetooth,-71
188.256,Bluetooth,-69
188.256,Bluetooth,-70
188.289,Bluetooth,-72
188.290,Bluetooth,-72
188.320,Bluetooth,-82
188.321,Bluetooth,-82
188.447,Bluetooth,-81
188.448,Bluetooth,-80
188.513,Bluetooth,-72
188.514,Bluetooth,-72
188.576,Bluetooth,-79
188.577,Bluetooth,-79
188.607,Bluetooth,-72
188.607,Bluetooth,-73
188.640,Bluetooth,-74
188.641,Bluetooth,-75
188.675,Bluetooth,-78
188.676,Bluetooth,-77
188.706,Bluetooth,-75
188.707,Bluetooth,-74
188.797,Bluetooth,-79
188.798,Bluetooth,-79
188.895,Bluetooth,-72
188.896,Bluetooth,-72
188.923,Bluetooth,-81
188.924,Bluetooth,-81
188.958,Bluetooth,-71
188.959,Bluetooth,-70
188.993,Bluetooth,-72
188.994,Bluetooth,-72
189.053,Bluetooth,-81
189.054,Bluetooth,-80
189.085,Bluetooth,-71
189.087,Bluetooth,-71
189.116,Bluetooth,-71
189.117,Bluetooth,-71
189.149,Bluetooth,-82
189.150,Bluetooth,-81
189.210,Bluetooth,-72
189.211,Bluetooth,-73
189.238,Bluetooth,-72
189.239,Bluetooth,-72
189.272,Bluetooth,-79
189.273,Bluetooth,-80
189.334,Bluetooth,-72
189.335,Bluetooth,-73
189.370,Bluetooth,-71
189.371,Bluetooth,-71
189.432,Bluetooth,-81
189.433,Bluetooth,-82
189.492,Bluetooth,-71
189.494,Bluetooth,-72
189.525,Bluetooth,-70
189.526,Bluetooth,-70
189.590,Bluetooth,-70
189.591,Bluetooth,-71
189.653,Bluetooth,-71
189.654,Bluetooth,-70
189.686,Bluetooth,-82
189.687,Bluetooth,-82
189.718,Bluetooth,-70
189.719,Bluetooth,-70
189.750,Bluetooth,-71
189.751,Bluetooth,-69
189.810,Bluetooth,-82
189.812,Bluetooth,-81
189.848,Bluetooth,-71
189.849,Bluetooth,-71
189.881,Bluetooth,-71
189.882,Bluetooth,-71
189.947,Bluetooth,-71
189.948,Bluetooth,-71
190.106,Bluetooth,-70
190.107,Bluetooth,-70
190.171,Bluetooth,-81
190.173,Bluetooth,-81
190.208,Bluetooth,-69
190.209,Bluetooth,-70
190.238,Bluetooth,-70
190.239,Bluetooth,-70
190.269,Bluetooth,-80
190.270,Bluetooth,-80
190.330,Bluetooth,-70
190.332,Bluetooth,-70
190.397,Bluetooth,-81
190.462,Bluetooth,-70
190.464,Bluetooth,-70
190.496,Bluetooth,-70
190.497,Bluetooth,-69
190.529,Bluetooth,-80
190.530,Bluetooth,-79
190.560,Bluetooth,-70
190.561,Bluetooth,-71
190.591,Bluetooth,-71
190.593,Bluetooth,-70
190.721,Bluetooth,-69
190.722,Bluetooth,-71
190.814,Bluetooth,-70
190.815,Bluetooth,-70
190.872,Bluetooth,-81
190.873,Bluetooth,-79
190.909,Bluetooth,-70
190.910,Bluetooth,-70
190.967,Bluetooth,-70
190.969,Bluetooth,-70
191.000,Bluetooth,-81
191.001,Bluetooth,-80
191.034,Bluetooth,-70
191.035,Bluetooth,-70
191.068,Bluetooth,-70
191.069,Bluetooth,-70
191.101,Bluetooth,-81
191.102,Bluetooth,-80
191.134,Bluetooth,-80
191.135,Bluetooth,-80
191.167,Bluetooth,-70
191.169,Bluetooth,-70
191.234,Bluetooth,-79
191.235,Bluetooth,-80
191.269,Bluetooth,-70
191.270,Bluetooth,-70
191.333,Bluetooth,-71
191.334,Bluetooth,-70
191.364,Bluetooth,-79
191.366,Bluetooth,-78
191.397,Bluetooth,-70
191.398,Bluetooth,-70
191.429,Bluetooth,-71
191.430,Bluetooth,-72
191.494,Bluetooth,-80
191.495,Bluetooth,-81
191.587,Bluetooth,-79
191.588,Bluetooth,-82
191.623,Bluetooth,-71
191.624,Bluetooth,-70
191.652,Bluetooth,-70
191.652,Bluetooth,-69
