Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.018,Bluetooth,-68
0.019,Bluetooth,-68
0.114,Bluetooth,-67
0.115,Bluetooth,-68
0.182,Bluetooth,-70
0.182,Bluetooth,-70
0.211,Bluetooth,-67
0.213,Bluetooth,-67
0.277,Bluetooth,-70
0.277,Bluetooth,-70
0.338,Bluetooth,-67
0.339,Bluetooth,-68
0.373,Bluetooth,-72
0.374,Bluetooth,-71
0.439,Bluetooth,-67
0.440,Bluetooth,-67
0.471,Bluetooth,-74
0.472,Bluetooth,-74
0.568,Bluetooth,-70
0.570,Bluetooth,-71
0.632,Bluetooth,-66
0.633,Bluetooth,-67
0.666,Bluetooth,-72
0.667,Bluetooth,-71
0.731,Bluetooth,-69
0.732,Bluetooth,-68
0.765,Bluetooth,-72
0.767,Bluetooth,-71
0.828,Bluetooth,-68
0.829,Bluetooth,-68
0.863,Bluetooth,-71
0.864,Bluetooth,-71
0.965,Bluetooth,-72
0.966,Bluetooth,-72
1.025,Bluetooth,-67
1.026,Bluetooth,-66
1.121,Bluetooth,-67
1.122,Bluetooth,-68
1.157,Bluetooth,-72
1.158,Bluetooth,-71
1.223,Bluetooth,-67
1.224,Bluetooth,-68
1.252,Bluetooth,-69
1.253,Bluetooth,-69
1.317,Bluetooth,-68
1.318,Bluetooth,-68
1.383,Bluetooth,-71
1.384,Bluetooth,-71
1.416,Bluetooth,-68
1.449,Bluetooth,-70
1.450,Bluetooth,-70
1.480,Bluetooth,-71
1.481,Bluetooth,-71
1.541,Bluetooth,-69
1.542,Bluetooth,-68
1.575,Bluetooth,-69
1.576,Bluetooth,-69
1.636,Bluetooth,-72
1.637,Bluetooth,-73
1.668,Bluetooth,-69
1.670,Bluetooth,-69
1.731,Bluetooth,-70
1.732,Bluetooth,-72
1.866,Bluetooth,-72
1.867,Bluetooth,-71
1.933,Bluetooth,-69
1.934,Bluetooth,-67
1.967,Bluetooth,-72
1.968,Bluetooth,-71
2.032,Bluetooth,-67
2.033,Bluetooth,-67
2.066,Bluetooth,-71
2.067,Bluetooth,-71
2.122,Bluetooth,-69
2.123,Bluetooth,-69
2.156,Bluetooth,-72
2.157,Bluetooth,-74
2.218,Bluetooth,-73
2.250,Bluetooth,-73
2.251,Bluetooth,-73
2.313,Bluetooth,-69
2.349,Bluetooth,-72
2.350,Bluetooth,-73
2.412,Bluetooth,-69
2.479,Bluetooth,-72
2.480,Bluetooth,-73
2.511,Bluetooth,-68
2.511,Bluetooth,-68
2.576,Bluetooth,-71
2.579,Bluetooth,-71
2.638,Bluetooth,-68
2.639,Bluetooth,-69
2.670,Bluetooth,-71
2.671,Bluetooth,-70
2.737,Bluetooth,-69
2.738,Bluetooth,-69
2.767,Bluetooth,-71
2.768,Bluetooth,-72
2.832,Bluetooth,-69
2.833,Bluetooth,-68
2.867,Bluetooth,-70
2.868,Bluetooth,-69
2.933,Bluetooth,-72
2.934,Bluetooth,-72
2.966,Bluetooth,-69
2.967,Bluetooth,-70
3.071,Bluetooth,-73
3.072,Bluetooth,-74
3.133,Bluetooth,-69
3.134,Bluetooth,-69
3.200,Bluetooth,-68
3.201,Bluetooth,-68
3.228,Bluetooth,-70
3.229,Bluetooth,-69
3.289,Bluetooth,-72
3.290,Bluetooth,-73
3.319,Bluetooth,-69
3.320,Bluetooth,-70
3.349,Bluetooth,-71
3.351,Bluetooth,-73
3.414,Bluetooth,-69
3.415,Bluetooth,-68
3.445,Bluetooth,-68
3.446,Bluetooth,-69
3.479,Bluetooth,-72
3.480,Bluetooth,-72
3.511,Bluetooth,-72
3.512,Bluetooth,-73
3.644,Bluetooth,-69
3.645,Bluetooth,-69
3.738,Bluetooth,-69
3.739,Bluetooth,-69
3.772,Bluetooth,-73
3.840,Bluetooth,-68
3.841,Bluetooth,-69
3.869,Bluetooth,-72
3.871,Bluetooth,-72
3.936,Bluetooth,-68
3.937,Bluetooth,-69
3.967,Bluetooth,-72
3.968,Bluetooth,-72
44.565,Bluetooth,-85
44.566,Bluetooth,-84
44.601,Bluetooth,-79
44.602,Bluetooth,-80
44.627,Bluetooth,-86
44.628,Bluetooth,-84
44.659,Bluetooth,-78
44.660,Bluetooth,-79
44.689,Bluetooth,-78
44.690,Bluetooth,-79
44.750,Bluetooth,-79
44.751,Bluetooth,-79
44.853,Bluetooth,-79
44.854,Bluetooth,-80
44.917,Bluetooth,-83
44.918,Bluetooth,-82
44.952,Bluetooth,-79
44.953,Bluetooth,-79
45.077,Bluetooth,-80
45.078,Bluetooth,-80
45.112,Bluetooth,-84
45.113,Bluetooth,-83
45.177,Bluetooth,-79
45.179,Bluetooth,-80
45.243,Bluetooth,-82
45.244,Bluetooth,-82
45.274,Bluetooth,-79
45.275,Bluetooth,-80
45.337,Bluetooth,-84
45.367,Bluetooth,-79
45.368,Bluetooth,-79
45.431,Bluetooth,-84
