Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-64
0.002,Bluetooth,-64
0.038,Bluetooth,-69
0.074,Bluetooth,-68
0.075,Bluetooth,-68
0.108,Bluetooth,-62
0.108,Bluetooth,-63
0.137,Bluetooth,-71
0.138,Bluetooth,-70
0.173,Bluetooth,-71
0.178,Bluetooth,-71
0.214,Bluetooth,-61
0.215,Bluetooth,-63
0.245,Bluetooth,-61
0.246,Bluetooth,-61
0.284,Bluetooth,-72
0.355,Bluetooth,-62
0.356,Bluetooth,-61
0.389,Bluetooth,-69
0.391,Bluetooth,-70
0.465,Bluetooth,-61
0.527,Bluetooth,-71
0.528,Bluetooth,-70
0.568,Bluetooth,-73
0.634,Bluetooth,-71
0.635,Bluetooth,-71
0.673,Bluetooth,-74
0.781,Bluetooth,-74
0.852,Bluetooth,-63
0.854,Bluetooth,-61
0.885,Bluetooth,-71
0.919,Bluetooth,-74
0.920,Bluetooth,-74
0.957,Bluetooth,-62
0.958,Bluetooth,-62
0.991,Bluetooth,-71
0.992,Bluetooth,-72
1.154,Bluetooth,-73
1.193,Bluetooth,-62
1.194,Bluetooth,-62
1.225,Bluetooth,-71
1.226,Bluetooth,-71
1.264,Bluetooth,-74
1.298,Bluetooth,-62
1.299,Bluetooth,-61
1.328,Bluetooth,-61
1.329,Bluetooth,-63
1.402,Bluetooth,-72
1.529,Bluetooth,-70
1.569,Bluetooth,-63
1.570,Bluetooth,-62
1.602,Bluetooth,-72
1.740,Bluetooth,-70
1.878,Bluetooth,-71
1.913,Bluetooth,-61
1.914,Bluetooth,-62
1.950,Bluetooth,-73
2.096,Bluetooth,-71
2.097,Bluetooth,-73
2.136,Bluetooth,-65
2.137,Bluetooth,-66
2.170,Bluetooth,-62
2.171,Bluetooth,-62
2.202,Bluetooth,-74
2.203,Bluetooth,-74
2.243,Bluetooth,-69
2.244,Bluetooth,-71
2.278,Bluetooth,-62
2.279,Bluetooth,-60
2.387,Bluetooth,-62
2.389,Bluetooth,-60
2.485,Bluetooth,-69
2.487,Bluetooth,-69
2.521,Bluetooth,-62
2.523,Bluetooth,-61
2.557,Bluetooth,-74
2.557,Bluetooth,-74
2.591,Bluetooth,-69
2.592,Bluetooth,-69
2.669,Bluetooth,-75
2.705,Bluetooth,-69
2.706,Bluetooth,-69
2.738,Bluetooth,-62
2.740,Bluetooth,-62
2.777,Bluetooth,-74
2.812,Bluetooth,-74
2.813,Bluetooth,-74
2.920,Bluetooth,-74
3.019,Bluetooth,-74
3.058,Bluetooth,-68
3.059,Bluetooth,-69
3.164,Bluetooth,-75
3.166,Bluetooth,-74
3.303,Bluetooth,-69
3.304,Bluetooth,-69
3.343,Bluetooth,-62
3.344,Bluetooth,-62
3.375,Bluetooth,-73
3.377,Bluetooth,-72
3.451,Bluetooth,-68
3.452,Bluetooth,-69
3.491,Bluetooth,-60
3.657,Bluetooth,-75
3.731,Bluetooth,-61
3.802,Bluetooth,-70
3.904,Bluetooth,-70
3.905,Bluetooth,-70
62.446,Bluetooth,-66
62.448,Bluetooth,-66
62.478,Bluetooth,-66
62.479,Bluetooth,-66
62.507,Bluetooth,-81
62.508,Bluetooth,-81
62.543,Bluetooth,-67
62.544,Bluetooth,-66
62.580,Bluetooth,-66
62.581,Bluetooth,-66
62.680,Bluetooth,-66
62.757,Bluetooth,-80
62.759,Bluetooth,-79
62.795,Bluetooth,-66
62.796,Bluetooth,-67
62.826,Bluetooth,-66
62.828,Bluetooth,-66
62.864,Bluetooth,-79
62.865,Bluetooth,-79
62.898,Bluetooth,-67
62.938,Bluetooth,-66
62.939,Bluetooth,-66
63.003,Bluetooth,-78
63.004,Bluetooth,-79
63.037,Bluetooth,-67
63.038,Bluetooth,-67
63.108,Bluetooth,-77
63.109,Bluetooth,-78
63.145,Bluetooth,-67
63.146,Bluetooth,-67
63.185,Bluetooth,-66
63.187,Bluetooth,-66
63.218,Bluetooth,-77
63.219,Bluetooth,-76
63.317,Bluetooth,-66
63.318,Bluetooth,-66
63.346,Bluetooth,-76
63.347,Bluetooth,-77
63.384,Bluetooth,-69
63.423,Bluetooth,-65
63.424,Bluetooth,-65
63.486,Bluetooth,-78
63.488,Bluetooth,-80
63.522,Bluetooth,-68
63.627,Bluetooth,-68
63.629,Bluetooth,-67
63.666,Bluetooth,-66
63.667,Bluetooth,-66
63.702,Bluetooth,-77
63.776,Bluetooth,-67
63.882,Bluetooth,-68
63.950,Bluetooth,-77
63.985,Bluetooth,-69
63.986,Bluetooth,-70
64.025,Bluetooth,-66
64.026,Bluetooth,-66
64.057,Bluetooth,-76
64.058,Bluetooth,-77
64.087,Bluetooth,-75
64.088,Bluetooth,-75
64.121,Bluetooth,-68
64.122,Bluetooth,-68
64.158,Bluetooth,-64
64.293,Bluetooth,-75
64.420,Bluetooth,-75
64.421,Bluetooth,-76
64.497,Bluetooth,-65
64.498,Bluetooth,-65
64.535,Bluetooth,-76
64.537,Bluetooth,-77
64.570,Bluetooth,-76
64.571,Bluetooth,-76
64.646,Bluetooth,-66
64.647,Bluetooth,-66
64.714,Bluetooth,-68
64.716,Bluetooth,-69
64.754,Bluetooth,-65
64.755,Bluetooth,-66
64.792,Bluetooth,-73
64.827,Bluetooth,-69
64.829,Bluetooth,-69
64.866,Bluetooth,-65
64.867,Bluetooth,-66
64.938,Bluetooth,-67
64.939,Bluetooth,-70
64.974,Bluetooth,-65
64.975,Bluetooth,-65
65.011,Bluetooth,-66
65.012,Bluetooth,-67
65.042,Bluetooth,-76
65.043,Bluetooth,-77
65.077,Bluetooth,-69
65.078,Bluetooth,-68
65.222,Bluetooth,-66
65.284,Bluetooth,-76
65.285,Bluetooth,-77
65.323,Bluetooth,-68
65.324,Bluetooth,-69
65.394,Bluetooth,-77
65.395,Bluetooth,-77
65.435,Bluetooth,-69
65.436,Bluetooth,-68
65.469,Bluetooth,-67
65.470,Bluetooth,-66
65.497,Bluetooth,-76
65.498,Bluetooth,-78
65.536,Bluetooth,-69
65.537,Bluetooth,-68
65.565,Bluetooth,-69
65.567,Bluetooth,-70
65.596,Bluetooth,-66
65.598,Bluetooth,-66
65.628,Bluetooth,-76
65.630,Bluetooth,-77
65.663,Bluetooth,-68
65.664,Bluetooth,-69
65.704,Bluetooth,-67
65.705,Bluetooth,-67
65.736,Bluetooth,-76
65.737,Bluetooth,-77
65.801,Bluetooth,-68
65.803,Bluetooth,-67
65.839,Bluetooth,-66
65.840,Bluetooth,-66
65.869,Bluetooth,-76
65.904,Bluetooth,-68
65.905,Bluetooth,-69
65.943,Bluetooth,-65
65.944,Bluetooth,-66
65.981,Bluetooth,-78
65.982,Bluetooth,-77
66.047,Bluetooth,-77
66.048,Bluetooth,-77
66.117,Bluetooth,-77
66.118,Bluetooth,-77
66.148,Bluetooth,-69
66.149,Bluetooth,-67
66.189,Bluetooth,-66
66.191,Bluetooth,-66
66.227,Bluetooth,-76
66.228,Bluetooth,-77
128.737,Bluetooth,-67
128.739,Bluetooth,-68
128.772,Bluetooth,-75
128.774,Bluetooth,-75
128.947,Bluetooth,-91
128.948,Bluetooth,-92
128.987,Bluetooth,-67
129.025,Bluetooth,-77
129.027,Bluetooth,-76
129.151,Bluetooth,-77
129.190,Bluetooth,-89
129.191,Bluetooth,-89
129.230,Bluetooth,-67
129.264,Bluetooth,-79
129.265,Bluetooth,-78
129.294,Bluetooth,-87
129.295,Bluetooth,-88
129.358,Bluetooth,-67
129.359,Bluetooth,-67
129.390,Bluetooth,-80
129.391,Bluetooth,-79
129.419,Bluetooth,-89
129.420,Bluetooth,-89
129.456,Bluetooth,-67
129.457,Bluetooth,-68
129.604,Bluetooth,-66
129.606,Bluetooth,-67
129.635,Bluetooth,-79
129.636,Bluetooth,-80
129.674,Bluetooth,-89
129.675,Bluetooth,-90
129.713,Bluetooth,-66
129.748,Bluetooth,-78
129.781,Bluetooth,-90
129.783,Bluetooth,-89
129.822,Bluetooth,-66
129.823,Bluetooth,-67
129.859,Bluetooth,-77
129.890,Bluetooth,-83
129.926,Bluetooth,-84
129.927,Bluetooth,-84
129.963,Bluetooth,-65
129.964,Bluetooth,-64
130.041,Bluetooth,-75
130.076,Bluetooth,-65
130.077,Bluetooth,-65
130.111,Bluetooth,-73
130.142,Bluetooth,-85
130.143,Bluetooth,-85
130.214,Bluetooth,-72
130.324,Bluetooth,-66
130.355,Bluetooth,-71
130.427,Bluetooth,-65
130.428,Bluetooth,-65
130.502,Bluetooth,-89
130.503,Bluetooth,-88
130.542,Bluetooth,-65
130.643,Bluetooth,-84
130.644,Bluetooth,-85
130.674,Bluetooth,-65
130.676,Bluetooth,-65
130.707,Bluetooth,-73
130.709,Bluetooth,-73
130.776,Bluetooth,-65
130.777,Bluetooth,-65
130.809,Bluetooth,-65
130.810,Bluetooth,-64
130.883,Bluetooth,-82
130.918,Bluetooth,-64
130.919,Bluetooth,-64
130.956,Bluetooth,-72
130.957,Bluetooth,-72
130.992,Bluetooth,-83
130.994,Bluetooth,-82
131.071,Bluetooth,-71
131.138,Bluetooth,-64
131.140,Bluetooth,-64
131.179,Bluetooth,-73
131.254,Bluetooth,-64
131.256,Bluetooth,-64
131.294,Bluetooth,-72
131.296,Bluetooth,-73
131.332,Bluetooth,-81
131.333,Bluetooth,-81
131.446,Bluetooth,-73
131.447,Bluetooth,-72
