Distance,15.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-48
0.001,Bluetooth,-49
0.041,Bluetooth,-49
0.042,Bluetooth,-49
0.153,Bluetooth,-50
0.398,Bluetooth,-50
0.399,Bluetooth,-49
0.427,Bluetooth,-50
0.428,Bluetooth,-50
0.503,Bluetooth,-50
0.504,Bluetooth,-50
0.583,Bluetooth,-50
0.584,Bluetooth,-49
0.655,Bluetooth,-50
0.656,Bluetooth,-51
0.688,Bluetooth,-52
0.688,Bluetooth,-51
0.766,Bluetooth,-51
0.873,Bluetooth,-51
0.873,Bluetooth,-50
0.906,Bluetooth,-49
0.907,Bluetooth,-49
0.946,Bluetooth,-48
0.947,Bluetooth,-49
0.986,Bluetooth,-50
0.987,Bluetooth,-50
1.121,Bluetooth,-48
1.121,Bluetooth,-48
1.193,Bluetooth,-49
1.194,Bluetooth,-49
1.255,Bluetooth,-48
1.256,Bluetooth,-48
1.293,Bluetooth,-50
1.294,Bluetooth,-50
1.330,Bluetooth,-48
1.331,Bluetooth,-48
1.361,Bluetooth,-48
1.505,Bluetooth,-47
1.507,Bluetooth,-48
1.583,Bluetooth,-48
1.584,Bluetooth,-48
1.620,Bluetooth,-48
1.621,Bluetooth,-48
1.661,Bluetooth,-47
1.697,Bluetooth,-47
1.698,Bluetooth,-48
1.769,Bluetooth,-48
1.769,Bluetooth,-47
1.806,Bluetooth,-49
1.808,Bluetooth,-48
1.913,Bluetooth,-48
1.914,Bluetooth,-49
1.944,Bluetooth,-48
1.945,Bluetooth,-48
2.020,Bluetooth,-48
2.020,Bluetooth,-48
2.092,Bluetooth,-48
2.093,Bluetooth,-48
2.126,Bluetooth,-47
2.126,Bluetooth,-47
2.165,Bluetooth,-48
2.167,Bluetooth,-47
2.205,Bluetooth,-48
2.206,Bluetooth,-48
2.245,Bluetooth,-47
2.246,Bluetooth,-47
2.453,Bluetooth,-48
2.454,Bluetooth,-49
2.489,Bluetooth,-47
2.490,Bluetooth,-48
2.522,Bluetooth,-47
2.523,Bluetooth,-48
2.561,Bluetooth,-46
2.674,Bluetooth,-48
2.676,Bluetooth,-48
2.712,Bluetooth,-48
2.713,Bluetooth,-48
2.743,Bluetooth,-48
2.744,Bluetooth,-48
2.812,Bluetooth,-48
2.812,Bluetooth,-48
2.992,Bluetooth,-48
2.993,Bluetooth,-49
3.026,Bluetooth,-47
3.026,Bluetooth,-49
3.061,Bluetooth,-48
3.062,Bluetooth,-48
3.102,Bluetooth,-47
3.104,Bluetooth,-49
3.139,Bluetooth,-49
3.141,Bluetooth,-48
3.173,Bluetooth,-48
3.247,Bluetooth,-48
3.248,Bluetooth,-47
3.282,Bluetooth,-48
3.283,Bluetooth,-48
3.313,Bluetooth,-49
3.350,Bluetooth,-48
3.351,Bluetooth,-49
3.390,Bluetooth,-48
3.391,Bluetooth,-48
3.429,Bluetooth,-48
3.429,Bluetooth,-48
3.465,Bluetooth,-47
3.496,Bluetooth,-48
3.497,Bluetooth,-48
3.534,Bluetooth,-48
3.535,Bluetooth,-47
3.612,Bluetooth,-48
3.612,Bluetooth,-48
3.641,Bluetooth,-48
3.643,Bluetooth,-48
3.681,Bluetooth,-49
3.682,Bluetooth,-48
3.710,Bluetooth,-48
3.711,Bluetooth,-48
3.741,Bluetooth,-48
3.742,Bluetooth,-48
3.923,Bluetooth,-47
3.924,Bluetooth,-48
80.588,Bluetooth,-64
80.588,Bluetooth,-63
80.627,Bluetooth,-67
80.628,Bluetooth,-68
80.665,Bluetooth,-55
80.727,Bluetooth,-66
80.728,Bluetooth,-66
80.853,Bluetooth,-69
80.884,Bluetooth,-70
80.885,Bluetooth,-69
80.950,Bluetooth,-61
80.951,Bluetooth,-60
80.984,Bluetooth,-57
80.985,Bluetooth,-57
81.056,Bluetooth,-58
81.057,Bluetooth,-57
81.128,Bluetooth,-68
81.129,Bluetooth,-68
81.193,Bluetooth,-69
81.194,Bluetooth,-69
81.228,Bluetooth,-59
81.229,Bluetooth,-60
81.264,Bluetooth,-56
81.304,Bluetooth,-66
81.342,Bluetooth,-59
81.343,Bluetooth,-60
81.404,Bluetooth,-57
81.405,Bluetooth,-57
81.472,Bluetooth,-64
81.548,Bluetooth,-59
81.549,Bluetooth,-59
81.582,Bluetooth,-57
81.583,Bluetooth,-58
81.617,Bluetooth,-64
81.618,Bluetooth,-65
81.653,Bluetooth,-59
81.654,Bluetooth,-58
81.683,Bluetooth,-56
81.684,Bluetooth,-58
81.721,Bluetooth,-63
81.722,Bluetooth,-63
81.829,Bluetooth,-59
81.893,Bluetooth,-58
81.894,Bluetooth,-59
81.929,Bluetooth,-58
81.929,Bluetooth,-59
81.962,Bluetooth,-63
81.964,Bluetooth,-62
82.030,Bluetooth,-63
82.031,Bluetooth,-63
82.065,Bluetooth,-58
82.140,Bluetooth,-57
82.141,Bluetooth,-59
82.177,Bluetooth,-62
82.178,Bluetooth,-63
82.218,Bluetooth,-58
82.219,Bluetooth,-58
82.251,Bluetooth,-58
82.252,Bluetooth,-58
82.328,Bluetooth,-58
82.328,Bluetooth,-59
82.357,Bluetooth,-59
82.390,Bluetooth,-58
82.391,Bluetooth,-59
82.429,Bluetooth,-57
82.430,Bluetooth,-57
82.568,Bluetooth,-58
82.570,Bluetooth,-58
82.605,Bluetooth,-63
82.605,Bluetooth,-63
82.640,Bluetooth,-65
82.641,Bluetooth,-65
82.673,Bluetooth,-57
82.703,Bluetooth,-61
82.704,Bluetooth,-60
82.743,Bluetooth,-55
82.743,Bluetooth,-55
82.781,Bluetooth,-55
