Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-49
0.001,Bluetooth,-50
0.040,Bluetooth,-49
0.041,Bluetooth,-50
0.175,Bluetooth,-49
0.175,Bluetooth,-49
0.247,Bluetooth,-49
0.248,Bluetooth,-48
0.309,Bluetooth,-48
0.310,Bluetooth,-48
0.347,Bluetooth,-49
0.348,Bluetooth,-49
0.384,Bluetooth,-48
0.385,Bluetooth,-48
0.415,Bluetooth,-48
0.559,Bluetooth,-48
0.561,Bluetooth,-47
0.637,Bluetooth,-48
0.638,Bluetooth,-47
0.674,Bluetooth,-48
0.675,Bluetooth,-48
0.715,Bluetooth,-48
0.751,Bluetooth,-47
0.752,Bluetooth,-48
0.823,Bluetooth,-49
0.823,Bluetooth,-47
0.860,Bluetooth,-47
0.862,Bluetooth,-48
0.967,Bluetooth,-47
0.968,Bluetooth,-48
0.998,Bluetooth,-48
0.999,Bluetooth,-48
1.074,Bluetooth,-48
1.074,Bluetooth,-49
1.146,Bluetooth,-48
1.147,Bluetooth,-47
1.180,Bluetooth,-47
1.180,Bluetooth,-48
1.219,Bluetooth,-48
1.221,Bluetooth,-48
1.259,Bluetooth,-48
1.260,Bluetooth,-48
1.299,Bluetooth,-47
1.300,Bluetooth,-47
1.507,Bluetooth,-48
1.508,Bluetooth,-47
1.543,Bluetooth,-48
1.544,Bluetooth,-47
1.576,Bluetooth,-48
1.577,Bluetooth,-48
1.615,Bluetooth,-46
1.728,Bluetooth,-47
1.730,Bluetooth,-48
1.766,Bluetooth,-49
1.767,Bluetooth,-47
1.797,Bluetooth,-49
1.798,Bluetooth,-48
1.866,Bluetooth,-47
1.866,Bluetooth,-48
2.046,Bluetooth,-48
2.047,Bluetooth,-48
2.080,Bluetooth,-48
2.080,Bluetooth,-48
2.115,Bluetooth,-47
2.116,Bluetooth,-48
2.156,Bluetooth,-48
2.158,Bluetooth,-48
2.193,Bluetooth,-48
2.195,Bluetooth,-48
2.227,Bluetooth,-48
2.301,Bluetooth,-48
2.302,Bluetooth,-48
2.336,Bluetooth,-48
2.337,Bluetooth,-48
2.367,Bluetooth,-48
2.404,Bluetooth,-49
2.405,Bluetooth,-48
2.444,Bluetooth,-47
2.445,Bluetooth,-47
2.483,Bluetooth,-48
2.483,Bluetooth,-49
2.519,Bluetooth,-48
2.550,Bluetooth,-47
2.551,Bluetooth,-48
2.588,Bluetooth,-48
2.589,Bluetooth,-49
2.666,Bluetooth,-47
2.666,Bluetooth,-48
2.695,Bluetooth,-48
2.697,Bluetooth,-48
2.735,Bluetooth,-48
2.736,Bluetooth,-47
2.764,Bluetooth,-48
2.765,Bluetooth,-47
2.795,Bluetooth,-48
2.796,Bluetooth,-48
2.977,Bluetooth,-47
2.978,Bluetooth,-48
3.043,Bluetooth,-48
3.043,Bluetooth,-48
3.073,Bluetooth,-48
3.074,Bluetooth,-49
3.103,Bluetooth,-50
3.279,Bluetooth,-48
3.280,Bluetooth,-48
3.309,Bluetooth,-48
3.309,Bluetooth,-47
3.352,Bluetooth,-48
3.353,Bluetooth,-47
3.488,Bluetooth,-48
