Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.048,Bluetooth,-59
0.086,Bluetooth,-62
0.087,Bluetooth,-63
0.123,Bluetooth,-60
0.154,Bluetooth,-63
0.155,Bluetooth,-62
0.189,Bluetooth,-60
0.190,Bluetooth,-59
0.221,Bluetooth,-60
0.222,Bluetooth,-60
0.255,Bluetooth,-63
0.256,Bluetooth,-62
0.322,Bluetooth,-59
0.356,Bluetooth,-59
0.357,Bluetooth,-59
0.395,Bluetooth,-63
0.396,Bluetooth,-63
0.534,Bluetooth,-57
0.535,Bluetooth,-59
0.570,Bluetooth,-58
0.571,Bluetooth,-58
0.608,Bluetooth,-63
0.608,Bluetooth,-64
0.788,Bluetooth,-58
0.789,Bluetooth,-59
0.892,Bluetooth,-59
0.893,Bluetooth,-59
0.931,Bluetooth,-60
0.932,Bluetooth,-59
0.966,Bluetooth,-63
0.967,Bluetooth,-63
1.063,Bluetooth,-58
1.064,Bluetooth,-57
1.103,Bluetooth,-59
1.104,Bluetooth,-60
1.134,Bluetooth,-63
1.135,Bluetooth,-63
1.170,Bluetooth,-57
1.172,Bluetooth,-57
1.203,Bluetooth,-59
1.204,Bluetooth,-59
1.239,Bluetooth,-64
1.240,Bluetooth,-64
1.307,Bluetooth,-59
1.339,Bluetooth,-59
1.340,Bluetooth,-58
1.552,Bluetooth,-66
1.554,Bluetooth,-66
1.593,Bluetooth,-59
1.595,Bluetooth,-60
1.624,Bluetooth,-65
1.663,Bluetooth,-59
1.663,Bluetooth,-59
1.694,Bluetooth,-60
1.695,Bluetooth,-60
1.727,Bluetooth,-64
1.728,Bluetooth,-64
1.802,Bluetooth,-60
1.803,Bluetooth,-59
1.839,Bluetooth,-60
1.840,Bluetooth,-61
1.910,Bluetooth,-58
1.947,Bluetooth,-63
1.948,Bluetooth,-65
1.988,Bluetooth,-59
1.989,Bluetooth,-57
2.025,Bluetooth,-59
2.026,Bluetooth,-60
2.097,Bluetooth,-59
2.098,Bluetooth,-58
2.163,Bluetooth,-59
2.164,Bluetooth,-61
2.195,Bluetooth,-65
2.196,Bluetooth,-65
2.276,Bluetooth,-59
2.277,Bluetooth,-59
2.344,Bluetooth,-60
2.345,Bluetooth,-61
2.426,Bluetooth,-60
2.427,Bluetooth,-59
2.458,Bluetooth,-60
2.459,Bluetooth,-60
2.495,Bluetooth,-66
2.496,Bluetooth,-65
2.527,Bluetooth,-64
2.557,Bluetooth,-64
2.558,Bluetooth,-65
2.589,Bluetooth,-60
2.590,Bluetooth,-60
2.628,Bluetooth,-59
2.629,Bluetooth,-61
2.699,Bluetooth,-59
2.700,Bluetooth,-60
2.805,Bluetooth,-60
2.843,Bluetooth,-64
2.844,Bluetooth,-63
2.944,Bluetooth,-63
2.944,Bluetooth,-63
2.982,Bluetooth,-60
2.983,Bluetooth,-60
3.012,Bluetooth,-59
3.013,Bluetooth,-59
3.079,Bluetooth,-63
3.080,Bluetooth,-63
3.148,Bluetooth,-62
3.149,Bluetooth,-63
3.180,Bluetooth,-58
3.181,Bluetooth,-59
3.217,Bluetooth,-58
3.218,Bluetooth,-58
3.295,Bluetooth,-59
3.296,Bluetooth,-60
3.404,Bluetooth,-63
3.440,Bluetooth,-62
3.441,Bluetooth,-62
3.516,Bluetooth,-58
3.517,Bluetooth,-57
3.581,Bluetooth,-63
3.581,Bluetooth,-63
3.678,Bluetooth,-63
3.679,Bluetooth,-63
3.782,Bluetooth,-59
3.783,Bluetooth,-60
3.813,Bluetooth,-57
3.814,Bluetooth,-58
3.923,Bluetooth,-60
3.924,Bluetooth,-61
74.538,Bluetooth,-58
74.539,Bluetooth,-58
74.615,Bluetooth,-59
74.616,Bluetooth,-58
74.645,Bluetooth,-57
74.645,Bluetooth,-57
74.722,Bluetooth,-57
74.723,Bluetooth,-58
74.801,Bluetooth,-59
74.802,Bluetooth,-58
74.947,Bluetooth,-60
74.948,Bluetooth,-59
74.982,Bluetooth,-60
74.983,Bluetooth,-60
75.020,Bluetooth,-53
75.021,Bluetooth,-53
75.062,Bluetooth,-59
75.063,Bluetooth,-59
75.093,Bluetooth,-57
75.094,Bluetooth,-57
75.130,Bluetooth,-55
75.163,Bluetooth,-59
75.163,Bluetooth,-58
75.199,Bluetooth,-60
75.200,Bluetooth,-59
75.234,Bluetooth,-54
75.235,Bluetooth,-54
75.272,Bluetooth,-57
75.273,Bluetooth,-57
75.408,Bluetooth,-54
75.476,Bluetooth,-55
75.477,Bluetooth,-55
75.547,Bluetooth,-52
75.548,Bluetooth,-52
75.615,Bluetooth,-57
75.616,Bluetooth,-56
75.718,Bluetooth,-56
75.827,Bluetooth,-53
75.828,Bluetooth,-53
75.962,Bluetooth,-53
75.963,Bluetooth,-50
76.064,Bluetooth,-54
76.065,Bluetooth,-55
76.132,Bluetooth,-56
76.133,Bluetooth,-55
76.243,Bluetooth,-55
76.244,Bluetooth,-56
76.285,Bluetooth,-54
76.286,Bluetooth,-54
76.351,Bluetooth,-54
76.352,Bluetooth,-55
76.499,Bluetooth,-55
76.500,Bluetooth,-55
76.576,Bluetooth,-53
76.577,Bluetooth,-54
76.644,Bluetooth,-53
76.645,Bluetooth,-54
76.682,Bluetooth,-57
76.683,Bluetooth,-58
76.748,Bluetooth,-61
76.749,Bluetooth,-60
76.818,Bluetooth,-56
76.818,Bluetooth,-57
76.855,Bluetooth,-60
76.856,Bluetooth,-60
76.928,Bluetooth,-56
76.964,Bluetooth,-53
76.965,Bluetooth,-53
77.075,Bluetooth,-52
77.076,Bluetooth,-52
77.105,Bluetooth,-56
77.106,Bluetooth,-54
77.183,Bluetooth,-51
77.184,Bluetooth,-52
77.253,Bluetooth,-53
77.254,Bluetooth,-53
77.285,Bluetooth,-54
77.286,Bluetooth,-53
77.321,Bluetooth,-53
77.322,Bluetooth,-54
77.438,Bluetooth,-55
77.439,Bluetooth,-55
77.480,Bluetooth,-59
77.481,Bluetooth,-59
77.511,Bluetooth,-54
77.550,Bluetooth,-59
77.551,Bluetooth,-59
77.658,Bluetooth,-58
77.725,Bluetooth,-54
77.726,Bluetooth,-54
77.796,Bluetooth,-54
77.797,Bluetooth,-56
77.825,Bluetooth,-56
77.865,Bluetooth,-54
77.866,Bluetooth,-55
77.899,Bluetooth,-50
77.900,Bluetooth,-50
77.939,Bluetooth,-59
77.940,Bluetooth,-57
77.977,Bluetooth,-54
