Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.006,Bluetooth,-70
0.082,Bluetooth,-60
0.117,Bluetooth,-56
0.119,Bluetooth,-56
0.219,Bluetooth,-58
0.221,Bluetooth,-58
0.283,Bluetooth,-62
0.285,Bluetooth,-63
0.315,Bluetooth,-64
0.317,Bluetooth,-64
0.351,Bluetooth,-59
0.353,Bluetooth,-60
0.388,Bluetooth,-63
0.455,Bluetooth,-60
0.494,Bluetooth,-62
0.495,Bluetooth,-62
0.593,Bluetooth,-61
0.595,Bluetooth,-61
0.624,Bluetooth,-58
0.626,Bluetooth,-58
0.653,Bluetooth,-61
0.655,Bluetooth,-61
0.692,Bluetooth,-64
0.723,Bluetooth,-62
0.725,Bluetooth,-62
0.759,Bluetooth,-63
0.760,Bluetooth,-63
0.820,Bluetooth,-62
0.822,Bluetooth,-63
0.928,Bluetooth,-58
0.961,Bluetooth,-64
0.964,Bluetooth,-64
1.025,Bluetooth,-63
1.027,Bluetooth,-64
1.097,Bluetooth,-56
1.100,Bluetooth,-56
1.129,Bluetooth,-61
1.131,Bluetooth,-62
1.167,Bluetooth,-60
1.170,Bluetooth,-62
1.273,Bluetooth,-61
1.310,Bluetooth,-62
1.313,Bluetooth,-61
1.344,Bluetooth,-61
1.346,Bluetooth,-60
1.483,Bluetooth,-58
1.485,Bluetooth,-59
1.523,Bluetooth,-56
1.525,Bluetooth,-55
1.555,Bluetooth,-61
1.557,Bluetooth,-62
1.596,Bluetooth,-60
1.784,Bluetooth,-58
1.823,Bluetooth,-56
1.825,Bluetooth,-57
1.856,Bluetooth,-57
1.858,Bluetooth,-57
1.892,Bluetooth,-55
1.931,Bluetooth,-56
1.933,Bluetooth,-56
1.969,Bluetooth,-64
1.971,Bluetooth,-65
2.002,Bluetooth,-60
2.003,Bluetooth,-60
2.068,Bluetooth,-62
2.070,Bluetooth,-63
2.107,Bluetooth,-59
2.109,Bluetooth,-59
2.147,Bluetooth,-58
2.149,Bluetooth,-58
2.183,Bluetooth,-69
2.221,Bluetooth,-59
2.223,Bluetooth,-58
2.256,Bluetooth,-68
2.258,Bluetooth,-68
2.353,Bluetooth,-60
2.355,Bluetooth,-59
2.386,Bluetooth,-70
2.388,Bluetooth,-70
2.418,Bluetooth,-60
2.491,Bluetooth,-60
2.557,Bluetooth,-70
2.560,Bluetooth,-70
2.591,Bluetooth,-60
2.593,Bluetooth,-60
2.624,Bluetooth,-57
2.627,Bluetooth,-58
2.662,Bluetooth,-66
2.664,Bluetooth,-68
2.768,Bluetooth,-57
2.805,Bluetooth,-58
2.808,Bluetooth,-57
2.842,Bluetooth,-64
2.844,Bluetooth,-65
2.881,Bluetooth,-60
2.883,Bluetooth,-61
2.920,Bluetooth,-57
2.922,Bluetooth,-56
3.022,Bluetooth,-58
3.025,Bluetooth,-58
3.083,Bluetooth,-67
3.190,Bluetooth,-65
3.192,Bluetooth,-65
3.228,Bluetooth,-58
3.230,Bluetooth,-58
3.270,Bluetooth,-56
3.373,Bluetooth,-57
3.413,Bluetooth,-56
3.414,Bluetooth,-56
3.443,Bluetooth,-65
3.445,Bluetooth,-66
3.482,Bluetooth,-59
3.484,Bluetooth,-57
3.519,Bluetooth,-57
3.521,Bluetooth,-56
3.583,Bluetooth,-64
3.585,Bluetooth,-65
3.614,Bluetooth,-59
3.616,Bluetooth,-58
3.722,Bluetooth,-57
3.724,Bluetooth,-56
3.757,Bluetooth,-64
3.759,Bluetooth,-64
3.835,Bluetooth,-57
3.837,Bluetooth,-58
3.865,Bluetooth,-63
3.867,Bluetooth,-63
3.929,Bluetooth,-59
3.931,Bluetooth,-59
71.550,Bluetooth,-64
71.553,Bluetooth,-63
71.581,Bluetooth,-67
71.583,Bluetooth,-66
71.612,Bluetooth,-67
71.614,Bluetooth,-66
71.681,Bluetooth,-62
71.684,Bluetooth,-63
71.711,Bluetooth,-68
71.713,Bluetooth,-68
71.749,Bluetooth,-70
71.751,Bluetooth,-72
71.786,Bluetooth,-64
71.819,Bluetooth,-75
71.821,Bluetooth,-76
71.859,Bluetooth,-66
71.861,Bluetooth,-64
71.890,Bluetooth,-81
71.891,Bluetooth,-82
71.959,Bluetooth,-70
71.961,Bluetooth,-70
72.000,Bluetooth,-74
72.002,Bluetooth,-75
72.078,Bluetooth,-73
72.108,Bluetooth,-71
72.110,Bluetooth,-69
72.141,Bluetooth,-68
72.143,Bluetooth,-68
72.177,Bluetooth,-68
72.179,Bluetooth,-69
72.278,Bluetooth,-86
72.280,Bluetooth,-85
72.309,Bluetooth,-68
72.347,Bluetooth,-64
72.350,Bluetooth,-64
72.379,Bluetooth,-70
72.410,Bluetooth,-67
72.412,Bluetooth,-68
72.447,Bluetooth,-73
72.449,Bluetooth,-73
72.484,Bluetooth,-60
72.486,Bluetooth,-61
72.632,Bluetooth,-60
72.634,Bluetooth,-60
72.671,Bluetooth,-74
72.703,Bluetooth,-65
72.705,Bluetooth,-65
72.764,Bluetooth,-72
72.766,Bluetooth,-73
72.799,Bluetooth,-59
72.801,Bluetooth,-59
72.832,Bluetooth,-64
72.834,Bluetooth,-63
72.942,Bluetooth,-64
72.944,Bluetooth,-64
73.041,Bluetooth,-78
73.043,Bluetooth,-78
73.082,Bluetooth,-59
73.084,Bluetooth,-59
73.192,Bluetooth,-81
