Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-63
0.001,Bluetooth,-63
0.066,Bluetooth,-58
0.067,Bluetooth,-61
0.103,Bluetooth,-59
0.104,Bluetooth,-60
0.177,Bluetooth,-65
0.177,Bluetooth,-63
0.240,Bluetooth,-59
0.241,Bluetooth,-60
0.272,Bluetooth,-59
0.273,Bluetooth,-59
0.389,Bluetooth,-58
0.427,Bluetooth,-63
0.428,Bluetooth,-63
0.464,Bluetooth,-60
0.495,Bluetooth,-63
0.496,Bluetooth,-63
0.530,Bluetooth,-59
0.531,Bluetooth,-59
0.562,Bluetooth,-61
0.563,Bluetooth,-60
0.596,Bluetooth,-63
0.597,Bluetooth,-63
0.663,Bluetooth,-60
0.697,Bluetooth,-59
0.698,Bluetooth,-59
0.736,Bluetooth,-62
0.737,Bluetooth,-63
0.875,Bluetooth,-58
0.876,Bluetooth,-59
0.911,Bluetooth,-58
0.912,Bluetooth,-59
0.949,Bluetooth,-62
0.949,Bluetooth,-64
1.129,Bluetooth,-59
1.130,Bluetooth,-59
1.233,Bluetooth,-59
1.234,Bluetooth,-58
1.272,Bluetooth,-59
1.273,Bluetooth,-59
1.307,Bluetooth,-63
1.308,Bluetooth,-62
1.404,Bluetooth,-58
1.405,Bluetooth,-58
1.444,Bluetooth,-60
1.445,Bluetooth,-60
1.475,Bluetooth,-63
1.476,Bluetooth,-63
1.511,Bluetooth,-58
1.513,Bluetooth,-58
1.544,Bluetooth,-59
1.545,Bluetooth,-59
1.580,Bluetooth,-65
1.581,Bluetooth,-64
1.648,Bluetooth,-59
1.680,Bluetooth,-57
1.681,Bluetooth,-58
1.893,Bluetooth,-65
1.895,Bluetooth,-65
1.934,Bluetooth,-58
1.936,Bluetooth,-58
1.965,Bluetooth,-65
2.004,Bluetooth,-58
2.004,Bluetooth,-58
2.035,Bluetooth,-59
2.036,Bluetooth,-60
2.068,Bluetooth,-64
2.069,Bluetooth,-64
2.143,Bluetooth,-60
2.144,Bluetooth,-59
2.180,Bluetooth,-60
2.181,Bluetooth,-60
2.251,Bluetooth,-57
2.288,Bluetooth,-64
2.289,Bluetooth,-64
2.329,Bluetooth,-57
2.330,Bluetooth,-58
2.366,Bluetooth,-59
2.367,Bluetooth,-60
2.438,Bluetooth,-59
2.439,Bluetooth,-60
2.504,Bluetooth,-59
2.505,Bluetooth,-59
2.536,Bluetooth,-65
2.537,Bluetooth,-65
2.617,Bluetooth,-59
2.618,Bluetooth,-59
2.685,Bluetooth,-60
2.686,Bluetooth,-60
2.767,Bluetooth,-60
2.768,Bluetooth,-61
2.799,Bluetooth,-60
2.800,Bluetooth,-61
2.836,Bluetooth,-64
2.837,Bluetooth,-65
2.868,Bluetooth,-65
2.898,Bluetooth,-65
2.899,Bluetooth,-65
2.930,Bluetooth,-60
2.931,Bluetooth,-60
2.969,Bluetooth,-59
2.970,Bluetooth,-60
3.040,Bluetooth,-58
3.041,Bluetooth,-60
3.146,Bluetooth,-61
3.184,Bluetooth,-64
3.185,Bluetooth,-64
3.285,Bluetooth,-63
3.285,Bluetooth,-64
3.323,Bluetooth,-60
3.324,Bluetooth,-59
3.353,Bluetooth,-59
3.354,Bluetooth,-59
3.420,Bluetooth,-63
3.421,Bluetooth,-62
